x,N2249,x,N2249,x,N2249,x,N2249,x,N2249,x,N2249
3.22247,0.205014,3.33507,0.197941,3.19886,0.223798,3.8518,0.835625,3.85926,0.83617,3.90116,0.823595
3.22809,0.20426,3.34243,0.198361,3.20639,0.222401,3.8618,0.833676,3.86926,0.834073,3.91116,0.822071
3.23366,0.203668,3.34994,0.198961,3.21405,0.220401,3.8718,0.831784,3.87925,0.832196,3.92116,0.820576
3.23946,0.203043,3.35774,0.199779,3.22172,0.21898,3.8818,0.829956,3.88925,0.830444,3.93116,0.819081
3.24517,0.202455,3.36597,0.20083,3.22951,0.217087,3.8918,0.828331,3.89925,0.828796,3.94115,0.81751
3.25081,0.20201,3.37455,0.202135,3.2373,0.215544,3.90179,0.826789,3.90925,0.827204,3.95115,0.815576
3.25645,0.201508,3.38341,0.203711,3.24496,0.213746,3.91179,0.825287,3.91925,0.825653,3.96115,0.813681
3.2621,0.201143,3.39249,0.205577,3.25239,0.21221,3.92179,0.823817,3.92925,0.824123,3.97115,0.811881
3.26771,0.20077,3.40177,0.207726,3.25982,0.210518,3.93179,0.82233,3.93925,0.82254,3.98115,0.810095
3.27333,0.200459,3.41066,0.21019,3.26704,0.209033,3.94179,0.820534,3.94925,0.820969,3.99115,0.808592
3.27891,0.200179,3.41978,0.21295,3.27426,0.20745,3.95179,0.818614,3.95925,0.819243,4.00115,0.807225
3.2845,0.199851,3.42908,0.216021,3.28128,0.206021,3.96179,0.816826,3.96925,0.817222,4.01115,0.80596
3.29006,0.199462,3.43851,0.219398,3.28831,0.204341,3.97179,0.815002,3.97925,0.815357,4.02115,0.804761
3.29585,0.199204,3.44806,0.223073,3.29533,0.203001,3.98179,0.813384,3.98925,0.813583,4.03115,0.804374
3.30165,0.199006,3.4577,0.227039,3.30236,0.201235,3.99179,0.812136,3.99925,0.811971,4.04115,0.804433
3.30768,0.19897,3.46741,0.23127,3.30938,0.199839,4.00179,0.810652,4.00925,0.810495,4.05115,0.805944
3.3137,0.199056,3.47717,0.235803,3.31657,0.198392,4.01179,0.809458,4.01925,0.809127,4.06115,0.812423
3.31964,0.199306,3.48698,0.240647,3.3239,0.197166,4.02179,0.809035,4.02925,0.807799,4.07115,0.818366
3.32558,0.199709,3.49683,0.24579,3.33139,0.196048,4.03179,0.809083,4.03925,0.806905,4.08115,0.823768
3.33151,0.200274,3.50671,0.251333,3.33917,0.195106,4.04179,0.80973,4.04925,0.806934,4.09115,0.828665
3.33767,0.201032,3.51661,0.257204,3.34706,0.19433,4.05179,0.816285,4.05925,0.806917,4.10115,0.833107
3.34458,0.201967,3.52653,0.263284,3.35508,0.193756,4.06179,0.822314,4.06925,0.811999,4.11115,0.837111
3.35209,0.203102,3.53647,0.269658,3.36332,0.19335,4.07179,0.827794,4.07925,0.81808,4.12115,0.840728
3.3601,0.204452,3.54641,0.276343,3.37157,0.193237,4.08179,0.832762,4.08925,0.823642,4.13115,0.843969
3.3685,0.206036,3.55637,0.283675,3.38003,0.193369,4.09179,0.837263,4.09925,0.828696,4.14115,0.846868
3.37723,0.207874,3.56633,0.290616,3.38795,0.193787,4.10179,0.841334,4.10925,0.833273,4.14988,0.849473
3.38621,0.209962,3.57553,0.298109,3.39627,0.194498,4.11179,0.844998,4.11925,0.837397,4.15867,0.851967
3.3947,0.212323,3.58482,0.305825,3.40492,0.195521,4.12179,0.848284,4.12925,0.841108,4.16771,0.854509
3.40349,0.214949,3.59419,0.313696,3.41385,0.19687,4.13179,0.851223,4.13925,0.844436,4.17693,0.85698
3.41253,0.217847,3.60364,0.32176,3.42298,0.198571,4.14179,0.853841,4.14925,0.847419,4.1863,0.859385
3.42175,0.221034,3.61312,0.329597,3.43229,0.200624,4.15179,0.856172,4.15925,0.850088,4.19579,0.861736
3.43114,0.224517,3.6226,0.337729,3.44174,0.203044,4.16179,0.858421,4.16925,0.852845,4.20539,0.864018
3.44064,0.228267,3.6321,0.346816,3.4513,0.205858,4.17179,0.860797,4.17925,0.855581,4.21503,0.866248
3.45025,0.232252,3.64163,0.356811,3.46094,0.209041,4.18179,0.863053,4.18925,0.858228,4.22474,0.86838
3.45993,0.236519,3.65119,0.364593,3.47065,0.212533,4.19179,0.865285,4.19925,0.860765,4.23451,0.870439
3.46967,0.241079,3.66035,0.366472,3.48042,0.216392,4.20179,0.867455,4.20925,0.86327,4.2443,0.872306
3.47946,0.245914,3.66932,0.367524,3.48977,0.220635,4.21179,0.869607,4.21925,0.865672,4.25414,0.874346
3.4893,0.251115,3.67794,0.368623,3.49925,0.225224,4.22179,0.871728,4.22925,0.868169,4.26398,0.875825
3.49917,0.256642,3.68639,0.369583,3.50883,0.230257,4.23179,0.873719,4.23925,0.870228,4.27384,0.87543
3.50906,0.262407,3.69455,0.370447,3.5185,0.235677,4.24179,0.875529,4.24925,0.872374,4.28371,0.878172
3.51897,0.268483,3.70255,0.371092,3.52822,0.241376,4.25179,0.877418,4.25925,0.874319,4.29361,0.880107
3.5289,0.27478,3.71019,0.371662,3.53801,0.247372,4.26179,0.879226,4.26925,0.876406,4.30308,0.880568
3.53885,0.281361,3.7177,0.372197,3.54783,0.25373,4.27179,0.879693,4.27925,0.877751,4.31265,0.881874
3.54642,0.288247,3.72521,0.372483,3.55765,0.26042,4.28179,0.881432,4.28925,0.878436,4.32231,0.883028
3.55376,0.295335,3.73261,0.372869,3.56748,0.26794,4.29179,0.883314,4.29925,0.880629,4.332,0.883731
3.56111,0.302575,3.7399,0.372917,3.57734,0.275089,4.30179,0.883544,4.30821,0.881047,4.34176,0.884228
3.56845,0.309925,3.74707,0.373128,3.58722,0.28276,4.31135,0.884917,4.31681,0.883414,4.35156,0.885547
3.57569,0.317517,3.75406,0.373739,3.59711,0.290696,4.321,0.886678,4.3257,0.884036,4.3614,0.884889
3.58282,0.325088,3.76105,0.373648,3.60657,0.298778,4.33072,0.886539,4.33481,0.884281,4.37126,0.88612
3.58977,0.332477,3.76795,0.373897,3.61609,0.306939,4.34047,0.887708,4.34372,0.88623,4.38053,0.886754
3.59655,0.340184,3.77484,0.374373,3.62562,0.315053,4.35027,0.888985,4.35269,0.885708,4.38834,0.884601
3.60317,0.348387,3.78145,0.374673,3.63517,0.323072,4.36011,0.886908,4.36186,0.887425,4.39627,0.885558
3.60965,0.357182,3.78805,0.374207,3.64474,0.33109,4.36997,0.889398,4.3712,0.887352,4.4042,0.885986
3.61601,0.364547,3.79458,0.374928,3.6541,0.341448,4.37984,0.890088,4.38061,0.887804,4.41253,0.885048
3.62229,0.367085,3.80103,0.375497,3.6635,0.353213,4.38929,0.887776,4.39014,0.887861,4.42119,0.885055
3.62858,0.368607,3.80736,0.375494,3.67269,0.362811,4.39881,0.889855,4.39976,0.888021,4.43011,0.88406
3.63481,0.369697,3.81363,0.376011,3.67953,0.366041,4.40842,0.889228,4.40897,0.887758,4.43924,0.883163
3.64099,0.370753,3.81984,0.376387,3.68637,0.36755,4.41807,0.888594,4.41703,0.887108,4.44837,0.882405
3.6471,0.371488,3.82605,0.376714,3.69312,0.368587,4.42751,0.889022,4.42532,0.886953,4.45767,0.881255
3.65312,0.372249,3.8322,0.377206,3.69979,0.369418,4.43706,0.886944,4.43332,0.887217,4.46711,0.879303
3.6591,0.372792,3.83825,0.377686,3.70632,0.370252,4.4467,0.886929,4.44156,0.884857,4.47661,0.877862
3.66498,0.373178,3.84426,0.378372,3.71277,0.37088,4.45638,0.886556,4.45001,0.884699,4.48573,0.876314
3.67083,0.373327,3.85021,0.37861,3.71916,0.371518,4.46612,0.882827,4.45864,0.884591,4.49489,0.874324
3.67664,0.373924,3.85613,0.379591,3.72542,0.371977,4.47589,0.882996,4.46743,0.881088,4.50421,0.872028
3.68241,0.374164,3.86204,0.380886,3.73158,0.372442,4.48525,0.882054,4.47589,0.880995,4.51367,0.869603
3.68811,0.374457,3.86791,0.381714,3.73763,0.372665,4.49464,0.878217,4.48405,0.880208,4.52323,0.867467
3.69375,0.374252,3.8737,0.38321,3.74364,0.373085,4.50403,0.877565,4.49231,0.877141,4.53287,0.864546
3.69928,0.374597,3.87946,0.38443,3.74952,0.373241,4.51354,0.87577,4.50091,0.875961,4.54259,0.862212
3.7048,0.374492,3.88518,0.385383,3.75533,0.373468,4.52311,0.872671,4.50978,0.874238,4.55236,0.859143
3.71028,0.374774,3.89084,0.386941,3.76106,0.374047,4.53273,0.870722,4.51887,0.871327,4.56218,0.856126
3.71575,0.37457,3.8965,0.388124,3.7668,0.374443,4.54242,0.868446,4.52814,0.869424,4.57203,0.853107
3.72121,0.374407,3.90213,0.389637,3.77247,0.374433,4.55218,0.864999,4.53755,0.867279,4.58027,0.849283
3.72667,0.374691,3.9077,0.390655,3.77811,0.374836,4.56196,0.862695,4.54708,0.864062,4.58822,0.84567
3.7321,0.374521,3.91327,0.391969,3.78372,0.375173,4.57178,0.85999,4.5567,0.861783,4.59641,0.842402
3.7375,0.374326,3.9188,0.393475,3.78927,0.375158,4.58164,0.85593,4.56639,0.85901,4.60496,0.838716
3.74289,0.374469,3.92432,0.394082,3.79481,0.375569,4.59152,0.852983,4.57615,0.855098,4.61379,0.834828
3.74827,0.374377,3.9298,0.394776,3.80031,0.375962,4.60139,0.849722,4.58593,0.852328,4.62285,0.830588
3.75365,0.374276,3.93528,0.395635,3.80582,0.376009,4.61129,0.845478,4.59529,0.849161,4.63209,0.826279
3.759,0.374486,3.94075,0.39625,3.8113,0.37644,4.62121,0.842165,4.60473,0.845027,4.64142,0.822433
3.76434,0.374432,3.94621,0.395768,3.81678,0.376811,4.63115,0.838554,4.61428,0.841636,4.65088,0.817871
3.76966,0.374341,3.95164,0.396419,3.82224,0.37712,4.6411,0.833763,4.62392,0.83806,4.66045,0.813642
3.77497,0.374653,3.95732,0.396997,3.8277,0.377408,4.65105,0.83003,4.63363,0.833402,4.6701,0.809572
3.78029,0.374593,3.96297,0.397193,3.83312,0.377925,4.66102,0.825952,4.6434,0.829796,4.67982,0.805673
3.7856,0.374522,3.96859,0.39685,3.83851,0.37848,4.67099,0.820977,4.65321,0.825921,4.6896,0.801954
3.79092,0.374875,3.97416,0.397232,3.84389,0.37889,4.68097,0.817003,4.66306,0.821045,4.69942,0.797933
3.79623,0.374896,3.97972,0.396818,3.84926,0.379237,4.69095,0.812746,4.67292,0.817699,4.70927,0.79362
3.80153,0.375289,3.98526,0.397188,3.85461,0.380201,4.70094,0.808132,4.68281,0.814218,4.71915,0.789578
3.80682,0.375515,3.99104,0.397268,3.85994,0.381085,4.71093,0.804517,4.69273,0.809913,4.72906,0.784407
3.81209,0.375731,3.99679,0.397568,3.86526,0.381701,4.72092,0.800692,4.70266,0.806407,4.73897,0.780243
3.81735,0.375955,4.00253,0.397143,3.87056,0.38322,4.73091,0.795893,4.7126,0.802606,4.74846,0.775239
3.8226,0.37613,4.00821,0.396953,3.87586,0.384456,4.74091,0.791953,4.72211,0.797691,4.75805,0.770198
3.82785,0.376414,4.01389,0.397262,3.88114,0.385565,4.75046,0.787551,4.73172,0.793669,4.76772,0.765511
3.83309,0.376899,4.01954,0.397317,3.88639,0.386533,4.76011,0.782018,4.74141,0.789326,4.77745,0.760086
3.83832,0.377393,4.02519,0.397275,3.89164,0.387971,4.76982,0.777791,4.75116,0.784063,4.78724,0.755149
3.84356,0.377672,4.03083,0.396187,3.89688,0.389211,4.77959,0.772776,4.76096,0.779671,4.79707,0.749463
3.8488,0.378344,4.03645,0.396391,3.90212,0.390297,4.78941,0.767511,4.77076,0.774633,4.80693,0.744095
3.85402,0.378824,4.04204,0.396655,3.90733,0.391736,4.79925,0.762605,4.7806,0.769388,4.81682,0.737836
3.85924,0.379667,4.04763,0.395808,3.91254,0.392713,4.80912,0.756787,4.79046,0.764309,4.82673,0.731879
3.86443,0.380781,4.05319,0.395509,3.91773,0.394222,4.81901,0.751284,4.80035,0.758356,4.83666,0.724375
3.86988,0.382204,4.05875,0.395957,3.92292,0.395155,4.82893,0.744729,4.81026,0.752573,4.8466,0.716892
3.87527,0.383134,4.06431,0.396026,3.9281,0.395299,4.83886,0.737809,4.82018,0.745407,4.85656,0.708963
3.88063,0.384345,4.06985,0.396092,3.93328,0.396118,4.84881,0.729896,4.83013,0.738213,4.86652,0.701734
3.88596,0.38547,4.07536,0.395076,3.93844,0.39626,4.85876,0.722649,4.84008,0.730506,4.87649,0.694074
3.89129,0.38688,4.08087,0.395344,3.9436,0.39692,4.86873,0.714938,4.85004,0.723467,4.88647,0.687088
3.8966,0.38768,4.08638,0.39552,3.94874,0.397111,4.8787,0.707886,4.86001,0.715969,4.89645,0.679605
3.90217,0.389286,4.09189,0.395569,3.95389,0.396915,4.88868,0.700411,4.86999,0.70912,4.90582,0.672676
3.90773,0.390761,4.0974,0.395171,3.95902,0.397555,4.89866,0.693573,4.87997,0.701816,4.91531,0.665143
3.91354,0.390924,4.10315,0.393519,3.96416,0.397592,4.90865,0.686212,4.88995,0.695145,4.92486,0.658152
3.91927,0.392825,4.10887,0.394321,3.96929,0.397245,4.91802,0.679369,4.89994,0.688024,4.9345,0.650627
3.92498,0.394045,4.11482,0.394516,3.97442,0.397632,4.92752,0.671906,4.90993,0.681415,4.94421,0.64368
3.93062,0.395036,4.12073,0.394653,3.97955,0.397623,4.93711,0.664971,4.9193,0.67417,4.95395,0.636225
3.93626,0.394354,4.12685,0.393615,3.98494,0.397232,4.94679,0.657494,4.92875,0.667465,4.96375,0.629351
3.94187,0.395145,4.13293,0.394197,3.99031,0.397741,4.95652,0.650598,4.93831,0.660166,4.97357,0.622413
3.94748,0.39605,4.13922,0.392745,3.99594,0.397633,4.96631,0.643262,4.94796,0.653418,4.98342,0.615967
3.95309,0.396549,4.14544,0.393753,4.00153,0.397754,4.97615,0.636623,4.95767,0.646188,4.9933,0.609399
3.9587,0.395572,4.15212,0.39311,4.0071,0.397472,4.98601,0.629714,4.96744,0.639427,5.00321,0.603361
3.96431,0.396225,4.15871,0.393753,4.01264,0.397236,4.9959,0.623277,4.97726,0.632547,5.01312,0.5972
3.97016,0.396849,4.16549,0.393068,4.01842,0.397464,5.00581,0.616738,4.98707,0.626139,5.02306,0.591565
3.97601,0.39694,4.17219,0.392893,4.02416,0.397514,5.01574,0.610703,4.99692,0.619614,5.033,0.58587
3.98186,0.396184,4.17906,0.393275,4.03014,0.395345,5.02569,0.604582,5.0068,0.613594,5.04296,0.581131
3.9877,0.396594,4.18593,0.393554,4.03611,0.396016,5.03564,0.598951,5.01671,0.607457,5.05292,0.576661
3.99355,0.397014,4.19298,0.391811,4.04256,0.39674,5.0456,0.593567,5.02663,0.601802,5.0629,0.573053
3.9994,0.396988,4.20002,0.392844,4.04895,0.396019,5.05557,0.589018,5.03657,0.596197,5.07287,0.569461
4.00547,0.396415,4.20723,0.393281,4.05552,0.3955,5.06555,0.584898,5.04652,0.59146,5.08285,0.566607
4.01155,0.396633,4.21443,0.391448,4.06197,0.396045,5.07553,0.581426,5.05648,0.587081,5.09239,0.563976
4.01762,0.396773,4.22178,0.391304,4.0686,0.394809,5.08552,0.57838,5.06644,0.583414,5.10154,0.562089
4.02369,0.396133,4.22914,0.392697,4.07509,0.395442,5.0955,0.576004,5.07641,0.580018,5.11085,0.560207
4.02972,0.396318,4.23681,0.390682,4.082,0.393462,5.10379,0.573297,5.08638,0.577141,5.12024,0.559
4.03565,0.396015,4.24447,0.39113,4.08873,0.394624,5.11242,0.571729,5.09636,0.574362,5.12971,0.557933
4.04154,0.396191,4.25227,0.392412,4.09611,0.394564,5.1212,0.569888,5.10634,0.572695,5.13918,0.55737
4.04765,0.395959,4.25993,0.390273,4.10328,0.395273,5.13022,0.568573,5.11632,0.570723,5.14825,0.557131
4.05371,0.396127,4.26772,0.390884,4.11078,0.393045,5.13936,0.567677,5.1263,0.56945,5.15683,0.557292
4.05999,0.394522,4.27551,0.391027,4.11817,0.39498,5.14814,0.567316,5.13629,0.568388,5.16568,0.5576
4.0662,0.395311,4.28342,0.390895,4.12535,0.395185,5.15645,0.566922,5.14628,0.568179,5.17467,0.558072
4.07262,0.395416,4.29119,0.391877,4.13253,0.393751,5.16496,0.56716,5.15565,0.567616,5.18378,0.55885
4.07897,0.393938,4.29909,0.388354,4.13986,0.393877,5.17377,0.567342,5.1651,0.568052,5.19299,0.559903
4.08533,0.394876,4.30698,0.390963,4.14719,0.394861,5.1828,0.567685,5.17461,0.568139,5.20184,0.561126
4.09188,0.394392,4.31488,0.391619,4.15466,0.393494,5.19195,0.568707,5.18422,0.568788,5.21082,0.562396
4.09862,0.393637,4.32288,0.390417,4.16214,0.393585,5.2012,0.569431,5.1939,0.569444,5.21993,0.564439
4.10535,0.394675,4.33113,0.391453,4.16991,0.393233,5.21054,0.570963,5.20365,0.570937,5.2292,0.56587
4.11209,0.394059,4.33958,0.390304,4.17756,0.392809,5.22001,0.572123,5.21343,0.571902,5.23811,0.567886
4.11875,0.393285,4.34803,0.3913,4.18533,0.393211,5.22954,0.574183,5.22325,0.573573,5.24714,0.570443
4.12558,0.394342,4.35666,0.390185,4.1931,0.392815,5.2391,0.575774,5.23308,0.575341,5.25629,0.572641
4.13242,0.393742,4.3653,0.391163,4.20099,0.391888,5.2487,0.578269,5.24249,0.577446,5.26554,0.575444
4.13943,0.391224,4.37409,0.390081,4.20889,0.393725,5.25839,0.580339,5.25193,0.579634,5.27479,0.578116
4.14644,0.393319,4.38289,0.391042,4.21689,0.392914,5.26811,0.583297,5.26148,0.582201,5.28419,0.581392
4.15361,0.393022,4.39182,0.38997,4.2249,0.390677,5.27789,0.585806,5.27108,0.584853,5.29365,0.584396
4.16078,0.390685,4.40076,0.390917,4.23301,0.392976,5.28769,0.589206,5.28073,0.587825,5.30198,0.588142
4.16795,0.393032,4.40982,0.388939,4.24098,0.392248,5.29753,0.592143,5.29045,0.590915,5.31051,0.591558
4.17512,0.392644,4.41888,0.390795,4.24906,0.390326,5.30739,0.595972,5.30022,0.594314,5.31873,0.595636
4.18229,0.390343,4.42806,0.386969,4.25714,0.392635,5.31553,0.599423,5.31004,0.597865,5.32704,0.599618
4.18946,0.392658,4.43723,0.390414,4.26545,0.391903,5.32339,0.603816,5.31989,0.601948,5.33556,0.604132
4.19678,0.392241,4.4464,0.389791,4.27375,0.39037,5.33151,0.607642,5.32975,0.606218,5.34425,0.608554
4.2041,0.39009,4.45558,0.388372,4.28215,0.39142,5.33985,0.612405,5.33964,0.610907,5.35309,0.613417
4.21143,0.392366,4.46485,0.389564,4.29055,0.392454,5.34851,0.616637,5.34955,0.615624,5.36207,0.61819
4.2189,0.392187,4.47412,0.388111,4.29903,0.390401,5.35685,0.621797,5.35947,0.620729,5.37125,0.6233
4.2265,0.389754,4.48343,0.389285,4.30735,0.392258,5.36539,0.626263,5.3694,0.625788,5.38053,0.628366
4.23411,0.391209,4.49278,0.387824,4.31587,0.391077,5.3741,0.631653,5.37934,0.631209,5.38995,0.633998
4.24184,0.392525,4.50212,0.388966,4.32447,0.392056,5.38297,0.636375,5.38929,0.636577,5.39948,0.638508
4.24958,0.388495,4.51151,0.387504,4.33324,0.390822,5.39189,0.64196,5.39924,0.642211,5.40904,0.644975
4.25743,0.391609,4.52089,0.388641,4.342,0.391866,5.40095,0.646677,5.40921,0.647401,5.41864,0.650022
4.26541,0.391868,4.53035,0.387169,4.35092,0.39009,5.41018,0.652661,5.41918,0.653132,5.4283,0.655415
4.27338,0.388517,4.5398,0.388293,4.35983,0.391743,5.41957,0.657266,5.42915,0.659229,5.438,0.661377
4.28146,0.391153,4.54932,0.386809,4.36887,0.390026,5.42907,0.663332,5.43913,0.664278,5.44775,0.666678
4.28965,0.391684,4.55884,0.387911,4.37772,0.391605,5.43868,0.667815,5.4491,0.670422,5.45754,0.671461
4.29793,0.387824,4.56842,0.386435,4.3867,0.389609,5.44836,0.674806,5.45909,0.676191,5.46735,0.67763
4.30631,0.391141,4.57802,0.387569,4.39569,0.391426,5.45807,0.678811,5.46907,0.681675,5.47719,0.683273
4.31477,0.390625,4.58764,0.386058,4.4048,0.387622,5.46785,0.684816,5.47906,0.687433,5.48706,0.688229
4.32332,0.390848,4.59728,0.387129,4.41391,0.390992,5.47766,0.689708,5.48905,0.693004,5.49695,0.694275
4.33204,0.390659,4.60694,0.385608,4.42301,0.390345,5.48752,0.695534,5.49904,0.698962,5.50686,0.699426
4.34076,0.390739,4.61662,0.386788,4.43212,0.390295,5.4974,0.700318,5.50903,0.703809,5.51679,0.704883
4.34955,0.391128,4.62632,0.385224,4.44133,0.388578,5.50729,0.706165,5.51902,0.709761,5.52673,0.71072
4.3584,0.3906,4.63601,0.386452,4.45054,0.390015,5.51721,0.710939,5.52902,0.714617,5.53669,0.715592
4.36732,0.390988,4.64573,0.384897,4.45985,0.388285,5.52714,0.716771,5.53901,0.721107,5.54665,0.72175
4.37624,0.39048,4.65544,0.386119,4.46915,0.389696,5.53708,0.721514,5.54901,0.725453,5.55662,0.726004
4.38521,0.390305,4.66517,0.384562,4.47854,0.388004,5.54703,0.727447,5.55901,0.732422,5.5666,0.732676
4.39419,0.390285,4.67449,0.385733,4.48793,0.389366,5.55699,0.732118,5.569,0.736787,5.57658,0.737452
4.40322,0.390758,4.68343,0.384057,4.49739,0.387671,5.56696,0.738206,5.579,0.743297,5.58656,0.743396
4.4123,0.39014,4.69145,0.385004,4.50688,0.389014,5.57693,0.743324,5.589,0.747816,5.59654,0.747955
4.42138,0.390048,4.69958,0.385931,4.51643,0.388685,5.58691,0.748653,5.599,0.754302,5.60653,0.754096
4.43051,0.388563,4.70635,0.381446,4.52597,0.387291,5.59689,0.753825,5.609,0.758602,5.61652,0.757731
4.43965,0.389742,4.71285,0.383628,4.53558,0.388462,5.60687,0.759215,5.619,0.764508,5.6265,0.763582
4.44883,0.388312,4.71922,0.385269,4.5452,0.386902,5.61686,0.763808,5.629,0.768546,5.63606,0.766595
4.458,0.389485,4.72524,0.382568,4.55484,0.388034,5.62685,0.76886,5.63899,0.774769,5.6457,0.770438
4.46718,0.388032,4.73173,0.384349,4.56451,0.386471,5.63684,0.772992,5.64899,0.77727,5.65541,0.772802
4.47636,0.38919,4.73891,0.382554,4.57419,0.387628,5.64684,0.776516,5.65899,0.7804,5.66518,0.775685
4.48559,0.387734,4.74642,0.383533,4.58389,0.3874,5.65683,0.779573,5.66899,0.78356,5.67497,0.777736
4.49481,0.388867,4.75292,0.3845,4.59362,0.387285,5.66683,0.782076,5.67899,0.785612,5.68481,0.779446
4.50408,0.387408,4.75914,0.380761,4.60337,0.38701,5.67683,0.784077,5.68899,0.787541,5.69468,0.78095
4.51334,0.388548,4.76613,0.382896,4.61315,0.386893,5.68682,0.786179,5.69899,0.789647,5.70457,0.782624
4.52265,0.387064,4.77293,0.384004,4.62294,0.386847,5.69682,0.787551,5.70899,0.790632,5.71448,0.783226
4.53199,0.388205,4.77915,0.380176,4.63274,0.386625,5.70682,0.788923,5.71899,0.79234,5.72441,0.784592
4.54137,0.386709,4.78537,0.381589,4.64213,0.387032,5.71682,0.790033,5.72899,0.793105,5.73435,0.78551
4.55078,0.387827,4.79159,0.383353,4.64918,0.38515,5.72682,0.791378,5.73899,0.794373,5.7443,0.78598
4.56019,0.386318,4.79781,0.381591,4.65606,0.38523,5.73681,0.791709,5.74899,0.794782,5.75426,0.786398
4.56964,0.387446,4.80363,0.382035,4.66193,0.385513,5.74681,0.793013,5.75899,0.795806,5.76423,0.787925
4.57911,0.38751,4.80968,0.381696,4.66772,0.385153,5.75681,0.793376,5.76899,0.796407,5.77377,0.787744
4.58861,0.387298,4.81594,0.380695,4.67308,0.385626,5.76681,0.793935,5.77899,0.796712,5.78291,0.788105
4.59812,0.387696,4.82241,0.381567,4.67934,0.383623,5.77638,0.794723,5.78899,0.797504,5.79222,0.789206
4.60765,0.385869,4.82929,0.380157,4.68519,0.384094,5.78596,0.795194,5.79899,0.797832,5.80166,0.788502
4.61717,0.387365,4.83634,0.379597,4.69126,0.385221,5.7956,0.795129,5.80899,0.797667,5.81113,0.788071
4.62673,0.383563,4.84287,0.380507,4.69725,0.382938,5.80531,0.79577,5.81899,0.798704,5.82071,0.788785
4.63628,0.38668,4.8489,0.377026,4.70314,0.383562,5.81507,0.795422,5.82899,0.798226,5.83034,0.787942
4.64586,0.386314,4.85454,0.37762,4.70984,0.384798,5.82485,0.795159,5.83899,0.79798,5.84001,0.787818
4.65544,0.388088,4.86012,0.377972,4.71654,0.382787,5.83467,0.795196,5.84899,0.799058,5.84974,0.788585
4.66334,0.385123,4.86563,0.377066,4.72309,0.383579,5.84452,0.795001,5.85899,0.798152,5.85951,0.787489
4.67098,0.385945,4.87114,0.376785,4.7295,0.384332,5.85441,0.795089,5.86899,0.798121,5.8693,0.786677
4.67875,0.38402,4.87649,0.374222,4.73611,0.383735,5.86431,0.794667,5.87899,0.798412,5.87912,0.785412
4.68448,0.384319,4.88172,0.375202,4.74258,0.383702,5.87423,0.795497,5.88899,0.79799,5.88896,0.783701
4.68996,0.385356,4.88606,0.373345,4.74857,0.383871,5.88416,0.794256,5.89899,0.797879,5.89883,0.782025
4.69569,0.383149,4.89106,0.375021,4.75477,0.382028,5.89409,0.792903,5.90899,0.797454,5.90871,0.781841
4.70126,0.383339,4.89606,0.374001,4.76088,0.382647,5.90403,0.791107,5.91876,0.797789,5.918,0.780004
4.70667,0.384758,4.90106,0.37112,4.76688,0.383611,5.91399,0.789887,5.92855,0.79733,5.92732,0.778731
4.71189,0.383116,4.90606,0.370718,4.7731,0.381108,5.92395,0.78829,5.93837,0.796138,5.93359,0.778342
4.717,0.3831,4.91106,0.372057,4.77879,0.381846,5.93348,0.787162,5.94823,0.795323,5.93975,0.777527
4.72212,0.383857,4.91633,0.371214,4.78441,0.382895,5.9431,0.785866,5.95733,0.793679,5.94577,0.777026
4.72718,0.384154,4.92156,0.36642,4.79003,0.382241,5.95276,0.78557,5.96654,0.792394,5.95157,0.777454
4.73224,0.381915,4.92678,0.366667,4.7956,0.382549,5.96245,0.784483,5.97434,0.79162,5.95738,0.776825
4.73729,0.382728,4.93198,0.367733,4.80141,0.382781,5.97213,0.784463,5.9819,0.790659,5.96311,0.776486
4.74232,0.38368,4.93716,0.366922,4.80715,0.38016,5.98183,0.783381,5.98975,0.790373,5.96884,0.777276
4.74734,0.382545,4.94261,0.362155,4.8128,0.380327,5.99157,0.783476,5.99785,0.789659,5.97454,0.777077
4.75236,0.381317,4.9483,0.3622,4.81896,0.381571,6.00134,0.783135,6.00617,0.789312,5.98018,0.777065
4.75797,0.383197,4.95422,0.360954,4.82512,0.380961,6.01113,0.782859,6.01398,0.788908,5.98576,0.777972
4.76353,0.382465,4.95967,0.359265,4.83203,0.379748,6.02097,0.782614,6.02223,0.788479,5.9912,0.777831
4.76903,0.382479,4.96508,0.352409,4.83877,0.380553,6.03083,0.782438,6.03083,0.788357,5.99658,0.778197
4.77454,0.3823,4.97046,0.353808,4.84525,0.376335,6.04071,0.782447,6.03971,0.788228,6.00191,0.778642
4.77988,0.381116,4.97574,0.353649,4.85214,0.378006,6.0506,0.782446,6.0488,0.78817,6.00714,0.77959
4.78547,0.381827,4.98101,0.353833,4.8594,0.37664,6.06051,0.782516,6.05686,0.788295,6.01232,0.779953
4.79106,0.382829,4.98625,0.348687,4.8663,0.378208,6.07044,0.782136,6.06397,0.788679,6.01745,0.78045
4.79661,0.380895,4.99149,0.345032,4.87321,0.37337,6.07856,0.781736,6.07142,0.788534,6.02257,0.781016
4.80212,0.381336,4.99664,0.348592,4.88029,0.374487,6.08595,0.781763,6.07917,0.788225,6.02764,0.782171
4.80764,0.382306,5.00273,0.345768,4.88795,0.373774,6.09365,0.781566,6.08536,0.78828,6.0327,0.782795
4.81315,0.379237,5.00958,0.334668,4.89451,0.375552,6.10111,0.781521,6.09156,0.788275,6.03775,0.78349
