x,N145,N1207,N2125,x,N145,N1207,N2125,x,N145,N1207,N2125
3.0691,-0.29549,-0.323015,-0.360087,3.05706,-0.289355,-0.318855,-0.357112,3.0289,-0.531742,-0.519777,-0.487323
3.07905,-0.296383,-0.324741,-0.361726,3.06689,-0.290288,-0.320503,-0.359288,3.03886,-0.533544,-0.522264,-0.490611
3.08877,-0.297015,-0.325695,-0.36254,3.07673,-0.291186,-0.322202,-0.360884,3.04883,-0.535349,-0.524941,-0.494285
3.0985,-0.29781,-0.327609,-0.365268,3.08633,-0.291829,-0.32318,-0.361722,3.0588,-0.536958,-0.527186,-0.497265
3.10822,-0.298237,-0.328081,-0.365442,3.09594,-0.292635,-0.325084,-0.364413,3.06877,-0.538635,-0.529912,-0.501302
3.11772,-0.298909,-0.329944,-0.368366,3.10554,-0.293064,-0.325535,-0.364438,3.07874,-0.540028,-0.53183,-0.50374
3.12722,-0.299075,-0.329796,-0.367796,3.11515,-0.293758,-0.327432,-0.36749,3.08872,-0.541595,-0.534653,-0.508246
3.13672,-0.299807,-0.331735,-0.371134,3.12454,-0.293954,-0.327337,-0.367028,3.09869,-0.542742,-0.536039,-0.509637
3.14622,-0.299805,-0.331115,-0.369786,3.13393,-0.294595,-0.329129,-0.370107,3.10866,-0.544231,-0.539036,-0.514792
3.15551,-0.30016,-0.332528,-0.372528,3.14332,-0.29453,-0.328473,-0.368761,3.11864,-0.545734,-0.540766,-0.516314
3.1646,-0.299844,-0.331552,-0.37066,3.15271,-0.295131,-0.330185,-0.371898,3.12861,-0.54656,-0.543233,-0.521007
3.1735,-0.300405,-0.333084,-0.373711,3.16211,-0.294849,-0.329224,-0.369931,3.13859,-0.54857,-0.545564,-0.523125
3.18222,-0.299932,-0.331892,-0.371576,3.1715,-0.295311,-0.330589,-0.372793,3.14833,-0.548508,-0.546954,-0.526488
3.19062,-0.300413,-0.333213,-0.374298,3.18089,-0.294995,-0.329596,-0.370866,3.15766,-0.550201,-0.548981,-0.528278
3.19886,-0.300008,-0.33237,-0.373145,3.19028,-0.295402,-0.330782,-0.373469,3.16679,-0.55006,-0.550027,-0.530942
3.20709,-0.300345,-0.333135,-0.374615,3.19947,-0.295037,-0.329742,-0.371569,3.17573,-0.551025,-0.551168,-0.531704
3.21533,-0.299957,-0.332347,-0.373616,3.20846,-0.29541,-0.330795,-0.373911,3.18467,-0.551388,-0.552685,-0.53464
3.22357,-0.30018,-0.332812,-0.374459,3.21727,-0.295031,-0.329795,-0.372184,3.1936,-0.552039,-0.553507,-0.535148
3.23165,-0.300045,-0.33249,-0.374243,3.2259,-0.295289,-0.330529,-0.373848,3.2026,-0.552683,-0.555162,-0.537887
3.23985,-0.300162,-0.332646,-0.374532,3.23436,-0.295181,-0.330092,-0.3731,3.21159,-0.553352,-0.556086,-0.538346
3.24804,-0.300171,-0.33254,-0.374692,3.24282,-0.295364,-0.330533,-0.37426,3.22064,-0.554008,-0.557524,-0.54074
3.25632,-0.300366,-0.332759,-0.375089,3.25128,-0.295331,-0.330217,-0.373733,3.22969,-0.554703,-0.558597,-0.541767
3.26461,-0.300502,-0.332788,-0.375376,3.25974,-0.295607,-0.330696,-0.374845,3.23879,-0.555424,-0.559819,-0.543214
3.27299,-0.300812,-0.333113,-0.375847,3.2682,-0.295694,-0.33054,-0.374534,3.24789,-0.556206,-0.561013,-0.544504
3.28122,-0.3011,-0.333331,-0.376368,3.27674,-0.2961,-0.331117,-0.375685,3.25704,-0.557067,-0.56234,-0.545992
3.28965,-0.30156,-0.333809,-0.377005,3.28529,-0.296347,-0.331174,-0.375647,3.26619,-0.55796,-0.563612,-0.547309
3.29778,-0.302027,-0.334233,-0.377678,3.29391,-0.296891,-0.33182,-0.37683,3.27544,-0.558985,-0.565088,-0.54891
3.30614,-0.302631,-0.334806,-0.378432,3.30253,-0.297325,-0.332135,-0.377059,3.28469,-0.560033,-0.566475,-0.550325
3.31449,-0.303318,-0.335468,-0.379303,3.31123,-0.298071,-0.332962,-0.378392,3.29402,-0.561221,-0.568062,-0.552028
3.32304,-0.304202,-0.336389,-0.3805,3.31992,-0.298812,-0.333687,-0.379302,3.30336,-0.562476,-0.569656,-0.553666
3.33159,-0.305252,-0.33756,-0.381903,3.32869,-0.299777,-0.334718,-0.380612,3.31278,-0.56389,-0.571451,-0.555535
3.34031,-0.306455,-0.338874,-0.383398,3.33746,-0.300891,-0.335947,-0.382056,3.32219,-0.565402,-0.573288,-0.557386
3.3491,-0.307836,-0.340504,-0.38518,3.34637,-0.302171,-0.337355,-0.383666,3.33168,-0.567075,-0.575309,-0.559507
3.35812,-0.309437,-0.342621,-0.387359,3.35494,-0.30364,-0.339159,-0.385606,3.34116,-0.56892,-0.577485,-0.56173
3.36726,-0.311248,-0.344998,-0.389821,3.36369,-0.305332,-0.341407,-0.387921,3.35075,-0.570957,-0.579868,-0.564229
3.37657,-0.313284,-0.347629,-0.392543,3.37257,-0.30724,-0.343905,-0.390508,3.36036,-0.573182,-0.582411,-0.566826
3.38596,-0.315557,-0.350515,-0.395534,3.38168,-0.309386,-0.346665,-0.393374,3.37004,-0.575618,-0.585148,-0.569608
3.39547,-0.318063,-0.353606,-0.398716,3.39089,-0.31177,-0.349668,-0.396485,3.37973,-0.5783,-0.588137,-0.572607
3.40508,-0.320833,-0.356933,-0.402144,3.40026,-0.314391,-0.352861,-0.399778,3.38947,-0.581215,-0.59133,-0.575824
3.41476,-0.323874,-0.360502,-0.405793,3.40975,-0.317288,-0.35631,-0.403337,3.39923,-0.584363,-0.594703,-0.579213
3.4245,-0.327191,-0.364303,-0.409641,3.41934,-0.320457,-0.359989,-0.407091,3.40904,-0.587777,-0.598312,-0.582815
3.4343,-0.330786,-0.36833,-0.413681,3.42901,-0.323906,-0.3639,-0.411046,3.41888,-0.591478,-0.602161,-0.586649
3.44413,-0.334643,-0.37255,-0.417877,3.43874,-0.327624,-0.368016,-0.415169,3.42875,-0.595493,-0.60632,-0.590756
3.454,-0.338759,-0.376953,-0.422222,3.44852,-0.331603,-0.37232,-0.419445,3.43863,-0.599755,-0.610641,-0.594976
3.46389,-0.343096,-0.381452,-0.426613,3.45835,-0.335834,-0.376788,-0.423848,3.44852,-0.604279,-0.615199,-0.59938
3.4738,-0.347681,-0.386118,-0.431139,3.46821,-0.340291,-0.381365,-0.428313,3.45843,-0.609131,-0.62039,-0.604199
3.48373,-0.352508,-0.390887,-0.435683,3.4781,-0.344993,-0.386087,-0.432875,3.46834,-0.614232,-0.625896,-0.609253
3.49368,-0.357581,-0.395814,-0.440347,3.48801,-0.34994,-0.390924,-0.437478,3.47827,-0.619575,-0.631592,-0.61447
3.50363,-0.362831,-0.40084,-0.44509,3.49794,-0.35511,-0.395903,-0.442196,3.4882,-0.625167,-0.637452,-0.619827
3.5136,-0.368255,-0.405934,-0.449872,3.50788,-0.360456,-0.400973,-0.446981,3.49815,-0.630968,-0.643386,-0.625217
3.52357,-0.373807,-0.411014,-0.454622,3.51784,-0.365981,-0.406127,-0.451826,3.50811,-0.63701,-0.64945,-0.630711
3.53355,-0.379433,-0.416003,-0.459263,3.5278,-0.371573,-0.41115,-0.456521,3.51808,-0.643268,-0.655605,-0.636264
3.54353,-0.385199,-0.421033,-0.463906,3.53777,-0.377273,-0.416172,-0.4612,3.52805,-0.649666,-0.661732,-0.641737
3.55351,-0.391034,-0.425159,-0.467373,3.54774,-0.383133,-0.421147,-0.465743,3.53803,-0.6562,-0.667824,-0.647133
3.5635,-0.396978,-0.42889,-0.470365,3.55772,-0.388984,-0.424866,-0.468734,3.54801,-0.662871,-0.673905,-0.6525
3.57349,-0.403148,-0.432752,-0.473471,3.56771,-0.395032,-0.428691,-0.471836,3.558,-0.669706,-0.680069,-0.657948
3.58348,-0.409563,-0.436776,-0.47673,3.57769,-0.401325,-0.432587,-0.474952,3.56799,-0.67668,-0.68621,-0.663365
3.59347,-0.41621,-0.440909,-0.480003,3.58768,-0.407835,-0.436756,-0.4784,3.57798,-0.683565,-0.691947,-0.668427
3.60347,-0.423361,-0.444412,-0.481742,3.59768,-0.414717,-0.440517,-0.480858,3.58797,-0.690607,-0.697109,-0.672737
3.61346,-0.430555,-0.447896,-0.483517,3.60767,-0.421953,-0.443922,-0.48242,3.59796,-0.697529,-0.70069,-0.675161
3.62346,-0.437936,-0.451902,-0.485926,3.61766,-0.429262,-0.447674,-0.484521,3.60796,-0.704553,-0.702757,-0.675187
3.63346,-0.445148,-0.454738,-0.487278,3.62766,-0.436644,-0.451491,-0.486795,3.61795,-0.711635,-0.705549,-0.676246
3.64345,-0.453094,-0.458406,-0.490707,3.63765,-0.444149,-0.454271,-0.488334,3.62795,-0.718766,-0.709161,-0.678545
3.65345,-0.461022,-0.464334,-0.498993,3.64765,-0.452382,-0.458805,-0.493695,3.63795,-0.726396,-0.714555,-0.684607
3.66345,-0.466044,-0.470881,-0.509476,3.65764,-0.459696,-0.465636,-0.503607,3.64794,-0.729743,-0.71824,-0.690125
3.67345,-0.46825,-0.475807,-0.516225,3.66764,-0.463448,-0.471852,-0.513085,3.65794,-0.7282,-0.719969,-0.692938
3.68344,-0.468058,-0.478039,-0.519625,3.67764,-0.464109,-0.474959,-0.51798,3.66794,-0.728587,-0.722457,-0.69518
3.69321,-0.468189,-0.480327,-0.522321,3.68763,-0.463953,-0.47717,-0.520791,3.67794,-0.729465,-0.724678,-0.697785
3.70299,-0.468219,-0.482329,-0.525187,3.69763,-0.464022,-0.479245,-0.523902,3.68794,-0.730676,-0.72679,-0.699895
3.71276,-0.468314,-0.484394,-0.527782,3.70763,-0.464097,-0.481165,-0.5262,3.69793,-0.731961,-0.728632,-0.702344
3.72255,-0.46846,-0.485947,-0.529868,3.71762,-0.464095,-0.483052,-0.529041,3.70793,-0.73335,-0.730335,-0.704142
3.73234,-0.468525,-0.487697,-0.532151,3.72762,-0.464254,-0.484505,-0.530679,3.71793,-0.734731,-0.731899,-0.706393
3.74213,-0.468678,-0.488938,-0.533789,3.73762,-0.464324,-0.48605,-0.532839,3.72793,-0.73621,-0.73338,-0.708006
3.75192,-0.468832,-0.490198,-0.535267,3.74761,-0.464405,-0.487336,-0.534516,3.73793,-0.73732,-0.734598,-0.71012
3.76173,-0.468929,-0.491336,-0.536668,3.75761,-0.464445,-0.488571,-0.536242,3.74749,-0.739042,-0.736082,-0.711545
3.77153,-0.469012,-0.492404,-0.538095,3.76761,-0.464409,-0.489483,-0.537369,3.75711,-0.740086,-0.737185,-0.713572
3.78134,-0.468969,-0.49321,-0.539033,3.77717,-0.464593,-0.49052,-0.538621,3.76674,-0.741812,-0.738616,-0.714912
3.79115,-0.469207,-0.494129,-0.540078,3.78676,-0.464491,-0.491252,-0.539617,3.77642,-0.742786,-0.739655,-0.716924
3.80098,-0.469112,-0.494781,-0.540943,3.79634,-0.464661,-0.492118,-0.540646,3.78612,-0.744534,-0.741106,-0.718166
3.81083,-0.469325,-0.495555,-0.541827,3.80595,-0.464502,-0.492669,-0.541437,3.79585,-0.745449,-0.74212,-0.720211
3.82069,-0.469171,-0.496057,-0.542538,3.81556,-0.464644,-0.493386,-0.542296,3.8056,-0.747039,-0.743473,-0.721333
3.83055,-0.469363,-0.496703,-0.543265,3.82519,-0.464551,-0.493864,-0.542943,3.81536,-0.748091,-0.744885,-0.724245
3.84043,-0.469256,-0.49714,-0.543867,3.83482,-0.464641,-0.494452,-0.543674,3.82513,-0.749397,-0.745809,-0.724519
3.85031,-0.46942,-0.497692,-0.544508,3.84447,-0.464521,-0.494827,-0.544219,3.83491,-0.750752,-0.747402,-0.727311
3.86021,-0.469293,-0.498046,-0.545055,3.85413,-0.464613,-0.495345,-0.544876,3.84471,-0.751038,-0.74762,-0.726895
3.87012,-0.469197,-0.498353,-0.545529,3.86382,-0.46449,-0.495656,-0.545352,3.85453,-0.753102,-0.749934,-0.730674
3.88002,-0.469293,-0.49883,-0.54615,3.87352,-0.464273,-0.495882,-0.545763,3.86436,-0.753523,-0.750293,-0.730264
3.88994,-0.469187,-0.499072,-0.546537,3.88324,-0.464421,-0.496364,-0.546401,3.8742,-0.755415,-0.752275,-0.733084
3.89986,-0.469275,-0.499506,-0.547123,3.89298,-0.4642,-0.496531,-0.546722,3.88405,-0.754954,-0.752046,-0.732886
3.90978,-0.469105,-0.499674,-0.547479,3.90273,-0.464345,-0.496976,-0.54733,3.89392,-0.757537,-0.754859,-0.736404
3.91971,-0.46923,-0.500102,-0.548024,3.91249,-0.464069,-0.497078,-0.547632,3.90379,-0.754328,-0.751937,-0.733027
3.92964,-0.469054,-0.500243,-0.548361,3.92226,-0.464249,-0.497517,-0.548196,3.91367,-0.759299,-0.757053,-0.73903
3.93957,-0.469169,-0.500644,-0.548885,3.93205,-0.46397,-0.497595,-0.548481,3.92356,-0.759799,-0.757763,-0.739846
3.94951,-0.468984,-0.500762,-0.549206,3.94185,-0.46413,-0.498001,-0.549031,3.93345,-0.759758,-0.758383,-0.740844
3.95945,-0.469089,-0.501142,-0.549713,3.95166,-0.463859,-0.498068,-0.5493,3.94334,-0.761426,-0.760071,-0.742689
3.9694,-0.468903,-0.501343,-0.550352,3.96148,-0.464009,-0.498454,-0.549834,3.95324,-0.762971,-0.762029,-0.745008
3.97934,-0.468984,-0.501616,-0.550557,3.97131,-0.463733,-0.498508,-0.550095,3.96315,-0.763705,-0.763019,-0.746223
3.98929,-0.466038,-0.499264,-0.548189,3.98115,-0.463568,-0.498508,-0.550024,3.97306,-0.763661,-0.763686,-0.747244
3.99924,-0.468513,-0.501881,-0.551269,3.991,-0.463655,-0.499011,-0.550968,3.98297,-0.765278,-0.765364,-0.749038
4.0092,-0.469327,-0.502626,-0.551748,4.00085,-0.463958,-0.499538,-0.551593,3.99288,-0.766891,-0.767459,-0.751494
4.01916,-0.468369,-0.502813,-0.553554,4.01072,-0.463831,-0.499727,-0.551988,4.0028,-0.768504,-0.769365,-0.75348
4.02911,-0.469256,-0.503288,-0.553086,4.02058,-0.464001,-0.500172,-0.552609,4.01272,-0.768996,-0.770599,-0.755558
4.03907,-0.469158,-0.503383,-0.553165,4.03045,-0.463818,-0.500324,-0.552978,4.02265,-0.768784,-0.770461,-0.754716
4.04904,-0.46915,-0.504329,-0.555163,4.04032,-0.464009,-0.500782,-0.553622,4.03259,-0.771036,-0.77348,-0.758982
4.059,-0.468938,-0.504054,-0.554585,4.05019,-0.463851,-0.500877,-0.553957,4.04252,-0.770734,-0.773247,-0.757997
4.06897,-0.469489,-0.504553,-0.554852,4.06006,-0.464072,-0.501438,-0.554576,4.05247,-0.773032,-0.776317,-0.762308
4.07894,-0.469072,-0.505211,-0.556608,4.06994,-0.463883,-0.501572,-0.554934,4.06241,-0.77272,-0.776073,-0.761313
4.08891,-0.46818,-0.50434,-0.55543,4.07982,-0.464145,-0.501998,-0.555539,4.07236,-0.775016,-0.779138,-0.765607
4.09888,-0.469474,-0.50544,-0.556276,4.08971,-0.464022,-0.502215,-0.555861,4.08231,-0.775894,-0.780169,-0.766284
4.10886,-0.469293,-0.506226,-0.558119,4.0996,-0.464198,-0.502657,-0.556508,4.09227,-0.777698,-0.782451,-0.76926
4.11884,-0.468043,-0.505132,-0.556843,4.10949,-0.46403,-0.502761,-0.556849,4.10222,-0.777767,-0.782969,-0.76953
4.12882,-0.469619,-0.50645,-0.557792,4.1194,-0.464249,-0.503372,-0.557514,4.11218,-0.779682,-0.78521,-0.772396
4.1388,-0.469358,-0.507179,-0.559601,4.1293,-0.464064,-0.503417,-0.557906,4.12214,-0.779751,-0.785752,-0.7728
4.14878,-0.468151,-0.506135,-0.558365,4.13921,-0.464308,-0.503933,-0.558525,4.1321,-0.781668,-0.787906,-0.775352
4.15876,-0.469687,-0.507412,-0.55928,4.14912,-0.464179,-0.504111,-0.558903,4.14206,-0.781143,-0.788324,-0.776465
4.16875,-0.469503,-0.508209,-0.561201,4.15904,-0.464367,-0.504593,-0.559564,4.15203,-0.783571,-0.790563,-0.778534
4.17873,-0.46822,-0.507103,-0.559923,4.16896,-0.464236,-0.504772,-0.559941,4.16199,-0.784248,-0.791648,-0.779678
4.18871,-0.469742,-0.508413,-0.56086,4.17888,-0.464426,-0.50526,-0.56061,4.17196,-0.785355,-0.793155,-0.781547
4.1987,-0.469664,-0.50917,-0.562588,4.18881,-0.46429,-0.505458,-0.561041,4.18193,-0.785263,-0.793366,-0.781989
4.20868,-0.469357,-0.508882,-0.561977,4.19875,-0.46448,-0.505928,-0.561672,4.1919,-0.787284,-0.79583,-0.784726
4.21867,-0.469852,-0.50954,-0.562805,4.20868,-0.464645,-0.506345,-0.562217,4.20187,-0.788223,-0.79708,-0.785966
4.22866,-0.46991,-0.510005,-0.563276,4.21863,-0.464691,-0.506665,-0.562687,4.21184,-0.788926,-0.798332,-0.787961
4.23864,-0.469969,-0.510264,-0.56384,4.22857,-0.464725,-0.507027,-0.563271,4.22181,-0.79006,-0.799583,-0.788912
4.24863,-0.470035,-0.510654,-0.564339,4.23852,-0.464769,-0.507353,-0.563754,4.23178,-0.790867,-0.800909,-0.790991
4.25862,-0.4701,-0.511005,-0.564859,4.24847,-0.464804,-0.507718,-0.564341,4.24176,-0.791951,-0.802122,-0.791918
4.2686,-0.470153,-0.511398,-0.565448,4.25842,-0.464861,-0.50805,-0.564833,4.25173,-0.793228,-0.803806,-0.794329
4.27816,-0.470197,-0.511739,-0.565972,4.26837,-0.464896,-0.508403,-0.565383,4.26171,-0.793583,-0.804476,-0.794764
4.28771,-0.470232,-0.51212,-0.566563,4.27833,-0.464948,-0.508746,-0.565908,4.27169,-0.79512,-0.806308,-0.797284
4.29726,-0.470354,-0.512539,-0.567145,4.28829,-0.464983,-0.509101,-0.566461,4.28123,-0.7957,-0.807122,-0.797874
4.30681,-0.470536,-0.512932,-0.567468,4.29825,-0.465114,-0.509541,-0.567088,4.2908,-0.796944,-0.808737,-0.800179
4.31642,-0.470637,-0.513429,-0.568317,4.30822,-0.465251,-0.509985,-0.567691,4.30039,-0.797615,-0.809637,-0.800832
4.32602,-0.470822,-0.513859,-0.568736,4.31818,-0.465423,-0.510373,-0.568074,4.31001,-0.798958,-0.81134,-0.803203
4.33565,-0.470921,-0.514361,-0.569588,4.32815,-0.465548,-0.5109,-0.568931,4.31964,-0.79967,-0.812264,-0.803902
4.34528,-0.471115,-0.514805,-0.570022,4.33812,-0.465719,-0.511316,-0.56938,4.32932,-0.800986,-0.813943,-0.806232
4.35492,-0.471229,-0.515321,-0.570899,4.34809,-0.465851,-0.511857,-0.570252,4.33902,-0.801903,-0.815102,-0.807168
4.36457,-0.471427,-0.515768,-0.571332,4.35806,-0.466028,-0.512283,-0.57071,4.34875,-0.80303,-0.816548,-0.809276
4.37424,-0.471541,-0.516291,-0.572215,4.36804,-0.466167,-0.512835,-0.571599,4.35848,-0.803932,-0.817695,-0.810192
4.3839,-0.47175,-0.516749,-0.572661,4.37801,-0.46635,-0.51327,-0.572064,4.36822,-0.805112,-0.81917,-0.81233
4.39359,-0.471876,-0.517281,-0.57356,4.38798,-0.466494,-0.513831,-0.572967,4.37797,-0.805996,-0.8203,-0.813228
4.40327,-0.472088,-0.51774,-0.574003,4.39796,-0.466683,-0.514272,-0.573437,4.38773,-0.807186,-0.821781,-0.815377
4.41297,-0.472213,-0.518276,-0.574907,4.40793,-0.466831,-0.51484,-0.574352,4.39749,-0.808073,-0.822905,-0.816264
4.42267,-0.472435,-0.518744,-0.575362,4.41791,-0.467023,-0.515286,-0.574826,4.40726,-0.809268,-0.824387,-0.818419
4.43239,-0.472573,-0.519289,-0.576279,4.42789,-0.467178,-0.515862,-0.575753,4.41705,-0.810146,-0.825508,-0.819297
4.44211,-0.472798,-0.519758,-0.576728,4.43786,-0.467379,-0.516312,-0.576227,4.42684,-0.811324,-0.826991,-0.82144
4.45184,-0.472935,-0.520304,-0.577649,4.44784,-0.467536,-0.516892,-0.57716,4.43665,-0.812185,-0.82811,-0.822319
4.46157,-0.473168,-0.520779,-0.578106,4.45782,-0.46774,-0.517344,-0.57764,4.44647,-0.813352,-0.829592,-0.82447
4.47132,-0.473314,-0.521329,-0.579036,4.4678,-0.467901,-0.517928,-0.578582,4.4563,-0.814207,-0.830707,-0.825349
4.48106,-0.473543,-0.521798,-0.579486,4.47778,-0.468108,-0.518379,-0.579056,4.46613,-0.81537,-0.832183,-0.827475
4.49083,-0.473681,-0.522342,-0.580412,4.48776,-0.468263,-0.518957,-0.579998,4.47597,-0.816402,-0.833438,-0.828505
4.50059,-0.473911,-0.522813,-0.580877,4.49775,-0.468468,-0.519404,-0.580474,4.48582,-0.817394,-0.83477,-0.830446
4.51036,-0.474046,-0.523363,-0.581819,4.50773,-0.468616,-0.519985,-0.581432,4.49566,-0.818408,-0.836017,-0.831497
4.52013,-0.474262,-0.523836,-0.582289,4.51772,-0.468807,-0.520436,-0.581921,4.50552,-0.819402,-0.837344,-0.833431
4.52992,-0.474382,-0.524386,-0.583234,4.5277,-0.468943,-0.52102,-0.582887,4.51538,-0.820422,-0.838578,-0.834441
4.53971,-0.474598,-0.524862,-0.58371,4.53768,-0.469132,-0.521473,-0.583373,4.52526,-0.821244,-0.840099,-0.837353
4.5495,-0.474716,-0.525411,-0.584658,4.54767,-0.469259,-0.522052,-0.584339,4.53514,-0.822418,-0.8411,-0.837319
4.5593,-0.474926,-0.525881,-0.585122,4.55766,-0.469446,-0.522503,-0.584823,4.54504,-0.82338,-0.84253,-0.83974
4.56911,-0.475083,-0.526481,-0.586119,4.56764,-0.469606,-0.523122,-0.585827,4.55495,-0.824451,-0.843652,-0.840264
4.57892,-0.475361,-0.527019,-0.586634,4.57763,-0.469857,-0.523639,-0.586358,4.56333,-0.825088,-0.845029,-0.843115
4.58874,-0.475537,-0.527636,-0.587653,4.58762,-0.470036,-0.524284,-0.58739,4.57171,-0.82618,-0.845884,-0.84279
4.59855,-0.475824,-0.528175,-0.588148,4.59761,-0.470304,-0.524802,-0.587899,4.5798,-0.827048,-0.846965,-0.844236
4.60838,-0.476001,-0.52879,-0.589177,4.6076,-0.470482,-0.525444,-0.588953,4.588,-0.827941,-0.848107,-0.845266
4.61799,-0.476289,-0.529313,-0.589636,4.61759,-0.470755,-0.525969,-0.589458,4.5964,-0.828719,-0.849529,-0.848075
4.62761,-0.47646,-0.529917,-0.590662,4.62758,-0.470941,-0.526594,-0.590482,4.60481,-0.829759,-0.850348,-0.847955
4.63724,-0.476758,-0.530428,-0.591082,4.63757,-0.471221,-0.527108,-0.590957,4.6133,-0.830729,-0.851485,-0.849116
4.64688,-0.47693,-0.531023,-0.592087,4.64756,-0.471412,-0.527728,-0.591969,4.62187,-0.831686,-0.85264,-0.850351
4.65653,-0.477234,-0.531538,-0.592502,4.65755,-0.471699,-0.52825,-0.59243,4.63062,-0.832692,-0.853826,-0.85159
4.66619,-0.477419,-0.532149,-0.593507,4.66754,-0.471894,-0.528879,-0.59343,4.63943,-0.833695,-0.855007,-0.852847
4.67586,-0.477723,-0.532666,-0.593897,4.67753,-0.472185,-0.529407,-0.593881,4.64838,-0.834683,-0.856301,-0.854483
4.68554,-0.477911,-0.53328,-0.594889,4.68753,-0.472379,-0.530037,-0.594868,4.65738,-0.835771,-0.857405,-0.855339
4.69522,-0.478213,-0.533792,-0.595265,4.69752,-0.472659,-0.53055,-0.595289,4.66651,-0.836781,-0.858711,-0.856976
4.70491,-0.478396,-0.534398,-0.596234,4.70752,-0.472851,-0.531176,-0.596261,4.67568,-0.837883,-0.859827,-0.857826
4.71459,-0.478682,-0.534901,-0.596597,4.71751,-0.473112,-0.531677,-0.596669,4.68495,-0.8389,-0.861132,-0.859437
4.72429,-0.478835,-0.535444,-0.597474,4.72751,-0.473279,-0.532221,-0.597518,4.69426,-0.840004,-0.862233,-0.860254
4.73401,-0.478705,-0.535501,-0.597374,4.7375,-0.473143,-0.532255,-0.597403,4.70365,-0.841026,-0.863498,-0.861784
4.74374,-0.479189,-0.53617,-0.5983,4.7475,-0.473597,-0.532923,-0.598351,4.71307,-0.841985,-0.864386,-0.862318
4.75348,-0.478845,-0.536119,-0.598409,4.75749,-0.473231,-0.532748,-0.598284,4.72257,-0.843146,-0.865769,-0.863974
4.76324,-0.479425,-0.536545,-0.598698,4.76749,-0.473788,-0.533238,-0.598662,4.73209,-0.844043,-0.866708,-0.864902
4.77302,-0.479,-0.536244,-0.598526,4.77748,-0.473351,-0.532821,-0.598325,4.74166,-0.845203,-0.867917,-0.866067
4.7828,-0.479532,-0.536461,-0.598516,4.78748,-0.473855,-0.533122,-0.598507,4.75126,-0.846008,-0.868713,-0.866824
4.7926,-0.479057,-0.536051,-0.598261,4.79748,-0.473324,-0.532511,-0.597977,4.76088,-0.847129,-0.869802,-0.867895
4.80241,-0.479474,-0.536062,-0.598109,4.80747,-0.473713,-0.532607,-0.597988,4.77052,-0.847866,-0.870443,-0.868491
4.81222,-0.478774,-0.535305,-0.597441,4.81747,-0.47295,-0.531683,-0.597147,4.78018,-0.848908,-0.871388,-0.869433
4.82205,-0.479197,-0.535301,-0.597366,4.82747,-0.47333,-0.531743,-0.597204,4.78986,-0.849181,-0.871397,-0.869225
4.83189,-0.478059,-0.53406,-0.596345,4.83746,-0.470488,-0.528715,-0.593838,4.79956,-0.850507,-0.872748,-0.870852
4.84174,-0.478654,-0.534242,-0.59645,4.84746,-0.472263,-0.530256,-0.595866,4.80927,-0.849828,-0.871703,-0.869386
4.85159,-0.475738,-0.531146,-0.593355,4.85746,-0.471698,-0.529325,-0.595285,4.819,-0.851766,-0.873602,-0.87175
4.86145,-0.476833,-0.531976,-0.594637,4.86746,-0.470871,-0.528292,-0.594045,4.82873,-0.847159,-0.869011,-0.865981
4.87132,-0.476817,-0.531699,-0.594218,4.87746,-0.470337,-0.527411,-0.593582,4.83823,-0.850967,-0.872751,-0.870767
4.88119,-0.475155,-0.529994,-0.592991,4.88745,-0.469015,-0.526319,-0.59274,4.84774,-0.851386,-0.872919,-0.871382
4.89106,-0.474648,-0.529667,-0.593212,4.89745,-0.469042,-0.526318,-0.592871,4.85728,-0.848316,-0.870537,-0.868753
4.90094,-0.475422,-0.52975,-0.592166,4.90745,-0.468696,-0.525178,-0.590647,4.86684,-0.849863,-0.872433,-0.871991
4.91083,-0.473673,-0.528322,-0.59126,4.91745,-0.464512,-0.522191,-0.589434,4.87642,-0.851326,-0.873295,-0.87242
4.92073,-0.469736,-0.52428,-0.586608,4.92745,-0.464036,-0.520986,-0.586403,4.88603,-0.846403,-0.869526,-0.868349
4.93063,-0.471656,-0.525863,-0.587742,4.93745,-0.464118,-0.520376,-0.585967,4.89565,-0.846358,-0.869564,-0.869923
4.94054,-0.467061,-0.521752,-0.58583,4.94745,-0.460013,-0.517572,-0.584965,4.9053,-0.849766,-0.872325,-0.87222
4.95045,-0.467115,-0.521158,-0.583227,4.95744,-0.460404,-0.51749,-0.58338,4.91497,-0.850051,-0.873486,-0.874017
4.96036,-0.467947,-0.522187,-0.58494,4.96744,-0.460406,-0.516806,-0.582537,4.92465,-0.844376,-0.868252,-0.869414
4.97028,-0.46408,-0.519559,-0.58416,4.97744,-0.456236,-0.513731,-0.581215,4.93436,-0.847078,-0.870458,-0.871084
4.98019,-0.460915,-0.515069,-0.577495,4.98744,-0.456358,-0.513382,-0.578985,4.94406,-0.848211,-0.872233,-0.873218
4.99012,-0.463497,-0.517653,-0.580324,4.997,-0.455577,-0.512235,-0.578755,4.95378,-0.844316,-0.868542,-0.870592
5.00004,-0.458995,-0.514352,-0.579128,5.00659,-0.451404,-0.508657,-0.575819,4.96351,-0.845892,-0.869651,-0.870843
5.00997,-0.455652,-0.509691,-0.572206,5.01618,-0.451138,-0.508359,-0.574931,4.97302,-0.846293,-0.870881,-0.873216
