x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
0.72163,0.000695949,0.763128,0.000634301,0.73911,0.00059033,0.822329,0.0016337,0.823041,0.00163089,0.838854,0.00164489
0.72663,0.000679304,0.768128,0.000632693,0.74411,0.000587662,0.82733,0.00163479,0.828042,0.00163202,0.843855,0.00164579
0.73163,0.000674683,0.773128,0.000631517,0.74911,0.000584827,0.832331,0.00163586,0.833043,0.00163314,0.848855,0.00164666
0.73663,0.000670552,0.778128,0.000633118,0.75411,0.000583368,0.837332,0.00163691,0.838044,0.00163422,0.853856,0.00164752
0.74163,0.000667273,0.783128,0.000631773,0.75911,0.000570169,0.842333,0.00163793,0.843045,0.00163528,0.858856,0.00164834
0.74663,0.000663088,0.788128,0.000630735,0.76411,0.000568285,0.847333,0.00163893,0.848046,0.00163632,0.863856,0.00164915
0.75163,0.000663027,0.793128,0.000632151,0.76911,0.000562197,0.852334,0.00163991,0.853046,0.00163734,0.868857,0.00164993
0.75663,0.000658464,0.798128,0.000631411,0.77411,0.000561446,0.857334,0.00164087,0.858047,0.00163834,0.873857,0.00165069
0.76163,0.000656612,0.803128,0.000632565,0.77911,0.000557985,0.862335,0.0016418,0.863047,0.00163931,0.878857,0.00165143
0.76663,0.000655392,0.808128,0.000634308,0.78411,0.000560939,0.867335,0.00164271,0.868047,0.00164026,0.883857,0.00165215
0.77163,0.00065584,0.813128,0.000631928,0.78911,0.000558021,0.872336,0.00164359,0.873048,0.00164119,0.888857,0.00165284
0.77663,0.000662074,0.818128,0.000632753,0.79411,0.000553232,0.877336,0.00164446,0.878048,0.00164209,0.893857,0.00165352
0.78163,0.00066184,0.823128,0.000632488,0.79911,0.000549573,0.882336,0.00164531,0.883048,0.00164298,0.898858,0.00165417
0.78663,0.000658702,0.828128,0.000632609,0.80411,0.000537959,0.887336,0.00164613,0.888048,0.00164385,0.903858,0.00165481
0.79163,0.000657995,0.833128,0.000638356,0.80911,0.000535606,0.892337,0.00164694,0.893049,0.00164469,0.908858,0.00165542
0.79663,0.000659359,0.838128,0.000642619,0.81411,0.000533102,0.897337,0.00164772,0.898049,0.00164552,0.913858,0.00165602
0.80163,0.000659228,0.843128,0.000641205,0.81911,0.000541738,0.902337,0.00164849,0.903049,0.00164632,0.918858,0.00165659
0.80663,0.000654873,0.848128,0.000641479,0.82411,0.000539593,0.907337,0.00164923,0.908049,0.00164711,0.923858,0.00165714
