x,N2571,x,N2571,x,N2571,x,N2643,x,N2643,x,N2643
3.24517,6.04047,3.36597,5.82102,3.22951,5.95098,3.8918,12.2518,3.89925,12.2329,3.94115,12.1309
3.25081,6.01881,3.37455,5.8231,3.2373,5.93821,3.90179,12.2372,3.90925,12.2194,3.95115,12.1204
3.25645,5.99741,3.38341,5.82762,3.24496,5.92757,3.91179,12.2229,3.91925,12.2064,3.96115,12.1175
3.2621,5.97558,3.39249,5.83362,3.25239,5.91564,3.92179,12.2093,3.92925,12.1939,3.97115,12.1189
3.26771,5.95477,3.40177,5.841,3.25982,5.90546,3.93179,12.1921,3.93925,12.1812,3.98115,12.1261
3.27333,5.93362,3.41066,5.84968,3.26704,5.89432,3.94179,12.1781,3.94925,12.1694,3.99115,12.1463
3.27891,5.91352,3.41978,5.85931,3.27426,5.88424,3.95179,12.1728,3.95925,12.1565,4.00115,12.1714
3.2845,5.89212,3.42908,5.86954,3.28128,5.87275,3.96179,12.1728,3.96925,12.152,4.01115,12.1997
3.29006,5.87257,3.43851,5.88116,3.28831,5.86292,3.97179,12.1762,3.97925,12.1539,4.02115,12.2303
3.29585,5.85627,3.44806,5.8942,3.29533,5.85501,3.98179,12.1919,3.98925,12.1616,4.03115,12.2345
3.30165,5.84222,3.4577,5.90781,3.30236,5.84962,3.99179,12.2157,3.99925,12.1804,4.04115,12.2301
3.30768,5.83062,3.46741,5.919,3.30938,5.84522,4.00179,12.2423,4.00925,12.2058,4.05115,12.256
3.3137,5.82084,3.47717,5.92977,3.31657,5.84332,4.01179,12.273,4.01925,12.2353,4.06115,12.3822
3.31964,5.81302,3.48698,5.94106,3.3239,5.84289,4.02179,12.2802,4.02925,12.2672,4.07115,12.4866
3.32558,5.80709,3.49683,5.95161,3.33139,5.8451,4.03179,12.2738,4.03925,12.2889,4.08115,12.5824
3.33151,5.8028,3.50671,5.96093,3.33917,5.84838,4.04179,12.2824,4.04925,12.2834,4.09115,12.6729
3.33767,5.7998,3.51661,5.9705,3.34706,5.85352,4.05179,12.4161,4.05925,12.2863,4.10115,12.7594
3.34458,5.79808,3.52653,5.97816,3.35508,5.85988,4.06179,12.524,4.06925,12.3893,4.11115,12.8424
3.35209,5.79763,3.53647,5.97237,3.36332,5.86723,4.07179,12.6217,4.07925,12.5075,4.12115,12.9223
3.3601,5.79834,3.54641,5.95855,3.37157,5.8765,4.08179,12.7134,4.08925,12.6109,4.13115,12.9996
3.3685,5.80015,3.55637,5.9424,3.38003,5.88828,4.09179,12.8005,4.09925,12.7066,4.14115,13.0748
3.37723,5.80497,3.56633,5.92242,3.38795,5.90159,4.10179,12.8838,4.10925,12.7968,4.14988,13.1493
3.38621,5.81132,3.57553,5.89973,3.39627,5.91649,4.11179,12.9638,4.11925,12.883,4.15867,13.2192
3.3947,5.81894,3.58482,5.87539,3.40492,5.93257,4.12179,13.0412,4.12925,12.9658,4.16771,13.2882
3.40349,5.82743,3.59419,5.84767,3.41385,5.94977,4.13179,13.1163,4.13925,13.0475,4.17693,13.3548
3.41253,5.8366,3.60364,5.81542,3.42298,5.96802,4.14179,13.1893,4.14925,13.1242,4.1863,13.4199
3.42175,5.84707,3.61312,5.77624,3.43229,5.98602,4.15179,13.2606,4.15925,13.1968,4.19579,13.4829
3.43114,5.85865,3.6226,5.72848,3.44174,6.00513,4.16179,13.3279,4.16925,13.2697,4.20539,13.5434
3.44064,5.87119,3.6321,5.67042,3.4513,6.02527,4.17179,13.395,4.17925,13.3398,4.21503,13.6011
3.45025,5.88166,3.64163,5.61256,3.46094,6.04622,4.18179,13.4595,4.18925,13.4076,4.22474,13.6557
3.45993,5.89141,3.65119,5.49059,3.47065,6.06348,4.19179,13.5225,4.19925,13.4737,4.23451,13.706
3.46967,5.90167,3.66035,5.37107,3.48042,6.08008,4.20179,13.5836,4.20925,13.5376,4.2443,13.757
3.47946,5.91184,3.66932,5.45023,3.48977,6.09711,4.21179,13.6424,4.21925,13.5977,4.25414,13.8046
3.4893,5.92067,3.67794,5.49495,3.49925,6.11303,4.22179,13.6982,4.22925,13.656,4.26398,13.8461
3.49917,5.92971,3.68639,5.52628,3.50883,6.12753,4.23179,13.7518,4.23925,13.7102,4.27384,13.8997
3.50906,5.93753,3.69455,5.55064,3.5185,6.14162,4.24179,13.7994,4.24925,13.7609,4.28371,13.9327
3.51897,5.93524,3.70255,5.57009,3.52822,6.15347,4.25179,13.8502,4.25925,13.8126,4.29361,13.9623
3.5289,5.92208,3.71019,5.58604,3.53801,6.15885,4.26179,13.895,4.26925,13.8602,4.30308,14.0013
3.53885,5.90647,3.7177,5.59882,3.54783,6.15003,4.27179,13.9369,4.27925,13.9025,4.31265,14.0465
3.54642,5.8899,3.72521,5.61007,3.55765,6.13729,4.28179,13.987,4.28925,13.9595,4.32231,14.0669
3.55376,5.87081,3.73261,5.61862,3.56748,6.12021,4.29179,14.0179,4.29925,13.9909,4.332,14.1089
3.56111,5.84991,3.7399,5.62628,3.57734,6.10002,4.30179,14.0523,4.30821,14.0256,4.34176,14.1296
3.56845,5.82745,3.74707,5.63383,3.58722,6.07694,4.31135,14.0985,4.31681,14.0639,4.35156,14.1561
3.57569,5.80026,3.75406,5.63932,3.59711,6.05247,4.321,14.1235,4.3257,14.1111,4.3614,14.1894
3.58282,5.77126,3.76105,5.6442,3.60657,6.02368,4.33072,14.1558,4.33481,14.1359,4.37126,14.2018
3.58977,5.73235,3.76795,5.64846,3.61609,5.99045,4.34047,14.1936,4.34372,14.1688,4.38053,14.2237
3.59655,5.6864,3.77484,5.65202,3.62562,5.95303,4.35027,14.2123,4.35269,14.2092,4.38834,14.247
3.60317,5.63482,3.78145,5.65435,3.63517,5.91252,4.36011,14.2454,4.36186,14.2279,4.39627,14.2576
3.60965,5.58651,3.78805,5.6571,3.64474,5.85371,4.36997,14.264,4.3712,14.2506,4.4042,14.27
3.61601,5.4916,3.79458,5.66029,3.6541,5.78515,4.37984,14.2837,4.38061,14.2825,4.41253,14.2815
3.62229,5.38321,3.80103,5.66326,3.6635,5.71365,4.38929,14.3103,4.39014,14.2967,4.42119,14.3048
3.62858,5.41083,3.80736,5.6681,3.67269,5.59219,4.39881,14.3227,4.39976,14.3249,4.43011,14.3089
3.63481,5.47084,3.81363,5.67423,3.67953,5.44119,4.40842,14.3351,4.40897,14.338,4.43924,14.3247
3.64099,5.50766,3.81984,5.68045,3.68637,5.45239,4.41807,14.3605,4.41703,14.3631,4.44837,14.3228
3.6471,5.53389,3.82605,5.68925,3.69312,5.51046,4.42751,14.3636,4.42532,14.3727,4.45767,14.3325
3.65312,5.55389,3.8322,5.70041,3.69979,5.54741,4.43706,14.3899,4.43332,14.3871,4.46711,14.3246
3.6591,5.56954,3.83825,5.71196,3.70632,5.57491,4.4467,14.3838,4.44156,14.4074,4.47661,14.329
3.66498,5.58101,3.84426,5.72405,3.71277,5.59688,4.45638,14.3926,4.45001,14.4084,4.48573,14.322
3.67083,5.59042,3.85021,5.73793,3.71916,5.61451,4.46612,14.4026,4.45864,14.4151,4.49489,14.3214
3.67664,5.5995,3.85613,5.75349,3.72542,5.62985,4.47589,14.3958,4.46743,14.4271,4.50421,14.3047
3.68241,5.60689,3.86204,5.76702,3.73158,5.64217,4.48525,14.3965,4.47589,14.4232,4.51367,14.2983
3.68811,5.61342,3.86791,5.78341,3.73763,5.65379,4.49464,14.4007,4.48405,14.4223,4.52323,14.2788
3.69375,5.61911,3.8737,5.79996,3.74364,5.66245,4.50403,14.3817,4.49231,14.4308,4.53287,14.2615
3.69928,5.62251,3.87946,5.82094,3.74952,5.67098,4.51354,14.3774,4.50091,14.4114,4.54259,14.2396
3.7048,5.62559,3.88518,5.84101,3.75533,5.6791,4.52311,14.3683,4.50978,14.4078,4.55236,14.2217
3.71028,5.6279,3.89084,5.85824,3.76106,5.68396,4.53273,14.3512,4.51887,14.4011,4.56218,14.1901
3.71575,5.62997,3.8965,5.87654,3.7668,5.68848,4.54242,14.338,4.52814,14.3852,4.57203,14.1625
3.72121,5.63103,3.90213,5.89412,3.77247,5.6938,4.55218,14.3146,4.53755,14.3747,4.58027,14.1277
3.72667,5.63228,3.9077,5.91499,3.77811,5.69545,4.56196,14.2974,4.54708,14.3529,4.58822,14.0933
3.7321,5.6333,3.91327,5.93531,3.78372,5.69762,4.57178,14.274,4.5567,14.3379,4.59641,14.0527
3.7375,5.63371,3.9188,5.9551,3.78927,5.70021,4.58164,14.2454,4.56639,14.31,4.60496,14.0172
3.74289,5.63473,3.92432,5.96468,3.79481,5.70279,4.59152,14.2114,4.57615,14.2833,4.61379,13.9695
3.74827,5.63625,3.9298,5.97549,3.80031,5.70512,4.60139,14.1802,4.58593,14.2511,4.62285,13.9239
3.75365,5.63688,3.93528,5.98158,3.80582,5.70923,4.61129,14.1399,4.59529,14.2223,4.63209,13.8731
3.759,5.63736,3.94075,5.98625,3.8113,5.71283,4.62121,14.1058,4.60473,14.1835,4.64142,13.8299
3.76434,5.63763,3.94621,5.9914,3.81678,5.71803,4.63115,14.0637,4.61428,14.1486,4.65088,13.7757
3.76966,5.63727,3.95164,5.99351,3.82224,5.72427,4.6411,14.0176,4.62392,14.1031,4.66045,13.7283
3.77497,5.63736,3.95732,5.99542,3.8277,5.73235,4.65105,13.9662,4.63363,14.0585,4.6701,13.6661
3.78029,5.63698,3.96297,5.99854,3.83312,5.74252,4.66102,13.919,4.6434,14.0152,4.67982,13.5779
3.7856,5.6362,3.96859,6.0017,3.83851,5.75267,4.67099,13.8679,4.65321,13.9733,4.6896,13.4907
3.79092,5.63605,3.97416,6.00165,3.84389,5.76371,4.68097,13.8197,4.66306,13.9201,4.69942,13.4071
3.79623,5.63704,3.97972,6.00411,3.84926,5.77655,4.69095,13.7641,4.67292,13.8625,4.70927,13.3183
3.80153,5.63817,3.98526,6.00401,3.85461,5.78988,4.70094,13.6883,4.68281,13.7753,4.71915,13.2333
3.80682,5.64133,3.99104,6.00658,3.85994,5.80633,4.71093,13.5987,4.69273,13.6934,4.72906,13.1464
3.81209,5.64419,3.99679,6.00806,3.86526,5.81934,4.72092,13.5139,4.70266,13.6094,4.73897,13.0609
3.81735,5.64892,4.00253,6.00933,3.87056,5.83268,4.73091,13.4267,4.7126,13.528,4.74846,12.9781
3.8226,5.65517,4.00821,6.01109,3.87586,5.85041,4.74091,13.3431,4.72211,13.4445,4.75805,12.8839
3.82785,5.66311,4.01389,6.01197,3.88114,5.87218,4.75046,13.2579,4.73172,13.3602,4.76772,12.8007
3.83309,5.67224,4.01954,6.01274,3.88639,5.88837,4.76011,13.1754,4.74141,13.2847,4.77745,12.7148
3.83832,5.68288,4.02519,6.01417,3.89164,5.90285,4.76982,13.0837,4.75116,13.1951,4.78724,12.6321
3.84356,5.69511,4.03083,6.01674,3.89688,5.91862,4.77959,13.0012,4.76096,13.1125,4.79707,12.5478
3.8488,5.70687,4.03645,6.01645,3.90212,5.93622,4.78941,12.9139,4.77076,13.034,4.80693,12.4635
3.85402,5.72073,4.04204,6.01725,3.90733,5.95274,4.79925,12.8325,4.7806,12.9492,4.81682,12.3748
3.85924,5.73882,4.04763,6.01231,3.91254,5.97316,4.80912,12.7459,4.79046,12.8676,4.82673,12.2879
3.86443,5.75095,4.05319,6.01844,3.91773,5.99043,4.81901,12.6594,4.80035,12.7812,4.83666,12.2018
3.86988,5.7664,4.05875,6.02155,3.92292,5.99673,4.82893,12.5698,4.81026,12.6959,4.8466,12.1261
3.87527,5.78569,4.06431,6.02311,3.9281,6.00971,4.83886,12.4882,4.82018,12.6122,4.85656,12.0498
3.88063,5.80741,4.06985,6.02431,3.93328,6.01623,4.84881,12.4116,4.83013,12.539,4.86652,11.9767
3.88596,5.82408,4.07536,6.02693,3.93844,6.02069,4.85876,12.3375,4.84008,12.4636,4.87649,11.9024
3.89129,5.84049,4.08087,6.0272,3.9436,6.02519,4.86873,12.2619,4.85004,12.3912,4.88647,11.8306
3.8966,5.85824,4.08638,6.02942,3.94874,6.03004,4.8787,12.1891,4.86001,12.3178,4.89645,11.7571
3.90217,5.87371,4.09189,6.03101,3.95389,6.03244,4.88868,12.1148,4.86999,12.247,4.90582,11.6853
3.90773,5.89248,4.0974,6.0337,3.95902,6.03559,4.89866,12.0426,4.87997,12.1749,4.91531,11.6135
3.91354,5.91524,4.10315,6.03735,3.96416,6.03865,4.90865,11.9692,4.88995,12.1049,4.92486,11.545
3.91927,5.93446,4.10887,6.03692,3.96929,6.03981,4.91802,11.8972,4.89994,12.033,4.9345,11.4756
3.92498,5.94269,4.11482,6.0401,3.97442,6.04285,4.92752,11.8253,4.90993,11.9636,4.94421,11.4095
3.93062,5.95602,4.12073,6.04185,3.97955,6.04353,4.93711,11.7569,4.9193,11.8921,4.95395,11.3414
3.93626,5.96485,4.12685,6.04701,3.98494,6.04469,4.94679,11.6875,4.92875,11.8244,4.96375,11.2745
3.94187,5.96858,4.13293,6.04762,3.99031,6.04728,4.95652,11.6213,4.93831,11.7557,4.97357,11.2109
3.94748,5.97401,4.13922,6.05101,3.99594,6.05012,4.96631,11.5549,4.94796,11.6902,4.98342,11.1507
3.95309,5.97821,4.14544,6.05378,4.00153,6.05115,4.97615,11.4924,4.95767,11.6242,4.9933,11.0943
3.9587,5.9833,4.15212,6.0587,4.0071,6.05332,4.98601,11.4309,4.96744,11.5581,5.00321,11.0434
3.96431,5.98581,4.15871,6.06012,4.01264,6.0556,4.9959,11.3732,4.97726,11.4962,5.01312,10.9957
3.97016,5.98885,4.16549,6.06384,4.01842,6.05689,5.00581,11.3188,4.98707,11.4384,5.02306,10.9534
3.97601,5.99127,4.17219,6.06957,4.02416,6.05847,5.01574,11.2694,4.99692,11.3833,5.033,10.9135
3.98186,5.99564,4.17906,6.07195,4.03014,6.05503,5.02569,11.2234,5.0068,11.3332,5.04296,10.8844
3.9877,5.99787,4.18593,6.0757,4.03611,6.05964,5.03564,11.1821,5.01671,11.2862,5.05292,10.8623
3.99355,6.00053,4.19298,6.08138,4.04256,6.06469,5.0456,11.147,5.02663,11.2445,5.0629,10.8475
3.9994,6.00452,4.20002,6.08457,4.04895,6.06079,5.05557,11.1217,5.03657,11.2054,5.07287,10.8363
4.00547,6.00852,4.20723,6.08919,4.05552,6.06895,5.06555,11.1034,5.04652,11.1776,5.08285,10.8318
4.01155,6.01025,4.21443,6.09498,4.06197,6.07227,5.07553,11.0906,5.05648,11.1562,5.09239,10.8312
4.01762,6.01362,4.22178,6.09846,4.0686,6.06612,5.08552,11.0853,5.06644,11.1407,5.10154,10.8283
4.02369,6.01767,4.22914,6.1035,4.07509,6.07246,5.0955,11.0876,5.07641,11.1317,5.11085,10.8421
4.02972,6.01938,4.23681,6.11054,4.082,6.08255,5.10379,11.0838,5.08638,11.1283,5.12024,10.8603
4.03565,6.02271,4.24447,6.11415,4.08873,6.08389,5.11242,11.084,5.09636,11.1268,5.12971,10.8725
4.04154,6.02563,4.25227,6.12012,4.09611,6.08133,5.1212,11.0947,5.10634,11.1249,5.13918,10.8997
4.04765,6.0298,4.25993,6.12774,4.10328,6.08936,5.13022,11.1167,5.11632,11.1403,5.14825,10.9305
4.05371,6.0321,4.26772,6.13151,4.11078,6.09615,5.13936,11.1395,5.1263,11.1599,5.15683,10.9555
4.05999,6.03815,4.27551,6.13734,4.11817,6.0983,5.14814,11.1584,5.13629,11.1826,5.16568,10.9956
4.0662,6.03927,4.28342,6.14605,4.12535,6.10282,5.15645,11.1871,5.14628,11.2018,5.17467,11.0262
4.07262,6.04347,4.29119,6.15055,4.13253,6.1083,5.16496,11.224,5.15565,11.2319,5.18378,11.0562
4.07897,6.04896,4.29909,6.15975,4.13986,6.11063,5.17377,11.2445,5.1651,11.2749,5.19299,11.0998
4.08533,6.05063,4.30698,6.16594,4.14719,6.11582,5.1828,11.2821,5.17461,11.2965,5.20184,11.1343
4.09188,6.05369,4.31488,6.17461,4.15466,6.12176,5.19195,11.3146,5.18422,11.337,5.21082,11.1824
4.09862,6.06106,4.32288,6.1842,4.16214,6.1247,5.2012,11.3542,5.1939,11.3653,5.21993,11.2203
4.10535,6.06292,4.33113,6.19089,4.16991,6.13017,5.21054,11.3918,5.20365,11.4133,5.2292,11.2719
4.11209,6.06695,4.33958,6.20132,4.17756,6.13709,5.22001,11.4367,5.21343,11.445,5.23811,11.3201
4.11875,6.07421,4.34803,6.20839,4.18533,6.14063,5.22954,11.48,5.22325,11.499,5.24714,11.365
4.12558,6.07681,4.35666,6.219,4.1931,6.14644,5.2391,11.5289,5.23308,11.5382,5.25629,11.4218
4.13242,6.08094,4.3653,6.22636,4.20099,6.15371,5.2487,11.577,5.24249,11.596,5.26554,11.4739
4.13943,6.08909,4.37409,6.23705,4.20889,6.15814,5.25839,11.63,5.25193,11.6407,5.27479,11.5308
4.14644,6.09178,4.38289,6.24474,4.21689,6.16437,5.26811,11.6821,5.26148,11.7,5.28419,11.5857
4.15361,6.09681,4.39182,6.25557,4.2249,6.17235,5.27789,11.7385,5.27108,11.7478,5.29365,11.6452
4.16078,6.10563,4.40076,6.26331,4.23301,6.17673,5.28769,11.7943,5.28073,11.8111,5.30198,11.7034
4.16795,6.10897,4.40982,6.27427,4.24098,6.18322,5.29753,11.8536,5.29045,11.8637,5.31051,11.7619
4.17512,6.11404,4.41888,6.28185,4.24906,6.19194,5.30739,11.9118,5.30022,11.9289,5.31873,11.818
4.18229,6.12337,4.42806,6.29313,4.25714,6.19684,5.31553,11.9714,5.31004,11.9837,5.32704,11.8758
4.18946,6.12693,4.43723,6.3003,4.26545,6.20352,5.32339,12.03,5.31989,12.0486,5.33556,11.9319
4.19678,6.13296,4.4464,6.31002,4.27375,6.21217,5.33151,12.0871,5.32975,12.1063,5.34425,11.9895
4.2041,6.14201,4.45558,6.32049,4.28215,6.21749,5.33985,12.1453,5.33964,12.1719,5.35309,12.0461
4.21143,6.14667,4.46485,6.32834,4.29055,6.22559,5.34851,12.2027,5.34955,12.2307,5.36207,12.1024
4.2189,6.15261,4.47412,6.33933,4.29903,6.23511,5.35685,12.2619,5.35947,12.296,5.37125,12.1585
4.2265,6.16211,4.48343,6.34724,4.30735,6.24239,5.36539,12.3176,5.3694,12.3549,5.38053,12.2123
4.23411,6.16647,4.49278,6.3584,4.31587,6.25315,5.3741,12.3748,5.37934,12.4179,5.38995,12.2655
4.24184,6.17388,4.50212,6.36636,4.32447,6.26058,5.38297,12.429,5.38929,12.4765,5.39948,12.3206
4.24958,6.18274,4.51151,6.37755,4.33324,6.27184,5.39189,12.4863,5.39924,12.5398,5.40904,12.3715
4.25743,6.18836,4.52089,6.38574,4.342,6.27933,5.40095,12.5404,5.40921,12.6051,5.41864,12.4237
4.26541,6.19558,4.53035,6.39687,4.35092,6.29046,5.41018,12.5912,5.41918,12.6511,5.4283,12.4706
4.27338,6.20481,4.5398,6.40526,4.35983,6.29842,5.41957,12.6425,5.42915,12.7048,5.438,12.5211
4.28146,6.2104,4.54932,6.4162,4.36887,6.30964,5.42907,12.6877,5.43913,12.7628,5.44775,12.5619
4.28965,6.21853,4.55884,6.42419,4.37772,6.31746,5.43868,12.7385,5.4491,12.811,5.45754,12.6144
4.29793,6.2291,4.56842,6.43523,4.3867,6.32852,5.44836,12.7783,5.45909,12.8619,5.46735,12.6487
4.30631,6.23631,4.57802,6.44387,4.39569,6.33621,5.45807,12.826,5.46907,12.9098,5.47719,12.6869
4.31477,6.24614,4.58764,6.45493,4.4048,6.34745,5.46785,12.8684,5.47906,12.9563,5.48706,12.728
4.32332,6.25661,4.59728,6.46334,4.41391,6.35487,5.47766,12.9113,5.48905,12.9932,5.49695,12.7581
4.33204,6.26486,4.60694,6.47422,4.42301,6.36507,5.48752,12.9433,5.49904,13.0328,5.50686,12.7808
4.34076,6.27598,4.61662,6.48239,4.43212,6.37502,5.4974,12.9771,5.50903,13.0673,5.51679,12.8144
4.34955,6.28437,4.62632,6.49332,4.44133,6.38324,5.50729,13.0069,5.51902,13.1003,5.52673,12.8416
4.3584,6.2954,4.63601,6.501,4.45054,6.39382,5.51721,13.0367,5.52902,13.1336,5.53669,12.8674
4.36732,6.30408,4.64573,6.5117,4.45985,6.40217,5.52714,13.0639,5.53901,13.1627,5.54665,12.8798
4.37624,6.31505,4.65544,6.51922,4.46915,6.41282,5.53708,13.0922,5.54901,13.1948,5.55662,12.9004
4.38521,6.32352,4.66517,6.52988,4.47854,6.42117,5.54703,13.1109,5.55901,13.2193,5.5666,12.9063
4.39419,6.33474,4.67449,6.53715,4.48793,6.43187,5.55699,13.1323,5.569,13.2475,5.57658,12.9203
4.40322,6.34297,4.68343,6.54763,4.49739,6.4402,5.56696,13.1418,5.579,13.2615,5.58656,12.9339
4.4123,6.35401,4.69145,6.55407,4.50688,6.45094,5.57693,13.1525,5.589,13.2823,5.59654,12.9458
4.42138,6.36214,4.69958,6.56309,4.51643,6.45969,5.58691,13.1697,5.599,13.2919,5.60653,12.9512
4.43051,6.37328,4.70635,6.57241,4.52597,6.47003,5.59689,13.178,5.609,13.3137,5.61652,12.9592
4.43965,6.38137,4.71285,6.57891,4.53558,6.47836,5.60687,13.1873,5.619,13.3185,5.6265,12.9526
4.44883,6.3925,4.71922,6.58661,4.5452,6.48857,5.61686,13.1988,5.629,13.3269,5.63606,12.9519
4.458,6.40057,4.72524,6.59725,4.55484,6.49629,5.62685,13.1947,5.63899,13.327,5.6457,12.9319
4.46718,6.41157,4.73173,6.60342,4.56451,6.50607,5.63684,13.1941,5.64899,13.3201,5.65541,12.9132
4.47636,6.41962,4.73891,6.61131,4.57419,6.51415,5.64684,13.1805,5.65899,13.2991,5.66518,12.8863
4.48559,6.43057,4.74642,6.62139,4.58389,6.52395,5.65683,13.1565,5.66899,13.28,5.67497,12.856
4.49481,6.43857,4.75292,6.62814,4.59362,6.53151,5.66683,13.1321,5.67899,13.2474,5.68481,12.8178
4.50408,6.44945,4.75914,6.63763,4.60337,6.54084,5.67683,13.0966,5.68899,13.2156,5.69468,12.7825
4.51334,6.45758,4.76613,6.64327,4.61315,6.5482,5.68682,13.0595,5.69899,13.1752,5.70457,12.7368
4.52265,6.46823,4.77293,6.65068,4.62294,6.55685,5.69682,13.0203,5.70899,13.1329,5.71448,12.6929
4.53199,6.47655,4.77915,6.65863,4.63274,6.56405,5.70682,12.9744,5.71899,13.0879,5.72441,12.6458
4.54137,6.48707,4.78537,6.66206,4.64213,6.57142,5.71682,12.9269,5.72899,13.041,5.73435,12.5984
4.55078,6.49507,4.79159,6.67049,4.64918,6.57945,5.72682,12.8784,5.73899,12.9882,5.7443,12.5453
4.56019,6.50495,4.79781,6.67782,4.65606,6.58422,5.73681,12.8273,5.74899,12.9361,5.75426,12.497
4.56964,6.51317,4.80363,6.68178,4.66193,6.59048,5.74681,12.7732,5.75899,12.8841,5.76423,12.4433
4.57911,6.52293,4.80968,6.68894,4.66772,6.59925,5.75681,12.7211,5.76899,12.8297,5.77377,12.3926
4.58861,6.53134,4.81594,6.69677,4.67308,6.60381,5.76681,12.6643,5.77899,12.7723,5.78291,12.3377
4.59812,6.53993,4.82241,6.70057,4.67934,6.60948,5.77638,12.6105,5.78899,12.7186,5.79222,12.2835
4.60765,6.54996,4.82929,6.70905,4.68519,6.61741,5.78596,12.5531,5.79899,12.6482,5.80166,12.2161
4.61717,6.55648,4.83634,6.71148,4.69126,6.62296,5.7956,12.4894,5.80899,12.58,5.81113,12.1527
4.62673,6.56699,4.84287,6.72056,4.69725,6.62865,5.80531,12.4201,5.81899,12.5093,5.82071,12.0865
4.63628,6.57287,4.8489,6.71838,4.70314,6.63642,5.81507,12.351,5.82899,12.4389,5.83034,12.0231
4.64586,6.58183,4.85454,6.72287,4.70984,6.64221,5.82485,12.2789,5.83899,12.3671,5.84001,11.9581
4.65544,6.58873,4.86012,6.73442,4.71654,6.64855,5.83467,12.2096,5.84899,12.2956,5.84974,11.8958
4.66334,6.59819,4.86563,6.73972,4.72309,6.65579,5.84452,12.1391,5.85899,12.2224,5.85951,11.8307
4.67098,6.60347,4.87114,6.73683,4.7295,6.66002,5.85441,12.0691,5.86899,12.1483,5.8693,11.7662
4.67875,6.61207,4.87649,6.74856,4.73611,6.66711,5.86431,11.9982,5.87899,12.0738,5.87912,11.7045
4.68448,6.61901,4.88172,6.75278,4.74258,6.67395,5.87423,11.9286,5.88899,12.0048,5.88896,11.6466
4.68996,6.62493,4.88606,6.74952,4.74857,6.67651,5.88416,11.8606,5.89899,11.9354,5.89883,11.5859
4.69569,6.6322,4.89106,6.7603,4.75477,6.68234,5.89409,11.7941,5.90899,11.8645,5.90871,11.5269
4.70126,6.63923,4.89606,6.76932,4.76088,6.68829,5.90403,11.7275,5.91876,11.797,5.918,11.4745
4.70667,6.64603,4.90106,6.77723,4.76688,6.69057,5.91399,11.6639,5.92855,11.7338,5.92732,11.4235
4.71189,6.65227,4.90606,6.77876,4.7731,6.69639,5.92395,11.6053,5.93837,11.6693,5.93359,11.3803
4.717,6.66007,4.91106,6.78913,4.77879,6.70102,5.93348,11.5484,5.94823,11.6082,5.93975,11.3381
4.72212,6.66766,4.91633,6.79629,4.78441,6.70164,5.9431,11.4938,5.95733,11.5512,5.94577,11.2998
4.72718,6.67293,4.92156,6.80486,4.79003,6.70622,5.95276,11.4415,5.96654,11.4963,5.95157,11.2623
4.73224,6.6804,4.92678,6.81031,4.7956,6.71057,5.96245,11.392,5.97434,11.4465,5.95738,11.2281
4.73729,6.68741,4.93198,6.81532,4.80141,6.70978,5.97213,11.3443,5.9819,11.3989,5.96311,11.1954
4.74232,6.6926,4.93716,6.8195,4.80715,6.71321,5.98183,11.299,5.98975,11.3544,5.96884,11.1648
4.74734,6.69806,4.94261,6.82303,4.8128,6.70948,5.99157,11.2559,5.99785,11.3116,5.97454,11.136
4.75236,6.70629,4.9483,6.83341,4.81896,6.71395,6.00134,11.2144,6.00617,11.2709,5.98018,11.1088
4.75797,6.71199,4.95422,6.72364,4.82512,6.72161,6.01113,11.1818,6.01398,11.2346,5.98576,11.0823
4.76353,6.71609,4.95967,6.76385,4.83203,6.71905,6.02097,11.1448,6.02223,11.2004,5.9912,11.0585
4.76903,6.7238,4.96508,6.79042,4.83877,6.72194,6.03083,11.1105,6.03083,11.1685,5.99658,11.0326
4.77454,6.72814,4.97046,6.80352,4.84525,6.73198,6.04071,11.0777,6.03971,11.134,6.00191,11.011
4.77988,6.73215,4.97574,6.81738,4.85214,6.72237,6.0506,11.0441,6.0488,11.0999,6.00714,10.9888
4.78547,6.73822,4.98101,6.83136,4.8594,6.71821,6.06051,11.0123,6.05686,11.0691,6.01232,10.9668
4.79106,6.74217,4.98625,6.84909,4.8663,6.72266,6.07044,10.9665,6.06397,11.0381,6.01745,10.9475
4.79661,6.74457,4.99149,6.85967,4.87321,6.7231,6.07856,10.9256,6.07142,10.9976,6.02257,10.9293
4.80212,6.75035,4.99664,6.87011,4.88029,6.71494,6.08595,10.8891,6.07917,10.9577,6.02764,10.9126
4.80764,6.75301,5.00273,6.88585,4.88795,6.71316,6.09365,10.8525,6.08536,10.9251,6.0327,10.8966
4.81315,6.75011,5.00958,6.90264,4.89451,6.7101,6.10111,10.8182,6.09156,10.8937,6.03775,10.8828
4.81891,6.75821,5.01681,6.91017,4.90094,6.70949,6.10846,10.7863,6.09796,10.8627,6.04279,10.8704
4.8255,6.76482,5.02369,6.9252,4.90729,6.70519,6.11538,10.7564,6.10508,10.8305,6.04782,10.8589
4.83209,6.76222,5.03041,6.93911,4.91354,6.70063,6.12213,10.7283,6.1121,10.8,6.05284,10.8483
4.83843,6.76909,5.03697,6.95451,4.91978,6.70519,6.12856,10.7026,6.11833,10.7728,6.05787,10.8389
4.84435,6.77133,5.04354,6.96275,4.92622,6.71006,6.13541,10.6763,6.12456,10.747,6.06288,10.8286
