x,N2249,N2571,N3057,x,N2249,N2571,N3057,x,N2249,N2571,N3057
2.69888,-0.360057,-0.431825,-0.524502,2.82432,-0.232559,-0.317781,-0.417435,2.70742,-0.333395,-0.402248,-0.495812
2.70829,-0.34564,-0.417274,-0.50907,2.83321,-0.22824,-0.312103,-0.411667,2.71433,-0.320349,-0.388949,-0.482033
2.7164,-0.346853,-0.419101,-0.512049,2.84216,-0.224939,-0.3074,-0.406862,2.72125,-0.319071,-0.388234,-0.48215
2.72474,-0.332567,-0.404676,-0.497053,2.85132,-0.222188,-0.303133,-0.402409,2.72763,-0.306294,-0.375324,-0.468873
2.73308,-0.332278,-0.404938,-0.498221,2.86058,-0.220028,-0.299369,-0.398307,2.73357,-0.30374,-0.373293,-0.467705
2.74162,-0.31828,-0.390864,-0.483887,2.86998,-0.218499,-0.296341,-0.394902,2.73942,-0.291556,-0.361075,-0.455097
2.74999,-0.316471,-0.389639,-0.483453,2.87945,-0.217394,-0.293632,-0.391552,2.74487,-0.287721,-0.357822,-0.453028
2.75855,-0.302946,-0.376255,-0.469936,2.88903,-0.216719,-0.291428,-0.388644,2.75028,-0.276385,-0.346513,-0.441372
2.76719,-0.299215,-0.373576,-0.4689,2.89861,-0.216449,-0.2898,-0.386329,2.75566,-0.271358,-0.342245,-0.438742
2.77551,-0.28631,-0.361659,-0.457139,2.90778,-0.216508,-0.288668,-0.384558,2.76128,-0.261316,-0.332512,-0.428657
2.78332,-0.281444,-0.35907,-0.456967,2.91677,-0.216835,-0.28792,-0.38319,2.76715,-0.255643,-0.327374,-0.425238
2.79139,-0.269463,-0.349128,-0.447846,2.9254,-0.21738,-0.287538,-0.382229,2.77323,-0.247535,-0.319173,-0.416904
2.79956,-0.264392,-0.346512,-0.446742,2.93387,-0.218111,-0.287477,-0.381659,2.77953,-0.242245,-0.3144,-0.412858
2.80795,-0.255031,-0.338385,-0.438248,2.94242,-0.218967,-0.287642,-0.381395,2.78603,-0.236902,-0.308806,-0.406645
2.81642,-0.250408,-0.334862,-0.435872,2.95097,-0.219868,-0.287857,-0.381207,2.79294,-0.233273,-0.304657,-0.402171
2.82508,-0.24381,-0.328253,-0.428918,2.95969,-0.220822,-0.28813,-0.381101,2.80021,-0.230239,-0.300725,-0.397623
2.83389,-0.239644,-0.323522,-0.424756,2.96841,-0.221843,-0.288577,-0.381219,2.80781,-0.227927,-0.296947,-0.392764
2.84277,-0.235012,-0.317273,-0.41826,2.9772,-0.222934,-0.289187,-0.381543,2.81569,-0.226432,-0.293943,-0.388559
2.85178,-0.231689,-0.312582,-0.413722,2.98581,-0.224025,-0.289884,-0.382009,2.82369,-0.225593,-0.29166,-0.385014
2.86079,-0.228637,-0.307835,-0.408648,2.9945,-0.225116,-0.290685,-0.382651,2.83192,-0.225353,-0.290098,-0.382224
2.86945,-0.226269,-0.303867,-0.404428,3.00287,-0.226163,-0.291505,-0.383359,2.84036,-0.225461,-0.2886,-0.379482
2.87819,-0.224604,-0.300397,-0.400461,3.01132,-0.227187,-0.292401,-0.384185,2.8491,-0.226052,-0.287754,-0.377444
2.88699,-0.223194,-0.297575,-0.397382,3.01978,-0.228143,-0.293259,-0.385005,2.85792,-0.227014,-0.287325,-0.375889
2.89546,-0.222274,-0.29522,-0.394527,3.02793,-0.229041,-0.294147,-0.386047,2.86679,-0.228264,-0.287256,-0.374788
2.90363,-0.221631,-0.293389,-0.392093,3.03581,-0.229848,-0.294962,-0.386922,2.87533,-0.229795,-0.28766,-0.374186
2.91216,-0.221378,-0.291785,-0.389822,3.04381,-0.230597,-0.295759,-0.387924,2.88357,-0.231356,-0.287944,-0.373563
2.92053,-0.221434,-0.29071,-0.388159,3.05166,-0.231235,-0.296449,-0.388891,2.8918,-0.232964,-0.288165,-0.372919
2.92861,-0.221734,-0.290029,-0.386919,3.0583,-0.231858,-0.297102,-0.389781,2.89975,-0.234517,-0.288132,-0.372061
2.93654,-0.222235,-0.289679,-0.386061,3.06417,-0.23228,-0.297723,-0.390721,2.9077,-0.23624,-0.288554,-0.371725
2.94447,-0.222884,-0.289559,-0.385441,3.07003,-0.232756,-0.298128,-0.391301,2.91539,-0.238085,-0.289423,-0.371959
2.95227,-0.223645,-0.289667,-0.385135,3.07582,-0.23306,-0.298676,-0.392514,2.92296,-0.24,-0.290553,-0.372499
2.96033,-0.224502,-0.289956,-0.385043,3.08161,-0.233396,-0.298652,-0.392016,2.93052,-0.242037,-0.291973,-0.373377
2.96824,-0.225413,-0.290398,-0.385168,3.08734,-0.233484,-0.29901,-0.39345,2.93809,-0.244052,-0.293461,-0.374328
2.97627,-0.226359,-0.29092,-0.385394,3.09329,-0.233983,-0.299027,-0.392446,2.94566,-0.246084,-0.295191,-0.375801
2.98416,-0.227286,-0.291438,-0.385684,3.09924,-0.233673,-0.298934,-0.394192,2.9531,-0.24806,-0.296953,-0.377276
2.99216,-0.228223,-0.291991,-0.386021,3.10519,-0.233969,-0.298733,-0.392803,2.96055,-0.250029,-0.29892,-0.379007
2.9999,-0.22916,-0.29265,-0.386552,3.11115,-0.233564,-0.298339,-0.394134,2.968,-0.251912,-0.300854,-0.380661
3.00764,-0.230071,-0.293335,-0.387132,3.11732,-0.234157,-0.298423,-0.393457,2.97559,-0.253759,-0.302903,-0.382683
3.01487,-0.230966,-0.29408,-0.387846,3.12349,-0.23323,-0.297475,-0.39376,2.98317,-0.255483,-0.304833,-0.38454
3.02226,-0.231836,-0.294854,-0.388443,3.12987,-0.23426,-0.297878,-0.393226,2.99053,-0.257143,-0.306872,-0.386551
3.02944,-0.232627,-0.295579,-0.389398,3.13625,-0.232678,-0.296236,-0.392979,2.99789,-0.258688,-0.308816,-0.388425
3.03677,-0.233397,-0.296338,-0.390058,3.14282,-0.233508,-0.29642,-0.392321,3.00525,-0.260148,-0.310739,-0.390442
3.0439,-0.234071,-0.297008,-0.391049,3.14932,-0.231935,-0.294748,-0.39186,3.0125,-0.261462,-0.312524,-0.392372
3.05118,-0.234729,-0.297703,-0.39171,3.15583,-0.23256,-0.294733,-0.391082,3.01975,-0.262743,-0.314386,-0.394341
3.05811,-0.235274,-0.298279,-0.392701,3.16233,-0.231038,-0.293113,-0.390598,3.02681,-0.26385,-0.316068,-0.396146
3.06487,-0.235788,-0.298763,-0.393195,3.16883,-0.231476,-0.292931,-0.389742,3.03368,-0.264896,-0.317783,-0.398147
3.07163,-0.236195,-0.299238,-0.394109,3.17533,-0.230011,-0.291362,-0.389223,3.03995,-0.265731,-0.319188,-0.399795
3.07857,-0.236572,-0.299538,-0.394652,3.18202,-0.230292,-0.291031,-0.388298,3.04616,-0.266591,-0.320696,-0.401677
3.08541,-0.23677,-0.299676,-0.395081,3.18871,-0.228945,-0.289599,-0.387946,3.05236,-0.267144,-0.321684,-0.402746
3.09243,-0.237003,-0.299662,-0.395002,3.1954,-0.22908,-0.289223,-0.387048,3.05846,-0.267869,-0.322997,-0.404599
3.09927,-0.237138,-0.299719,-0.395517,3.20209,-0.227842,-0.287787,-0.386546,3.06456,-0.268185,-0.32361,-0.405199
3.10595,-0.237136,-0.2992,-0.394554,3.20896,-0.227841,-0.28735,-0.385768,3.07066,-0.269042,-0.32519,-0.407484
3.11249,-0.237503,-0.299582,-0.396003,3.21583,-0.226753,-0.286042,-0.38519,3.07671,-0.269071,-0.32497,-0.406559
3.11902,-0.236887,-0.298727,-0.395255,3.2227,-0.226668,-0.285558,-0.38451,3.08276,-0.268791,-0.325117,-0.40719
3.12556,-0.238008,-0.299186,-0.395264,3.22948,-0.225751,-0.284471,-0.384165,3.08902,-0.269195,-0.326076,-0.410256
3.13202,-0.236482,-0.29761,-0.394537,3.23627,-0.225484,-0.28381,-0.383505,3.09523,-0.268792,-0.325315,-0.408023
3.13836,-0.236927,-0.297831,-0.395051,3.24289,-0.224843,-0.283079,-0.383572,3.10138,-0.268835,-0.325463,-0.409627
3.14469,-0.235918,-0.295996,-0.392553,3.24938,-0.224486,-0.282302,-0.382425,3.10753,-0.269115,-0.326261,-0.410641
3.15091,-0.236182,-0.29632,-0.393966,3.25587,-0.22404,-0.281773,-0.382874,3.11388,-0.26753,-0.324294,-0.409861
3.15713,-0.23507,-0.29473,-0.392186,3.26235,-0.223722,-0.281089,-0.381814,3.12044,-0.267196,-0.323294,-0.40727
3.16329,-0.23526,-0.294637,-0.392577,3.26871,-0.22347,-0.280796,-0.382485,3.12718,-0.266151,-0.322684,-0.408872
3.16945,-0.234154,-0.293135,-0.391018,3.27506,-0.223254,-0.280256,-0.3817,3.13392,-0.267128,-0.323264,-0.409487
3.17556,-0.234346,-0.292923,-0.390984,3.28142,-0.223156,-0.280217,-0.382712,3.14083,-0.264452,-0.320128,-0.406086
3.18167,-0.233175,-0.291519,-0.389894,3.28778,-0.223111,-0.280018,-0.382143,3.14775,-0.264047,-0.319841,-0.407071
3.18764,-0.233133,-0.291199,-0.389879,3.29433,-0.2232,-0.280378,-0.382916,3.15483,-0.262452,-0.31752,-0.404056
3.19353,-0.232172,-0.289771,-0.388178,3.30088,-0.223379,-0.280828,-0.383549,3.16192,-0.263287,-0.318575,-0.406828
3.19938,-0.23204,-0.28952,-0.388584,3.30762,-0.223644,-0.281332,-0.384331,3.16916,-0.260272,-0.314763,-0.402172
3.20522,-0.231183,-0.288238,-0.387086,3.31436,-0.22407,-0.282112,-0.3854,3.17655,-0.261123,-0.315936,-0.404731
3.211,-0.230986,-0.287833,-0.387126,3.32102,-0.224602,-0.282954,-0.386547,3.18394,-0.257975,-0.311797,-0.399713
3.21677,-0.230242,-0.286797,-0.386131,3.32786,-0.225312,-0.28404,-0.387904,3.19133,-0.25771,-0.311572,-0.400766
3.22247,-0.229996,-0.286398,-0.386613,3.33507,-0.226157,-0.285205,-0.389336,3.19886,-0.255745,-0.309289,-0.398607
3.22809,-0.22938,-0.285467,-0.385315,3.34243,-0.227212,-0.286648,-0.391036,3.20639,-0.255012,-0.308194,-0.398076
3.23366,-0.229059,-0.284998,-0.385535,3.34994,-0.228432,-0.288207,-0.392846,3.21405,-0.253071,-0.306048,-0.396332
3.23946,-0.228653,-0.284349,-0.384713,3.35774,-0.229862,-0.289974,-0.394801,3.22172,-0.252335,-0.304883,-0.395423
3.24517,-0.228354,-0.283847,-0.384801,3.36597,-0.231516,-0.291929,-0.396901,3.22951,-0.250495,-0.302874,-0.3939
3.25081,-0.228067,-0.283396,-0.384373,3.37455,-0.233423,-0.29413,-0.399217,3.2373,-0.249628,-0.301573,-0.392871
3.25645,-0.22787,-0.283062,-0.384637,3.38341,-0.23559,-0.296598,-0.401819,3.24496,-0.247923,-0.29972,-0.391552
3.2621,-0.227673,-0.28266,-0.384261,3.39249,-0.238037,-0.299347,-0.404714,3.25239,-0.246997,-0.298356,-0.390407
3.26771,-0.2276,-0.282533,-0.384824,3.40177,-0.240759,-0.302359,-0.407847,3.25982,-0.245442,-0.29667,-0.389321
3.27333,-0.227542,-0.28234,-0.384515,3.41066,-0.243784,-0.30566,-0.411217,3.26704,-0.244516,-0.295346,-0.388224
3.27891,-0.227598,-0.282349,-0.384832,3.41978,-0.247091,-0.309202,-0.414775,3.27426,-0.24314,-0.293883,-0.387366
3.2845,-0.227737,-0.282682,-0.38524,3.42908,-0.250692,-0.312978,-0.418497,3.28128,-0.242294,-0.292767,-0.386448
3.29006,-0.22797,-0.283182,-0.385891,3.43851,-0.254577,-0.317002,-0.422421,3.28831,-0.241137,-0.291797,-0.386185
3.29585,-0.228304,-0.283814,-0.386738,3.44806,-0.258727,-0.321263,-0.426544,3.29533,-0.240582,-0.291142,-0.385235
3.30165,-0.228745,-0.284566,-0.38773,3.4577,-0.263133,-0.325729,-0.430825,3.30236,-0.239465,-0.290499,-0.385908
3.30768,-0.229307,-0.285458,-0.38885,3.46741,-0.267805,-0.330363,-0.435185,3.30938,-0.238822,-0.289789,-0.384775
3.3137,-0.230002,-0.286494,-0.390102,3.47717,-0.272739,-0.3352,-0.439704,3.31657,-0.238099,-0.289513,-0.385814
3.31964,-0.230831,-0.287676,-0.391479,3.48698,-0.277918,-0.340245,-0.444403,3.3239,-0.237591,-0.288993,-0.384871
3.32558,-0.231813,-0.289018,-0.393032,3.49683,-0.28332,-0.345428,-0.449139,3.33139,-0.237199,-0.289075,-0.386204
3.33151,-0.232941,-0.290496,-0.394699,3.50671,-0.288992,-0.350583,-0.453663,3.33917,-0.236956,-0.288952,-0.386049
3.33767,-0.234242,-0.292132,-0.396468,3.51661,-0.294889,-0.355956,-0.458358,3.34706,-0.236879,-0.28927,-0.387174
3.34458,-0.235719,-0.2939,-0.398342,3.52653,-0.300893,-0.361297,-0.46281,3.35508,-0.236959,-0.289635,-0.387957
3.35209,-0.237396,-0.295844,-0.400365,3.53647,-0.306463,-0.365083,-0.46513,3.36332,-0.237268,-0.290244,-0.389047
3.3601,-0.239283,-0.297985,-0.402591,3.54641,-0.312036,-0.368601,-0.466999,3.37157,-0.237753,-0.291069,-0.390302
3.3685,-0.2414,-0.30035,-0.405055,3.55637,-0.318199,-0.372678,-0.469419,3.38003,-0.238518,-0.292199,-0.391823
3.37723,-0.243766,-0.30297,-0.407748,3.56633,-0.324002,-0.376936,-0.471836,3.38795,-0.239539,-0.293597,-0.393563
3.38621,-0.246379,-0.305828,-0.410658,3.57553,-0.330266,-0.381604,-0.4747,3.39627,-0.240849,-0.295298,-0.395607
3.3947,-0.249251,-0.308937,-0.413771,3.58482,-0.336673,-0.386544,-0.477856,3.40492,-0.242475,-0.297299,-0.39784
3.40349,-0.252375,-0.312259,-0.417047,3.59419,-0.343169,-0.391502,-0.481027,3.41385,-0.244427,-0.29963,-0.400361
3.41253,-0.255761,-0.315792,-0.420475,3.60364,-0.349683,-0.395973,-0.483709,3.42298,-0.246728,-0.302314,-0.403222
3.42175,-0.259421,-0.31957,-0.424109,3.61312,-0.355924,-0.39975,-0.48587,3.43229,-0.249372,-0.305275,-0.406271
3.43114,-0.263356,-0.323598,-0.427956,3.6226,-0.362519,-0.403541,-0.487991,3.44174,-0.252369,-0.308578,-0.40964
3.44064,-0.267528,-0.327828,-0.431968,3.6321,-0.370059,-0.406809,-0.489046,3.4513,-0.255742,-0.312235,-0.413337
3.45025,-0.27193,-0.332204,-0.436056,3.64163,-0.3801,-0.412075,-0.49122,3.46094,-0.259468,-0.316203,-0.417282
3.45993,-0.276587,-0.33677,-0.440277,3.65119,-0.391298,-0.419726,-0.495475,3.47065,-0.263527,-0.320377,-0.421305
3.46967,-0.28148,-0.341537,-0.444677,3.66035,-0.396802,-0.425693,-0.501105,3.48042,-0.267938,-0.324834,-0.425549
3.47946,-0.286581,-0.346462,-0.449173,3.66932,-0.395728,-0.426446,-0.503168,3.48977,-0.272691,-0.329583,-0.430032
3.4893,-0.291932,-0.351353,-0.453443,3.67794,-0.394886,-0.427433,-0.505016,3.49925,-0.277739,-0.33453,-0.4346
3.49917,-0.297516,-0.356455,-0.457882,3.68639,-0.394143,-0.42838,-0.506613,3.50883,-0.28313,-0.33953,-0.439033
3.50906,-0.303217,-0.361537,-0.462097,3.69455,-0.393541,-0.429314,-0.50829,3.5185,-0.288832,-0.344788,-0.443646
3.51897,-0.308652,-0.365573,-0.464752,3.70255,-0.392844,-0.430049,-0.509735,3.52822,-0.29471,-0.350062,-0.44803
3.5289,-0.313928,-0.368813,-0.466341,3.71019,-0.392299,-0.430793,-0.511188,3.53801,-0.300531,-0.354664,-0.451448
3.53885,-0.319437,-0.372503,-0.468344,3.7177,-0.391814,-0.431366,-0.512444,3.54783,-0.306058,-0.358066,-0.453151
3.54642,-0.325214,-0.376657,-0.470793,3.72521,-0.391238,-0.431961,-0.513744,3.55765,-0.311794,-0.362015,-0.455527
3.55376,-0.33116,-0.381095,-0.473538,3.73261,-0.390825,-0.432356,-0.514696,3.56748,-0.318389,-0.366509,-0.458002
3.56111,-0.337201,-0.385738,-0.476478,3.7399,-0.390213,-0.432663,-0.51627,3.57734,-0.324564,-0.371218,-0.460722
3.56845,-0.343286,-0.390525,-0.479619,3.74707,-0.38973,-0.433,-0.517399,3.58722,-0.331149,-0.376303,-0.463886
3.57569,-0.349529,-0.395075,-0.482396,3.75406,-0.389705,-0.433346,-0.517635,3.59711,-0.337869,-0.381656,-0.467363
3.58282,-0.355622,-0.399231,-0.48491,3.76105,-0.388993,-0.433316,-0.518863,3.60657,-0.344609,-0.386817,-0.47063
3.58977,-0.361637,-0.402722,-0.486833,3.76795,-0.388701,-0.433561,-0.519852,3.61609,-0.351342,-0.391766,-0.473705
3.59655,-0.367965,-0.405952,-0.488422,3.77484,-0.388548,-0.433645,-0.519683,3.62562,-0.357754,-0.396079,-0.476339
3.60317,-0.375032,-0.408896,-0.489524,3.78145,-0.388355,-0.433739,-0.520229,3.63517,-0.363829,-0.399827,-0.478713
3.60965,-0.384446,-0.413965,-0.491781,3.78805,-0.387402,-0.433566,-0.522385,3.64474,-0.369773,-0.401785,-0.479263
3.61601,-0.394696,-0.420922,-0.495703,3.79458,-0.387626,-0.434059,-0.522454,3.6541,-0.378581,-0.406506,-0.481453
3.62229,-0.400798,-0.426941,-0.501094,3.80103,-0.387747,-0.434483,-0.522712,3.6635,-0.389078,-0.412892,-0.484721
3.62858,-0.401729,-0.429292,-0.504369,3.80736,-0.38736,-0.434816,-0.524346,3.67269,-0.399677,-0.420627,-0.489295
3.63481,-0.400727,-0.430086,-0.506225,3.81363,-0.387417,-0.435323,-0.524868,3.67953,-0.406378,-0.428038,-0.495815
3.64099,-0.399902,-0.430876,-0.507797,3.81984,-0.387449,-0.435904,-0.525955,3.68637,-0.408194,-0.431553,-0.500188
3.6471,-0.399071,-0.431716,-0.50911,3.82605,-0.387305,-0.436662,-0.527431,3.69312,-0.407399,-0.432813,-0.502912
3.65312,-0.398343,-0.432274,-0.510397,3.8322,-0.387292,-0.437768,-0.52944,3.69979,-0.406688,-0.434173,-0.505112
3.6591,-0.397657,-0.432852,-0.511736,3.83825,-0.387237,-0.43884,-0.531348,3.70632,-0.406086,-0.435352,-0.507213
3.66498,-0.396999,-0.433414,-0.512616,3.84426,-0.387307,-0.44001,-0.533702,3.71277,-0.405487,-0.436483,-0.509281
3.67083,-0.396215,-0.433674,-0.514285,3.85021,-0.386907,-0.441322,-0.536721,3.71916,-0.404988,-0.437387,-0.510999
3.67664,-0.395957,-0.434223,-0.51484,3.85613,-0.387194,-0.44289,-0.538616,3.72542,-0.404485,-0.438319,-0.512791
3.68241,-0.395539,-0.434748,-0.515782,3.86204,-0.387486,-0.4444,-0.541061,3.73158,-0.404045,-0.438983,-0.514157
3.68811,-0.395167,-0.435031,-0.516532,3.86791,-0.387359,-0.446122,-0.544517,3.73763,-0.403474,-0.439615,-0.515669
3.69375,-0.394464,-0.435212,-0.518364,3.8737,-0.387715,-0.447949,-0.546563,3.74364,-0.403167,-0.440171,-0.516709
3.69928,-0.394311,-0.435558,-0.518505,3.87946,-0.387652,-0.449443,-0.549426,3.74952,-0.402658,-0.440516,-0.51843
3.7048,-0.393814,-0.435723,-0.51942,3.88518,-0.387159,-0.450885,-0.552548,3.75533,-0.402211,-0.440926,-0.519748
3.71028,-0.393693,-0.435945,-0.519447,3.89084,-0.38732,-0.452518,-0.554552,3.76106,-0.402168,-0.441327,-0.520092
3.71575,-0.393243,-0.436094,-0.520463,3.8965,-0.386973,-0.453835,-0.557763,3.7668,-0.401975,-0.441565,-0.520581
3.72121,-0.392828,-0.436181,-0.521198,3.90213,-0.387016,-0.455431,-0.559682,3.77247,-0.401407,-0.44169,-0.522063
3.72667,-0.392843,-0.436394,-0.521003,3.9077,-0.386437,-0.4566,-0.562583,3.77811,-0.401277,-0.441886,-0.522131
3.7321,-0.392518,-0.436454,-0.52184,3.91327,-0.386116,-0.45758,-0.565002,3.78372,-0.401155,-0.442074,-0.522806
3.7375,-0.392138,-0.436435,-0.522445,3.9188,-0.386206,-0.458757,-0.566499,3.78927,-0.400668,-0.442129,-0.524102
3.74289,-0.392063,-0.43658,-0.522176,3.92432,-0.385817,-0.459577,-0.56867,3.79481,-0.400644,-0.442563,-0.524575
3.74827,-0.391792,-0.436551,-0.522964,3.9298,-0.385484,-0.460023,-0.570488,3.80031,-0.400642,-0.442933,-0.525284
3.75365,-0.391472,-0.436472,-0.523487,3.93528,-0.385789,-0.460718,-0.570796,3.80582,-0.40035,-0.44328,-0.526956
3.759,-0.391418,-0.436513,-0.523154,3.94075,-0.385861,-0.461306,-0.571485,3.8113,-0.400395,-0.443781,-0.52746
3.76434,-0.391169,-0.436416,-0.523846,3.94621,-0.384966,-0.461346,-0.574594,3.81678,-0.400405,-0.444348,-0.52841
3.76966,-0.390846,-0.436267,-0.524301,3.95164,-0.385313,-0.461929,-0.57456,3.82224,-0.400363,-0.444939,-0.529622
3.77497,-0.390878,-0.436275,-0.523974,3.95732,-0.385724,-0.462415,-0.574574,3.8277,-0.400278,-0.445825,-0.531268
3.78029,-0.390608,-0.436165,-0.524657,3.96297,-0.385644,-0.462418,-0.574777,3.83312,-0.400326,-0.446879,-0.533149
3.7856,-0.390281,-0.436044,-0.525198,3.96859,-0.385193,-0.462689,-0.577138,3.83851,-0.400454,-0.447993,-0.535152
3.79092,-0.390356,-0.436124,-0.524943,3.97416,-0.385478,-0.462978,-0.577077,3.84389,-0.400341,-0.449119,-0.537152
3.79623,-0.390186,-0.436341,-0.525968,3.97972,-0.384903,-0.462687,-0.578181,3.84926,-0.400174,-0.450431,-0.540191
3.80153,-0.390356,-0.436671,-0.526232,3.98526,-0.38535,-0.462989,-0.577454,3.85461,-0.400495,-0.451823,-0.541965
3.80682,-0.390332,-0.436942,-0.526716,3.99104,-0.385461,-0.463292,-0.578617,3.85994,-0.400653,-0.453318,-0.544178
3.81209,-0.390347,-0.43731,-0.527409,3.99679,-0.385778,-0.463462,-0.578648,3.86526,-0.400465,-0.45478,-0.547471
3.81735,-0.390356,-0.437756,-0.528368,4.00253,-0.385444,-0.463383,-0.579683,3.87056,-0.401031,-0.456581,-0.54969
3.8226,-0.39024,-0.438221,-0.529379,4.00821,-0.385366,-0.463388,-0.580337,3.87586,-0.401114,-0.45813,-0.551923
3.82785,-0.390215,-0.43905,-0.530854,4.01389,-0.385771,-0.463507,-0.57992,3.88114,-0.401127,-0.459715,-0.554611
3.83309,-0.390337,-0.440034,-0.53257,4.01954,-0.385965,-0.463575,-0.57988,3.88639,-0.400772,-0.461012,-0.557788
3.83832,-0.39043,-0.441054,-0.534375,4.02519,-0.386083,-0.463649,-0.580228,3.89164,-0.400925,-0.462495,-0.559644
3.84356,-0.390273,-0.442269,-0.53635,4.03083,-0.385089,-0.463176,-0.582351,3.89688,-0.400872,-0.463927,-0.561898
3.8488,-0.390368,-0.443425,-0.538554,4.03645,-0.385505,-0.463304,-0.581827,3.90212,-0.400617,-0.465319,-0.565088
3.85402,-0.390314,-0.444638,-0.541258,4.04204,-0.385936,-0.463419,-0.58128,3.90733,-0.400608,-0.466507,-0.566767
3.85924,-0.390462,-0.446189,-0.543102,4.04763,-0.385228,-0.462292,-0.57913,3.91254,-0.400258,-0.467581,-0.569399
3.86443,-0.390804,-0.447754,-0.545384,4.05319,-0.385166,-0.462638,-0.58169,3.91773,-0.400331,-0.468482,-0.570853
3.86988,-0.391177,-0.44931,-0.547892,4.05875,-0.385839,-0.463177,-0.582451,3.92292,-0.400394,-0.469499,-0.572404
3.87527,-0.390984,-0.4509,-0.55043,4.06431,-0.386006,-0.46313,-0.582188,3.9281,-0.399737,-0.469885,-0.57496
3.88063,-0.39111,-0.452526,-0.553009,4.06985,-0.3863,-0.463203,-0.582067,3.93328,-0.399968,-0.470345,-0.575436
3.88596,-0.390922,-0.453803,-0.556119,4.07536,-0.385485,-0.462845,-0.584094,3.93844,-0.399722,-0.470705,-0.576693
3.89129,-0.391032,-0.455251,-0.557863,4.08087,-0.385973,-0.462893,-0.583471,3.9436,-0.400074,-0.471254,-0.577133
3.8966,-0.390534,-0.456725,-0.560961,4.08638,-0.386272,-0.462944,-0.582874,3.94874,-0.399951,-0.471508,-0.578456
3.90217,-0.390627,-0.458098,-0.562974,4.09189,-0.386538,-0.462933,-0.582785,3.95389,-0.399716,-0.471585,-0.57898
3.90773,-0.390742,-0.459416,-0.564917,4.0974,-0.386352,-0.462842,-0.583592,3.95902,-0.400103,-0.472031,-0.579388
3.91354,-0.389487,-0.460272,-0.568948,4.10315,-0.384885,-0.461281,-0.58209,3.96416,-0.400037,-0.472193,-0.580649
3.91927,-0.389912,-0.461328,-0.570037,4.10887,-0.385901,-0.461959,-0.582585,3.96929,-0.399769,-0.472099,-0.580895
3.92498,-0.39027,-0.462305,-0.570743,4.11482,-0.386348,-0.462517,-0.584167,3.97442,-0.400037,-0.472383,-0.581479
3.93062,-0.390406,-0.463074,-0.571787,4.12073,-0.386672,-0.462459,-0.583709,3.97955,-0.40003,-0.472448,-0.582322
3.93626,-0.389176,-0.463091,-0.575062,4.12685,-0.385851,-0.461335,-0.581705,3.98494,-0.399902,-0.472341,-0.582412
3.94187,-0.389601,-0.463604,-0.574554,4.13293,-0.386645,-0.461938,-0.582854,3.99031,-0.400396,-0.472677,-0.582456
3.94748,-0.390158,-0.464366,-0.57511,4.13922,-0.385977,-0.461726,-0.58553,3.99594,-0.400401,-0.472708,-0.583455
3.95309,-0.390287,-0.464724,-0.575936,4.14544,-0.386739,-0.462036,-0.584549,4.00153,-0.400691,-0.472805,-0.583277
3.9587,-0.389211,-0.464543,-0.578134,4.15212,-0.386234,-0.461044,-0.582386,4.0071,-0.40057,-0.472775,-0.58424
3.96431,-0.389709,-0.465006,-0.578268,4.15871,-0.387097,-0.461752,-0.583601,4.01264,-0.40051,-0.472684,-0.584793
3.97016,-0.390182,-0.465429,-0.578384,4.16549,-0.387154,-0.461777,-0.584259,4.01842,-0.400984,-0.47283,-0.584395
3.97601,-0.3903,-0.465502,-0.578078,4.17219,-0.386716,-0.460862,-0.582373,4.02416,-0.401234,-0.472846,-0.584318
3.98186,-0.38955,-0.465407,-0.580768,4.17906,-0.387304,-0.461607,-0.58451,4.03014,-0.399232,-0.471158,-0.584283
3.9877,-0.390014,-0.465712,-0.580327,4.18593,-0.387798,-0.461819,-0.584346,4.03611,-0.40019,-0.471853,-0.58491
3.99355,-0.390476,-0.465915,-0.579971,4.19298,-0.386797,-0.460527,-0.58295,4.04256,-0.401252,-0.472563,-0.585496
3.9994,-0.390517,-0.465997,-0.580427,4.20002,-0.38758,-0.461419,-0.58483,4.04895,-0.400773,-0.471514,-0.583279
4.00547,-0.390124,-0.465945,-0.582014,4.20723,-0.388229,-0.461715,-0.58467,4.05552,-0.400578,-0.47188,-0.586709
4.01155,-0.390486,-0.466052,-0.581706,4.21443,-0.387084,-0.460319,-0.583141,4.06197,-0.401394,-0.47231,-0.586693
4.01762,-0.39071,-0.466095,-0.581548,4.22178,-0.387065,-0.460208,-0.583579,4.0686,-0.400363,-0.470584,-0.582698
4.02369,-0.390283,-0.465973,-0.583083,4.22914,-0.38839,-0.461361,-0.584596,4.07509,-0.401319,-0.471357,-0.584351
4.02972,-0.390653,-0.466047,-0.582689,4.23681,-0.38707,-0.459964,-0.583855,4.082,-0.399667,-0.470305,-0.585885
4.03565,-0.390482,-0.465891,-0.583431,4.24447,-0.387598,-0.460097,-0.583227,4.08873,-0.401144,-0.471375,-0.586873
4.04154,-0.390858,-0.46602,-0.582935,4.25227,-0.38889,-0.461288,-0.584684,4.09611,-0.401387,-0.470965,-0.58505
4.04765,-0.390855,-0.466035,-0.583649,4.25993,-0.387326,-0.459772,-0.583981,4.10328,-0.402396,-0.471722,-0.586331
4.05371,-0.391224,-0.46602,-0.583316,4.26772,-0.388031,-0.460021,-0.583502,4.11078,-0.400956,-0.470395,-0.585846
