x,N2249,N2643,N3237,x,N2249,N2643,N3237,x,N2249,N2643,N3237
3.32379,-0.604399,-0.624086,-0.82929,3.32278,-0.591937,-0.615743,-0.820653,3.36772,-0.639408,-0.64578,-0.828872
3.33279,-0.605035,-0.624217,-0.826927,3.33277,-0.592617,-0.615838,-0.820654,3.37751,-0.63999,-0.645656,-0.826597
3.34199,-0.605639,-0.624247,-0.824371,3.34277,-0.59325,-0.615817,-0.81756,3.38734,-0.640528,-0.645466,-0.82446
3.35135,-0.606202,-0.62417,-0.821937,3.35277,-0.593827,-0.615672,-0.81485,3.39721,-0.641036,-0.645232,-0.824484
3.36083,-0.606719,-0.623993,-0.819581,3.36276,-0.594351,-0.615431,-0.812294,3.4071,-0.641502,-0.644942,-0.823166
3.37042,-0.607205,-0.623753,-0.81922,3.37253,-0.594828,-0.61515,-0.811817,3.41701,-0.641949,-0.644603,-0.821591
3.38009,-0.607663,-0.623522,-0.817766,3.38234,-0.595271,-0.614863,-0.81027,3.42694,-0.642383,-0.644239,-0.819969
3.38982,-0.608098,-0.623223,-0.81605,3.39219,-0.595689,-0.614508,-0.808485,3.43688,-0.642807,-0.643858,-0.818348
3.39961,-0.608515,-0.622874,-0.814245,3.40207,-0.596088,-0.614104,-0.806629,3.44684,-0.643226,-0.643467,-0.816752
3.40944,-0.608918,-0.62249,-0.812436,3.41197,-0.59647,-0.613659,-0.804758,3.4568,-0.643545,-0.642663,-0.814764
3.4193,-0.609306,-0.622078,-0.810651,3.4219,-0.596838,-0.613179,-0.802903,3.46677,-0.643868,-0.641897,-0.812863
3.4292,-0.609683,-0.62164,-0.808897,3.43183,-0.597193,-0.612673,-0.801082,3.47675,-0.644197,-0.641179,-0.811074
3.43911,-0.610053,-0.621189,-0.80719,3.44178,-0.597541,-0.612167,-0.79934,3.48673,-0.644535,-0.640511,-0.809407
3.44904,-0.61039,-0.620609,-0.805406,3.45174,-0.597826,-0.611404,-0.797396,3.49672,-0.64488,-0.639892,-0.807864
3.45898,-0.610657,-0.619744,-0.803376,3.46171,-0.598072,-0.610501,-0.795366,3.50671,-0.645233,-0.639321,-0.806443
3.46894,-0.610929,-0.618924,-0.801461,3.47169,-0.598323,-0.609642,-0.793449,3.5167,-0.645594,-0.638795,-0.805139
3.4789,-0.611207,-0.618151,-0.799662,3.48167,-0.59858,-0.608832,-0.791658,3.52607,-0.645927,-0.638303,-0.803955
3.48887,-0.611492,-0.617426,-0.797986,3.49165,-0.598843,-0.608068,-0.789988,3.53557,-0.646275,-0.637858,-0.802888
3.49885,-0.611784,-0.616747,-0.796432,3.50164,-0.599112,-0.607349,-0.78844,3.54517,-0.646636,-0.637459,-0.801937
3.50883,-0.61208,-0.616105,-0.794977,3.51163,-0.599387,-0.606671,-0.787005,3.55484,-0.647009,-0.637102,-0.801094
3.5179,-0.612338,-0.61551,-0.793675,3.52118,-0.599645,-0.606037,-0.785698,3.56458,-0.647395,-0.636792,-0.80037
3.52715,-0.612611,-0.614957,-0.792479,3.53082,-0.599915,-0.605445,-0.784503,3.57437,-0.647787,-0.63651,-0.799734
3.53655,-0.612899,-0.614448,-0.791394,3.54053,-0.600193,-0.604895,-0.78342,3.5842,-0.648181,-0.636242,-0.799171
3.54606,-0.613201,-0.613982,-0.790421,3.5503,-0.600479,-0.604382,-0.782442,3.59407,-0.648632,-0.63618,-0.798799
3.55567,-0.613512,-0.613554,-0.789551,3.56011,-0.600766,-0.603878,-0.781532,3.60396,-0.64916,-0.636406,-0.798692
3.56535,-0.613825,-0.613127,-0.788737,3.56996,-0.601057,-0.603405,-0.780715,3.61342,-0.649652,-0.636635,-0.798671
3.5751,-0.614146,-0.612743,-0.788029,3.57984,-0.601358,-0.602981,-0.780016,3.62299,-0.650138,-0.636882,-0.798738
3.5849,-0.614478,-0.612409,-0.787439,3.58975,-0.601665,-0.6026,-0.779418,3.63265,-0.650619,-0.637154,-0.798912
3.59473,-0.614917,-0.612438,-0.787122,3.59966,-0.602073,-0.602564,-0.77909,3.64238,-0.651091,-0.637437,-0.799161
3.6046,-0.615378,-0.612579,-0.787007,3.60959,-0.602506,-0.602651,-0.778948,3.65216,-0.651444,-0.637218,-0.799029
3.61404,-0.615805,-0.612728,-0.786949,3.61952,-0.602929,-0.602752,-0.778876,3.66198,-0.651807,-0.63716,-0.799266
3.6236,-0.616227,-0.612886,-0.786968,3.62947,-0.603339,-0.602861,-0.778887,3.67184,-0.652182,-0.637186,-0.799507
3.63324,-0.616642,-0.613064,-0.787076,3.63943,-0.603739,-0.602987,-0.778988,3.68173,-0.652641,-0.637302,-0.799867
3.64296,-0.617052,-0.613267,-0.787281,3.6494,-0.604069,-0.602849,-0.778919,3.69164,-0.653125,-0.637669,-0.800953
3.65273,-0.617341,-0.612946,-0.787069,3.65937,-0.604335,-0.602491,-0.778705,3.70154,-0.653614,-0.638058,-0.80172
3.66255,-0.617624,-0.612691,-0.786978,3.66935,-0.604617,-0.602335,-0.778999,3.71147,-0.654201,-0.638678,-0.803131
3.6724,-0.617936,-0.612661,-0.787408,3.67933,-0.604957,-0.602314,-0.779166,3.72141,-0.654794,-0.639477,-0.804604
3.68228,-0.618316,-0.612753,-0.787713,3.68932,-0.605355,-0.602454,-0.780013,3.73136,-0.655384,-0.640412,-0.806127
3.69219,-0.618722,-0.612869,-0.788389,3.69931,-0.605754,-0.60261,-0.780559,3.74132,-0.65588,-0.640612,-0.805937
3.70211,-0.619153,-0.613189,-0.789349,3.7093,-0.60619,-0.602973,-0.781653,3.75129,-0.656528,-0.641988,-0.808718
3.71205,-0.619632,-0.61366,-0.790536,3.71929,-0.606699,-0.603529,-0.782866,3.76126,-0.656951,-0.642827,-0.810657
3.722,-0.62017,-0.614305,-0.79181,3.72928,-0.607178,-0.60412,-0.783917,3.77124,-0.65745,-0.644345,-0.814189
3.73196,-0.620701,-0.615097,-0.793275,3.73928,-0.607594,-0.604139,-0.783851,3.78122,-0.657871,-0.645145,-0.816277
3.74193,-0.621145,-0.615198,-0.79306,3.74927,-0.608127,-0.605211,-0.786348,3.79121,-0.658279,-0.645957,-0.819041
3.7519,-0.621717,-0.616369,-0.795612,3.75927,-0.608588,-0.605935,-0.787894,3.8012,-0.658666,-0.646421,-0.820705
3.76188,-0.622195,-0.617166,-0.797217,3.76927,-0.608958,-0.607184,-0.791202,3.81119,-0.659127,-0.647377,-0.823549
3.77186,-0.6226,-0.618486,-0.800615,3.77926,-0.609323,-0.608067,-0.793381,3.82118,-0.659556,-0.647983,-0.825336
3.78185,-0.62292,-0.619053,-0.802451,3.78926,-0.609705,-0.609129,-0.796438,3.83118,-0.660049,-0.649052,-0.828288
3.79184,-0.623237,-0.619681,-0.805051,3.79926,-0.609958,-0.609296,-0.797865,3.84117,-0.660506,-0.649782,-0.830156
3.80183,-0.623542,-0.620009,-0.806565,3.80926,-0.610275,-0.609931,-0.800422,3.85117,-0.661007,-0.650918,-0.833252
3.81182,-0.623919,-0.620808,-0.809285,3.81926,-0.610571,-0.610242,-0.801935,3.86117,-0.661481,-0.651838,-0.835623
3.82181,-0.624272,-0.621278,-0.810863,3.82926,-0.610923,-0.611004,-0.804592,3.87116,-0.661987,-0.652979,-0.838551
3.83181,-0.624681,-0.6222,-0.813755,3.83926,-0.611249,-0.611443,-0.806181,3.88116,-0.662514,-0.654163,-0.841382
3.84181,-0.625061,-0.622786,-0.815482,3.84926,-0.611614,-0.612283,-0.808989,3.89116,-0.663064,-0.655399,-0.844188
3.8518,-0.625475,-0.623749,-0.818439,3.85926,-0.611941,-0.612773,-0.81064,3.90116,-0.663636,-0.656699,-0.84701
3.8618,-0.625875,-0.624582,-0.820892,3.86926,-0.612322,-0.613718,-0.813572,3.91116,-0.664225,-0.658059,-0.849865
3.8718,-0.626296,-0.625507,-0.823495,3.87925,-0.612706,-0.614543,-0.81591,3.92116,-0.664833,-0.659479,-0.852745
3.8818,-0.626741,-0.626538,-0.82621,3.88925,-0.613122,-0.615534,-0.818634,3.93116,-0.665448,-0.660931,-0.855617
3.8918,-0.627212,-0.627614,-0.828852,3.89925,-0.613553,-0.616537,-0.821198,3.94115,-0.66585,-0.66144,-0.857559
3.90179,-0.627703,-0.628756,-0.831535,3.90925,-0.614007,-0.617614,-0.823806,3.95115,-0.666124,-0.661554,-0.859053
3.91179,-0.628213,-0.629959,-0.834245,3.91925,-0.614473,-0.61874,-0.826431,3.96115,-0.666376,-0.661705,-0.86051
3.92179,-0.628737,-0.631217,-0.836983,3.92925,-0.614958,-0.61993,-0.829091,3.97115,-0.666615,-0.661944,-0.861984
3.93179,-0.629096,-0.63172,-0.83897,3.93925,-0.615441,-0.621124,-0.83173,3.98115,-0.666817,-0.662239,-0.863487
3.94179,-0.629327,-0.631759,-0.840439,3.94925,-0.615918,-0.622272,-0.83426,3.99115,-0.667047,-0.662763,-0.865182
3.95179,-0.629506,-0.631699,-0.841749,3.95925,-0.616159,-0.622412,-0.835833,4.00115,-0.667286,-0.663415,-0.866968
3.96179,-0.629675,-0.631719,-0.84308,3.96925,-0.616312,-0.622291,-0.837075,4.01115,-0.667536,-0.664157,-0.868751
3.97179,-0.629811,-0.631786,-0.844422,3.97925,-0.616457,-0.622267,-0.838359,4.02115,-0.667807,-0.665027,-0.870689
3.98179,-0.629939,-0.631965,-0.845869,3.98925,-0.616613,-0.62242,-0.83974,4.03115,-0.668159,-0.666296,-0.872862
3.99179,-0.630081,-0.632451,-0.847483,3.99925,-0.616748,-0.622648,-0.841195,4.04115,-0.668558,-0.667799,-0.875246
4.00179,-0.630256,-0.632973,-0.849253,4.00925,-0.61689,-0.623,-0.842742,4.05115,-0.669028,-0.669383,-0.877614
4.01179,-0.630451,-0.633595,-0.850948,4.01925,-0.617032,-0.62343,-0.844291,4.06115,-0.669718,-0.670988,-0.879589
4.02179,-0.630724,-0.63462,-0.852985,4.02925,-0.617192,-0.623981,-0.845968,4.07115,-0.670512,-0.67263,-0.881582
4.03179,-0.631049,-0.635908,-0.855221,4.03925,-0.617395,-0.624763,-0.847773,4.08115,-0.671369,-0.674245,-0.883551
4.04179,-0.631408,-0.637278,-0.85752,4.04925,-0.617689,-0.625984,-0.849915,4.09115,-0.672265,-0.675823,-0.885578
4.05179,-0.631984,-0.638667,-0.859374,4.05925,-0.617984,-0.627236,-0.852136,4.10115,-0.673189,-0.677347,-0.887543
4.06179,-0.632658,-0.640105,-0.861168,4.06925,-0.618467,-0.628593,-0.85407,4.11115,-0.674128,-0.678792,-0.889442
4.07179,-0.633391,-0.641548,-0.863042,4.07925,-0.619063,-0.629948,-0.855804,4.12115,-0.675085,-0.680187,-0.891346
4.08179,-0.634161,-0.642949,-0.864878,4.08925,-0.619723,-0.63132,-0.85758,4.13115,-0.67604,-0.681502,-0.893167
4.09179,-0.634955,-0.644316,-0.86676,4.09925,-0.620429,-0.63267,-0.859333,4.14115,-0.676996,-0.682758,-0.894973
4.10179,-0.635776,-0.645635,-0.86856,4.10925,-0.621164,-0.633979,-0.861087,4.14988,-0.67783,-0.683838,-0.896542
4.11179,-0.636605,-0.6469,-0.870322,4.11925,-0.621915,-0.635239,-0.862823,4.15867,-0.678704,-0.684997,-0.898437
4.12179,-0.637435,-0.648096,-0.872031,4.12925,-0.622669,-0.636431,-0.864494,4.16771,-0.679598,-0.686036,-0.900052
4.13179,-0.638263,-0.649234,-0.873686,4.13925,-0.623372,-0.637362,-0.865498,4.17693,-0.680528,-0.687119,-0.901826
4.14179,-0.63909,-0.650316,-0.87529,4.14925,-0.624162,-0.638583,-0.867577,4.1863,-0.68147,-0.688058,-0.903385
4.15179,-0.639906,-0.651334,-0.876804,4.15925,-0.624925,-0.639651,-0.869178,4.19579,-0.682424,-0.689062,-0.90512
4.16179,-0.640757,-0.652439,-0.878681,4.16925,-0.625715,-0.640703,-0.870965,4.20539,-0.683383,-0.690093,-0.907144
4.17179,-0.641606,-0.653403,-0.880191,4.17925,-0.626514,-0.641662,-0.87243,4.21503,-0.68434,-0.691049,-0.908952
4.18179,-0.642473,-0.654408,-0.881923,4.18925,-0.627332,-0.642662,-0.874064,4.22474,-0.6853,-0.692025,-0.910953
4.19179,-0.643348,-0.655286,-0.883356,4.19925,-0.628147,-0.64352,-0.875574,4.23451,-0.686204,-0.693123,-0.914441
4.20179,-0.644217,-0.656198,-0.88505,4.20925,-0.628956,-0.644394,-0.87722,4.2443,-0.687218,-0.693978,-0.915258
4.21179,-0.645082,-0.657127,-0.886907,4.21925,-0.62977,-0.645338,-0.879104,4.25414,-0.688206,-0.694999,-0.918466
4.22179,-0.645948,-0.658012,-0.888957,4.22925,-0.630583,-0.646227,-0.881792,4.26398,-0.68913,-0.695978,-0.920121
4.23179,-0.646809,-0.658891,-0.890876,4.23925,-0.631388,-0.646999,-0.882616,4.27384,-0.689615,-0.694487,-0.920326
4.24179,-0.64761,-0.659806,-0.893153,4.24925,-0.632144,-0.647948,-0.885885,4.28371,-0.690907,-0.696811,-0.923745
4.25179,-0.648518,-0.660618,-0.894871,4.25925,-0.633002,-0.648662,-0.886612,4.29361,-0.692043,-0.698934,-0.928745
4.26179,-0.649394,-0.661485,-0.896956,4.26925,-0.63383,-0.649544,-0.889591,4.30308,-0.692877,-0.699121,-0.929432
4.27179,-0.649979,-0.661457,-0.898565,4.27925,-0.634557,-0.650218,-0.891156,4.31265,-0.693861,-0.700001,-0.932786
4.28179,-0.650887,-0.66202,-0.900147,4.28925,-0.63516,-0.649496,-0.892091,4.32231,-0.694926,-0.701817,-0.936116
4.29179,-0.651961,-0.663859,-0.903555,4.29925,-0.636233,-0.651499,-0.895137,4.332,-0.695865,-0.702241,-0.938826
4.30179,-0.65261,-0.664135,-0.90583,4.30821,-0.636791,-0.651908,-0.898372,4.34176,-0.696844,-0.703304,-0.940974
4.31135,-0.653539,-0.664869,-0.90783,4.31681,-0.637804,-0.653817,-0.901431,4.35156,-0.698017,-0.705219,-0.945662
4.321,-0.654625,-0.666882,-0.911751,4.3257,-0.638516,-0.653924,-0.903274,4.3614,-0.698829,-0.705064,-0.946398
4.33072,-0.655261,-0.66705,-0.913957,4.33481,-0.639174,-0.654623,-0.905369,4.37126,-0.700016,-0.707334,-0.951821
4.34047,-0.656255,-0.667986,-0.916406,4.34372,-0.640204,-0.656422,-0.909573,4.38053,-0.701123,-0.708769,-0.954857
4.35027,-0.65734,-0.669986,-0.920549,4.35269,-0.640795,-0.656005,-0.909957,4.38834,-0.701349,-0.707452,-0.955032
4.36011,-0.657719,-0.668625,-0.921099,4.36186,-0.641798,-0.658131,-0.91486,4.39627,-0.702527,-0.709875,-0.959509
4.36997,-0.659056,-0.671506,-0.926224,4.3712,-0.64258,-0.658776,-0.916728,4.4042,-0.703583,-0.712031,-0.964449
4.37984,-0.660108,-0.673157,-0.929941,4.38061,-0.643431,-0.659758,-0.920501,4.41253,-0.704252,-0.712545,-0.966649
4.38929,-0.660512,-0.672152,-0.93095,4.39014,-0.644295,-0.660869,-0.923096,4.42119,-0.705192,-0.713457,-0.970295
4.39881,-0.661844,-0.675059,-0.936277,4.39976,-0.645161,-0.661891,-0.92694,4.43011,-0.705979,-0.714264,-0.972857
4.40842,-0.662718,-0.676385,-0.93862,4.40897,-0.64597,-0.662956,-0.92967,4.43924,-0.706762,-0.714873,-0.976157
4.41807,-0.663417,-0.676263,-0.941241,4.41703,-0.646587,-0.663478,-0.931903,4.44837,-0.707616,-0.715824,-0.978563
4.42751,-0.664486,-0.678655,-0.946359,4.42532,-0.647278,-0.66423,-0.934849,4.45767,-0.708422,-0.716517,-0.982086
4.43706,-0.66486,-0.677201,-0.945894,4.43332,-0.648052,-0.665607,-0.939181,4.46711,-0.709201,-0.717166,-0.983899
4.4467,-0.665883,-0.679412,-0.950687,4.44156,-0.648311,-0.664095,-0.937938,4.47661,-0.710053,-0.718165,-0.987796
4.45638,-0.666796,-0.680487,-0.954493,4.45001,-0.649204,-0.666084,-0.94307,4.48573,-0.710828,-0.71896,-0.990417
4.46612,-0.667019,-0.678849,-0.953185,4.45864,-0.650033,-0.667326,-0.946842,4.49489,-0.711545,-0.719571,-0.993639
4.47589,-0.668209,-0.681407,-0.959178,4.46743,-0.650147,-0.665507,-0.945777,4.50421,-0.712244,-0.720198,-0.995543
4.48525,-0.668994,-0.682501,-0.963428,4.47589,-0.651149,-0.66777,-0.950905,4.51367,-0.712958,-0.720815,-0.998157
4.49464,-0.669255,-0.680885,-0.961569,4.48405,-0.65183,-0.668859,-0.95534,4.52323,-0.713644,-0.721398,-1.00135
4.50403,-0.670243,-0.683283,-0.967274,4.49231,-0.652062,-0.667491,-0.954532,4.53287,-0.714219,-0.721596,-1.00255
4.51354,-0.670907,-0.68368,-0.970429,4.50091,-0.652906,-0.669457,-0.95872,4.54259,-0.714915,-0.722274,-1.00567
4.52311,-0.671463,-0.683905,-0.971501,4.50978,-0.653496,-0.669853,-0.961817,4.55236,-0.715542,-0.722708,-1.00781
4.53273,-0.672168,-0.684691,-0.975149,4.51887,-0.653959,-0.669753,-0.96234,4.56218,-0.716131,-0.723187,-1.00989
4.54242,-0.672759,-0.685062,-0.978064,4.52814,-0.654534,-0.670181,-0.965635,4.57203,-0.716686,-0.723727,-1.01283
4.55218,-0.673243,-0.685022,-0.978632,4.53755,-0.655095,-0.67055,-0.968424,4.58027,-0.716989,-0.723722,-1.01419
4.56196,-0.673849,-0.685553,-0.981928,4.54708,-0.655555,-0.67053,-0.968878,4.58822,-0.717295,-0.72384,-1.01564
4.57178,-0.674459,-0.686109,-0.984869,4.5567,-0.656119,-0.670987,-0.972191,4.59641,-0.717702,-0.72437,-1.01845
4.58164,-0.674832,-0.686036,-0.985259,4.56639,-0.65658,-0.671299,-0.974736,4.60496,-0.718117,-0.724867,-1.02077
4.59152,-0.675321,-0.686522,-0.988394,4.57615,-0.656903,-0.671091,-0.975021,4.61379,-0.718528,-0.725584,-1.02315
4.60139,-0.675764,-0.686827,-0.990962,4.58593,-0.657364,-0.671514,-0.978124,4.62285,-0.718912,-0.726179,-1.02468
4.61129,-0.676113,-0.686864,-0.991493,4.59529,-0.65777,-0.671771,-0.980577,4.63209,-0.719341,-0.726986,-1.02693
4.62121,-0.676606,-0.687444,-0.994619,4.60473,-0.658094,-0.671808,-0.981071,4.64142,-0.719992,-0.728565,-1.03027
4.63115,-0.677068,-0.68807,-0.997422,4.61428,-0.658522,-0.672425,-0.984141,4.65088,-0.72053,-0.729847,-1.03235
4.6411,-0.677384,-0.688276,-0.99767,4.62392,-0.658938,-0.673082,-0.986942,4.66045,-0.72146,-0.732256,-1.0354
4.65105,-0.67785,-0.689169,-1.00098,4.63363,-0.659259,-0.673342,-0.987238,4.6701,-0.722408,-0.734719,-1.03915
4.66102,-0.678373,-0.690228,-1.00384,4.6434,-0.659894,-0.674882,-0.990993,4.67982,-0.723727,-0.737931,-1.0415
4.67099,-0.678876,-0.691314,-1.00492,4.65321,-0.660537,-0.67638,-0.994277,4.6896,-0.725017,-0.741065,-1.04536
4.68097,-0.67964,-0.693267,-1.00881,4.66306,-0.66127,-0.678088,-0.995554,4.69942,-0.726277,-0.744129,-1.0484
4.69095,-0.680466,-0.695418,-1.01226,4.67292,-0.662333,-0.680858,-0.999819,4.70927,-0.727396,-0.746793,-1.05114
4.70094,-0.681507,-0.698011,-1.01394,4.68281,-0.663566,-0.683858,-1.00348,4.71915,-0.728543,-0.74959,-1.05463
4.71093,-0.682731,-0.701113,-1.01803,4.69273,-0.664725,-0.686552,-1.00507,4.72906,-0.729457,-0.751638,-1.05581
4.72092,-0.683952,-0.704213,-1.02169,4.70266,-0.665897,-0.68939,-1.00907,4.73897,-0.730494,-0.754245,-1.05964
4.73091,-0.684951,-0.706485,-1.02299,4.7126,-0.667034,-0.692063,-1.01245,4.74846,-0.731263,-0.755934,-1.06216
4.74091,-0.686065,-0.709274,-1.02699,4.72211,-0.667929,-0.694063,-1.0134,4.75805,-0.732114,-0.758356,-1.06422
4.75046,-0.687013,-0.711583,-1.03002,4.73172,-0.668961,-0.696699,-1.01732,4.76772,-0.732913,-0.760444,-1.06766
4.76011,-0.687754,-0.713124,-1.03066,4.74141,-0.669819,-0.698728,-1.02065,4.77745,-0.733566,-0.762134,-1.06912
4.76982,-0.688707,-0.715835,-1.03477,4.75116,-0.670574,-0.700488,-1.02156,4.78724,-0.734252,-0.764013,-1.07241
4.77959,-0.689459,-0.717602,-1.03761,4.76096,-0.671367,-0.702329,-1.02525,4.79707,-0.734774,-0.765525,-1.07379
4.78941,-0.690166,-0.719497,-1.03937,4.77076,-0.672051,-0.703776,-1.02755,4.80693,-0.735332,-0.767205,-1.07707
4.79925,-0.690861,-0.721355,-1.04262,4.7806,-0.672696,-0.705437,-1.02915,4.81682,-0.73573,-0.768498,-1.07842
4.80912,-0.691407,-0.722815,-1.04407,4.79046,-0.673337,-0.707043,-1.03238,4.82673,-0.736143,-0.769966,-1.08157
4.81901,-0.69198,-0.724435,-1.0473,4.80035,-0.673827,-0.708264,-1.03367,4.83666,-0.736267,-0.770823,-1.0815
4.82893,-0.69237,-0.725649,-1.0486,4.81026,-0.674329,-0.709648,-1.0368,4.8466,-0.7363,-0.771804,-1.08386
4.83886,-0.692688,-0.726989,-1.05042,4.82018,-0.674603,-0.710617,-1.03663,4.85656,-0.736141,-0.772447,-1.08468
4.84881,-0.69275,-0.727911,-1.05119,4.83013,-0.674798,-0.711719,-1.03916,4.86652,-0.735998,-0.773297,-1.0875
4.85876,-0.692801,-0.728927,-1.05394,4.84008,-0.674768,-0.712248,-1.03981,4.87649,-0.735685,-0.773807,-1.08869
4.86873,-0.692645,-0.729432,-1.05482,4.85004,-0.674747,-0.712947,-1.04248,4.88647,-0.735405,-0.774513,-1.09182
4.8787,-0.692513,-0.730142,-1.0577,4.86001,-0.674561,-0.713312,-1.04347,4.89645,-0.734969,-0.774886,-1.09268
4.88868,-0.692219,-0.730499,-1.05889,4.86999,-0.674411,-0.713902,-1.04649,4.90582,-0.734568,-0.775414,-1.09557
4.89866,-0.691963,-0.731062,-1.06205,4.87997,-0.674105,-0.714148,-1.0478,4.91531,-0.734039,-0.775715,-1.09706
4.90865,-0.691557,-0.731286,-1.06299,4.88995,-0.673847,-0.714612,-1.0511,4.92486,-0.733572,-0.776261,-1.10057
4.91802,-0.691188,-0.731686,-1.06595,4.89994,-0.673446,-0.714744,-1.05267,4.9345,-0.732991,-0.776574,-1.10258
4.92752,-0.690707,-0.731899,-1.06754,4.90993,-0.673095,-0.715098,-1.05573,4.94421,-0.732481,-0.777122,-1.10653
4.93711,-0.690288,-0.732348,-1.07112,4.9193,-0.672621,-0.715185,-1.05724,4.95395,-0.731879,-0.777401,-1.10895
4.94679,-0.689751,-0.732537,-1.07317,4.92875,-0.672219,-0.715546,-1.06094,4.96375,-0.731362,-0.777844,-1.11297
4.95652,-0.689297,-0.733002,-1.07719,4.93831,-0.671703,-0.715641,-1.06298,4.97357,-0.73075,-0.778009,-1.11553
4.96631,-0.688748,-0.733242,-1.07973,4.94796,-0.671262,-0.716003,-1.06707,4.98342,-0.730235,-0.778524,-1.11931
4.97615,-0.688317,-0.733809,-1.08391,4.95767,-0.670737,-0.71617,-1.06961,4.9933,-0.72963,-0.778841,-1.12204
4.98601,-0.687831,-0.734065,-1.08653,4.96744,-0.670351,-0.716647,-1.07386,5.00321,-0.72905,-0.779265,-1.1259
4.9959,-0.687366,-0.734452,-1.09019,4.97726,-0.669869,-0.7168,-1.07652,5.01312,-0.72838,-0.779501,-1.12874
5.00581,-0.686801,-0.73462,-1.09281,4.98707,-0.669418,-0.717117,-1.08036,5.02306,-0.727737,-0.779844,-1.13264
5.01574,-0.686262,-0.734911,-1.09656,4.99692,-0.668874,-0.717217,-1.08304,5.033,-0.727028,-0.780095,-1.13566
5.02569,-0.685629,-0.734996,-1.09926,5.0068,-0.668362,-0.717455,-1.08694,5.04296,-0.726385,-0.780402,-1.13952
5.03564,-0.685037,-0.735272,-1.10311,5.01671,-0.667755,-0.717482,-1.08969,5.05292,-0.725735,-0.780713,-1.14256
5.0456,-0.684379,-0.735301,-1.10581,5.02663,-0.667194,-0.717707,-1.09368,5.0629,-0.725185,-0.78108,-1.14626
5.05557,-0.683816,-0.735622,-1.10968,5.03657,-0.666545,-0.717661,-1.09645,5.07287,-0.724646,-0.781405,-1.14907
5.06555,-0.683231,-0.735702,-1.11218,5.04652,-0.66599,-0.717886,-1.10041,5.08285,-0.724192,-0.7819,-1.15285
5.07553,-0.682723,-0.736119,-1.1165,5.05648,-0.665405,-0.717909,-1.10309,5.09239,-0.723697,-0.78207,-1.15519
5.08552,-0.682238,-0.736259,-1.1187,5.06644,-0.664892,-0.718208,-1.1073,5.10154,-0.723303,-0.782117,-1.15705
5.0955,-0.681839,-0.736622,-1.12212,5.07641,-0.664425,-0.718321,-1.10971,5.11085,-0.722804,-0.78216,-1.15935
5.10379,-0.681401,-0.736698,-1.12454,5.08638,-0.664042,-0.718631,-1.11322,5.12024,-0.722617,-0.783103,-1.16445
5.11242,-0.681052,-0.736062,-1.12424,5.09636,-0.663572,-0.71872,-1.11587,5.12971,-0.722275,-0.782982,-1.1652
5.1212,-0.680818,-0.736952,-1.1287,5.10634,-0.663226,-0.718265,-1.11567,5.13918,-0.721975,-0.783306,-1.16849
5.13022,-0.680527,-0.737408,-1.13334,5.11632,-0.662959,-0.719144,-1.12046,5.14825,-0.72189,-0.784029,-1.17224
5.13936,-0.6803,-0.737639,-1.1354,5.1263,-0.662579,-0.719028,-1.12282,5.15683,-0.721753,-0.78403,-1.1739
5.14814,-0.680124,-0.737584,-1.13698,5.13629,-0.662418,-0.719755,-1.12692,5.16568,-0.72158,-0.78422,-1.17645
5.15645,-0.679854,-0.737478,-1.13842,5.14628,-0.662202,-0.719303,-1.12665,5.17467,-0.721584,-0.784883,-1.18103
5.16496,-0.679874,-0.738318,-1.14345,5.15565,-0.662072,-0.720135,-1.1313,5.18378,-0.721314,-0.783774,-1.17954
5.17377,-0.679695,-0.737803,-1.14351,5.1651,-0.661974,-0.720186,-1.13323,5.19299,-0.721363,-0.784628,-1.18756
5.1828,-0.679615,-0.738417,-1.14881,5.17461,-0.66187,-0.720427,-1.13638,5.20184,-0.72119,-0.783368,-1.18397
5.19195,-0.679444,-0.7373,-1.14658,5.18422,-0.661765,-0.720276,-1.13836,5.21082,-0.721292,-0.784073,-1.18963
5.2012,-0.679422,-0.737956,-1.15421,5.1939,-0.661681,-0.72014,-1.14056,5.21993,-0.721173,-0.782513,-1.1895
5.21054,-0.679334,-0.736774,-1.15037,5.20365,-0.661618,-0.719739,-1.144,5.2292,-0.721326,-0.783191,-1.194
5.22001,-0.679363,-0.737275,-1.15784,5.21343,-0.661602,-0.719532,-1.14431,5.23811,-0.72137,-0.782554,-1.19418
5.22954,-0.679364,-0.736125,-1.15428,5.22325,-0.661617,-0.719214,-1.14675,5.24714,-0.721541,-0.782109,-1.1973
5.2391,-0.679456,-0.736455,-1.16126,5.23308,-0.661657,-0.718771,-1.14832,5.25629,-0.721658,-0.781528,-1.19738
5.2487,-0.679546,-0.735303,-1.15799,5.24249,-0.661737,-0.718317,-1.1502,5.26554,-0.721904,-0.781077,-1.19941
5.25839,-0.679709,-0.735476,-1.1643,5.25193,-0.661844,-0.71785,-1.15196,5.27479,-0.722134,-0.780458,-1.20078
5.26811,-0.679896,-0.734354,-1.16119,5.26148,-0.662009,-0.717319,-1.15331,5.28419,-0.722457,-0.779887,-1.20191
5.27789,-0.680134,-0.734381,-1.16688,5.27108,-0.662199,-0.71675,-1.15451,5.29365,-0.722764,-0.779055,-1.20173
5.28769,-0.680416,-0.733289,-1.1639,5.28073,-0.662441,-0.716207,-1.15597,5.30198,-0.723127,-0.778377,-1.20363
