x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
3.27891,6.37384,3.41978,6.19372,3.27426,6.37797,3.95179,9.97665,3.95925,9.95892,4.00115,10.0918
3.2845,6.36502,3.42908,6.18419,3.28128,6.36808,3.96179,10.0056,3.96925,9.98717,4.01115,10.1299
3.29006,6.35535,3.43851,6.17486,3.28831,6.35739,3.97179,10.0344,3.97925,10.0174,4.02115,10.1692
3.29585,6.3453,3.44806,6.16584,3.29533,6.3465,3.98179,10.066,3.98925,10.0503,4.03115,10.2066
3.30165,6.33565,3.4577,6.15639,3.30236,6.33538,3.99179,10.1014,3.99925,10.0852,4.04115,10.2433
3.30768,6.32607,3.46741,6.14431,3.30938,6.32372,4.00179,10.1389,4.00925,10.1219,4.05115,10.2887
3.3137,6.31684,3.47717,6.13212,3.31657,6.31212,4.01179,10.1776,4.01925,10.16,4.06115,10.3598
3.31964,6.3078,3.48698,6.12055,3.3239,6.30078,4.02179,10.2154,4.02925,10.1989,4.07115,10.4279
3.32558,6.29908,3.49683,6.10842,3.33139,6.28962,4.03179,10.2516,4.03925,10.238,4.08115,10.4932
3.33151,6.29046,3.50671,6.09485,3.33917,6.27844,4.04179,10.2921,4.04925,10.2753,4.09115,10.5561
3.33767,6.28143,3.51661,6.08176,3.34706,6.26739,4.05179,10.3634,4.05925,10.3129,4.10115,10.6167
3.34458,6.27169,3.52653,6.06635,3.35508,6.25639,4.06179,10.4316,4.06925,10.3783,4.11115,10.675
3.35209,6.26167,3.53647,6.04534,3.36332,6.24497,4.07179,10.497,4.07925,10.448,4.12115,10.731
3.3601,6.2514,3.54641,6.02322,3.37157,6.23376,4.08179,10.56,4.08925,10.5149,4.13115,10.7852
3.3685,6.24093,3.55637,6.00259,3.38003,6.22399,4.09179,10.6206,4.09925,10.579,4.14115,10.8379
3.37723,6.23227,3.56633,5.98116,3.38795,6.21477,4.10179,10.6788,4.10925,10.6405,4.14988,10.8889
3.38621,6.22389,3.57553,5.95927,3.39627,6.20566,4.11179,10.735,4.11925,10.6997,4.15867,10.9384
3.3947,6.21593,3.58482,5.93809,3.40492,6.19661,4.12179,10.7894,4.12925,10.7569,4.16771,10.9867
3.40349,6.20746,3.59419,5.91489,3.41385,6.18764,4.13179,10.8422,4.13925,10.8124,4.17693,11.0341
3.41253,6.19849,3.60364,5.88741,3.42298,6.17875,4.14179,10.8936,4.14925,10.8662,4.1863,11.0809
3.42175,6.18964,3.61312,5.85674,3.43229,6.16874,4.15179,10.9436,4.15925,10.9182,4.19579,11.1285
3.43114,6.18081,3.6226,5.82298,3.44174,6.15895,4.16179,10.9923,4.16925,10.969,4.20539,11.1762
3.44064,6.17183,3.6321,5.78034,3.4513,6.14948,4.17179,11.04,4.17925,11.0188,4.21503,11.2235
3.45025,6.16038,3.64163,5.72746,3.46094,6.14016,4.18179,11.0867,4.18925,11.0674,4.22474,11.2712
3.45993,6.14838,3.65119,5.65645,3.47065,6.12748,4.19179,11.1332,4.19925,11.1168,4.23451,11.3196
3.46967,6.13696,3.66035,5.63164,3.48042,6.11477,4.20179,11.1803,4.20925,11.1664,4.2443,11.369
3.47946,6.12548,3.66932,5.66016,3.48977,6.10295,4.21179,11.2279,4.21925,11.2148,4.25414,11.4194
3.4893,6.11229,3.67794,5.68813,3.49925,6.09061,4.22179,11.2751,4.22925,11.2645,4.26398,11.4688
3.49917,6.09959,3.68639,5.71381,3.50883,6.077,4.23179,11.3229,4.23925,11.3142,4.27384,11.5178
3.50906,6.08506,3.69455,5.73668,3.5185,6.0636,4.24179,11.3709,4.24925,11.3643,4.28371,11.5702
3.51897,6.06664,3.70255,5.75679,3.52822,6.04792,4.25179,11.4201,4.25925,11.4155,4.29361,11.6246
3.5289,6.04465,3.71019,5.77574,3.53801,6.02907,4.26179,11.4704,4.26925,11.4676,4.30308,11.6795
3.53885,6.02408,3.7177,5.792,3.54783,6.00658,4.27179,11.5193,4.27925,11.5196,4.31265,11.7359
3.54642,6.00507,3.72521,5.80735,3.55765,5.98553,4.28179,11.5707,4.28925,11.5719,4.32231,11.7927
3.55376,5.98561,3.73261,5.82129,3.56748,5.96391,4.29179,11.6244,4.29925,11.6287,4.332,11.8504
3.56111,5.96646,3.7399,5.83435,3.57734,5.94222,4.30179,11.6792,4.30821,11.6842,4.34176,11.9086
3.56845,5.9476,3.74707,5.84674,3.58722,5.92053,4.31135,11.7351,4.31681,11.7413,4.35156,11.9686
3.57569,5.92438,3.75406,5.85912,3.59711,5.90024,4.321,11.7932,4.3257,11.7993,4.3614,12.0274
3.58282,5.89941,3.76105,5.87067,3.60657,5.87832,4.33072,11.8496,4.33481,11.8568,4.37126,12.089
3.58977,5.86895,3.76795,5.8822,3.61609,5.85373,4.34047,11.9084,4.34372,11.9165,4.38053,12.1504
3.59655,5.8368,3.77484,5.89335,3.62562,5.82543,4.35027,11.9683,4.35269,11.9748,4.38834,12.2089
3.60317,5.79702,3.78145,5.90411,3.63517,5.79653,4.36011,12.0266,4.36186,12.0358,4.39627,12.2709
3.60965,5.74923,3.78805,5.91549,3.64474,5.76007,4.36997,12.0885,4.3712,12.0963,4.4042,12.3333
3.61601,5.69041,3.79458,5.92736,3.6541,5.71619,4.37984,12.151,4.38061,12.1582,4.41253,12.3942
3.62229,5.65558,3.80103,5.93898,3.6635,5.6693,4.38929,12.2108,4.39014,12.22,4.42119,12.4546
3.62858,5.66961,3.80736,5.95153,3.67269,5.62137,4.39881,12.2748,4.39976,12.2831,4.43011,12.5152
3.63481,5.69628,3.81363,5.96462,3.67953,5.60387,4.40842,12.3383,4.40897,12.3465,4.43924,12.5764
3.64099,5.71936,3.81984,5.97756,3.68637,5.61797,4.41807,12.4011,4.41703,12.4098,4.44837,12.6349
3.6471,5.73982,3.82605,5.99226,3.69312,5.64971,4.42751,12.4648,4.42532,12.4696,4.45767,12.6937
3.65312,5.75761,3.8322,6.00942,3.69979,5.67841,4.43706,12.5246,4.43332,12.53,4.46711,12.7526
3.6591,5.77313,3.83825,6.02611,3.70632,5.70394,4.4467,12.5852,4.44156,12.5877,4.47661,12.8111
3.66498,5.78653,3.84426,6.04401,3.71277,5.72714,4.45638,12.6452,4.45001,12.6484,4.48573,12.8694
3.67083,5.79891,3.85021,6.06401,3.71916,5.74751,4.46612,12.7031,4.45864,12.708,4.49489,12.9277
3.67664,5.81102,3.85613,6.08381,3.72542,5.76672,4.47589,12.7633,4.46743,12.7657,4.50421,12.9844
3.68241,5.82248,3.86204,6.10352,3.73158,5.78345,4.48525,12.8222,4.47589,12.826,4.51367,13.0409
3.68811,5.83283,3.86791,6.12581,3.73763,5.79946,4.49464,12.8803,4.48405,12.8835,4.52323,13.0954
3.69375,5.84214,3.8737,6.14741,3.74364,5.81352,4.50403,12.9376,4.49231,12.9393,4.53287,13.1496
3.69928,5.85043,3.87946,6.16869,3.74952,5.82781,4.51354,12.9945,4.50091,12.9979,4.54259,13.2045
3.7048,5.85857,3.88518,6.19107,3.75533,5.84141,4.52311,13.0518,4.50978,13.0548,4.55236,13.2598
3.71028,5.86503,3.89084,6.21289,3.76106,5.85376,4.53273,13.1088,4.51887,13.1112,4.56218,13.3144
3.71575,5.87161,3.8965,6.23411,3.7668,5.86558,4.54242,13.1636,4.52814,13.1667,4.57203,13.3695
3.72121,5.87776,3.90213,6.25657,3.77247,5.87769,4.55218,13.2193,4.53755,13.222,4.58027,13.4236
3.72667,5.88342,3.9077,6.27879,3.77811,5.88832,4.56196,13.2743,4.54708,13.2783,4.58822,13.4774
3.7321,5.88881,3.91327,6.30139,3.78372,5.89931,4.57178,13.3318,4.5567,13.3339,4.59641,13.5321
3.7375,5.89409,3.9188,6.3213,3.78927,5.91031,4.58164,13.3882,4.56639,13.3894,4.60496,13.5875
3.74289,5.89925,3.92432,6.3367,3.79481,5.92165,4.59152,13.4441,4.57615,13.4456,4.61379,13.6416
3.74827,5.90491,3.9298,6.35,3.80031,5.93275,4.60139,13.4996,4.58593,13.5019,4.62285,13.6966
3.75365,5.91079,3.93528,6.36099,3.80582,5.94471,4.61129,13.5564,4.59529,13.5584,4.63209,13.7517
3.759,5.91623,3.94075,6.37053,3.8113,5.95627,4.62121,13.6134,4.60473,13.6159,4.64142,13.803
3.76434,5.92198,3.94621,6.37903,3.81678,5.96887,4.63115,13.6698,4.61428,13.6712,4.65088,13.8552
3.76966,5.92794,3.95164,6.3866,3.82224,5.98182,4.6411,13.7237,4.62392,13.7252,4.66045,13.9055
3.77497,5.93404,3.95732,6.39309,3.8277,5.99601,4.65105,13.7779,4.63363,13.78,4.6701,13.9552
3.78029,5.94018,3.96297,6.39909,3.83312,6.01202,4.66102,13.8316,4.6434,13.833,4.67982,14.0018
3.7856,5.94694,3.96859,6.40461,3.83851,6.02768,4.67099,13.8848,4.65321,13.886,4.6896,14.0477
3.79092,5.95376,3.97416,6.40872,3.84389,6.04404,4.68097,13.9369,4.66306,13.9377,4.69942,14.0926
3.79623,5.96169,3.97972,6.41309,3.84926,6.06305,4.69095,13.9877,4.67292,13.9876,4.70927,14.1369
3.80153,5.96985,3.98526,6.41754,3.85461,6.0805,4.70094,14.0369,4.68281,14.0351,4.71915,14.1785
3.80682,5.97887,3.99104,6.42155,3.85994,6.09903,4.71093,14.0837,4.69273,14.0822,4.72906,14.2188
3.81209,5.98777,3.99679,6.42527,3.86526,6.11931,4.72092,14.1293,4.70266,14.1273,4.73897,14.2578
3.81735,5.99755,4.00253,6.42871,3.87056,6.13909,4.73091,14.1719,4.7126,14.1694,4.74846,14.2957
3.8226,6.0087,4.00821,6.43124,3.87586,6.15892,4.74091,14.2134,4.72211,14.2106,4.75805,14.334
3.82785,6.02101,4.01389,6.4344,3.88114,6.17957,4.75046,14.2541,4.73172,14.2511,4.76772,14.3709
3.83309,6.03453,4.01954,6.43655,3.88639,6.19958,4.76011,14.2941,4.74141,14.2907,4.77745,14.4054
3.83832,6.04883,4.02519,6.43898,3.89164,6.2193,4.76982,14.3332,4.75116,14.3298,4.78724,14.4396
3.84356,6.06464,4.03083,6.44146,3.89688,6.2394,4.77959,14.369,4.76096,14.3652,4.79707,14.4735
3.8488,6.08097,4.03645,6.44326,3.90212,6.25997,4.78941,14.4049,4.77076,14.4007,4.80693,14.506
3.85402,6.09746,4.04204,6.44471,3.90733,6.27989,4.79925,14.4401,4.7806,14.4361,4.81682,14.5371
3.85924,6.11554,4.04763,6.4461,3.91254,6.30134,4.80912,14.4739,4.79046,14.4697,4.82673,14.5673
3.86443,6.13355,4.05319,6.44757,3.91773,6.31959,4.81901,14.5059,4.80035,14.502,4.83666,14.5934
3.86988,6.15222,4.05875,6.44892,3.92292,6.33546,4.82893,14.5368,4.81026,14.5326,4.8466,14.6188
3.87527,6.17263,4.06431,6.45083,3.9281,6.34814,4.83886,14.5652,4.82018,14.5617,4.85656,14.6452
3.88063,6.19201,4.06985,6.45206,3.93328,6.35816,4.84881,14.5933,4.83013,14.5894,4.86652,14.6727
3.88596,6.21098,4.07536,6.45307,3.93844,6.36694,4.85876,14.6213,4.84008,14.6166,4.87649,14.7009
3.89129,6.23063,4.08087,6.45399,3.9436,6.37507,4.86873,14.649,4.85004,14.644,4.88647,14.7298
3.8966,6.25059,4.08638,6.45554,3.94874,6.38199,4.8787,14.6774,4.86001,14.6727,4.89645,14.7585
3.90217,6.27036,4.09189,6.45648,3.95389,6.3881,4.88868,14.7064,4.86999,14.7019,4.90582,14.7873
3.90773,6.2903,4.0974,6.45712,3.95902,6.39371,4.89866,14.7354,4.87997,14.7321,4.91531,14.8166
3.91354,6.31247,4.10315,6.45784,3.96416,6.39841,4.90865,14.7651,4.88995,14.7622,4.92486,14.8466
3.91927,6.33063,4.10887,6.45831,3.96929,6.4025,4.91802,14.7945,4.89994,14.7929,4.9345,14.877
3.92498,6.3444,4.11482,6.45947,3.97442,6.40644,4.92752,14.8249,4.90993,14.8236,4.94421,14.9082
3.93062,6.35757,4.12073,6.46002,3.97955,6.40925,4.93711,14.8556,4.9193,14.8546,4.95395,14.9393
3.93626,6.36711,4.12685,6.46079,3.98494,6.41303,4.94679,14.8872,4.92875,14.8859,4.96375,14.9709
3.94187,6.3758,4.13293,6.46122,3.99031,6.41642,4.95652,14.9191,4.93831,14.9177,4.97357,15.0002
3.94748,6.38367,4.13922,6.46218,3.99594,6.41964,4.96631,14.9516,4.94796,14.95,4.98342,15.0275
3.95309,6.39015,4.14544,6.46299,4.00153,6.42209,4.97615,14.9826,4.95767,14.9826,4.9933,15.054
3.9587,6.39658,4.15212,6.46344,4.0071,6.42503,4.98601,15.0099,4.96744,15.0141,5.00321,15.08
3.96431,6.40182,4.15871,6.464,4.01264,6.42712,4.9959,15.0365,4.97726,15.0432,5.01312,15.1053
3.97016,6.40606,4.16549,6.46505,4.01842,6.42931,5.00581,15.0625,4.98707,15.0712,5.02306,15.1302
3.97601,6.41026,4.17219,6.46516,4.02416,6.43085,5.01574,15.0879,4.99692,15.0985,5.033,15.1545
3.98186,6.41442,4.17906,6.46638,4.03014,6.4332,5.02569,15.1129,5.0068,15.1251,5.04296,15.1801
3.9877,6.41835,4.18593,6.46696,4.03611,6.43429,5.03564,15.1372,5.01671,15.1511,5.05292,15.2064
3.99355,6.42159,4.19298,6.46725,4.04256,6.43573,5.0456,15.1621,5.02663,15.1765,5.0629,15.2339
3.9994,6.42544,4.20002,6.46831,4.04895,6.43662,5.05557,15.1879,5.03657,15.2016,5.07287,15.2606
4.00547,6.42846,4.20723,6.46913,4.05552,6.43863,5.06555,15.2154,5.04652,15.2275,5.08285,15.2883
4.01155,6.43097,4.21443,6.46918,4.06197,6.43945,5.07553,15.243,5.05648,15.2547,5.09239,15.3159
4.01762,6.43414,4.22178,6.46964,4.0686,6.44079,5.08552,15.272,5.06644,15.2823,5.10154,15.3439
4.02369,6.43641,4.22914,6.47047,4.07509,6.44128,5.0955,15.3015,5.07641,15.3105,5.11085,15.3716
4.02972,6.43813,4.23681,6.47097,4.082,6.44264,5.10379,15.3276,5.08638,15.3382,5.12024,15.4011
4.03565,6.44053,4.24447,6.47106,4.08873,6.44323,5.11242,15.3541,5.09636,15.366,5.12971,15.4304
4.04154,6.44237,4.25227,6.47233,4.09611,6.44448,5.1212,15.3822,5.10634,15.3942,5.13918,15.4592
4.04765,6.44397,4.25993,6.47277,4.10328,6.44504,5.13022,15.4105,5.11632,15.4234,5.14825,15.4896
4.05371,6.44533,4.26772,6.47298,4.11078,6.44611,5.13936,15.44,5.1263,15.4514,5.15683,15.5187
4.05999,6.44693,4.27551,6.47377,4.11817,6.44708,5.14814,15.469,5.13629,15.4818,5.16568,15.5471
4.0662,6.44799,4.28342,6.47466,4.12535,6.44836,5.15645,15.4971,5.14628,15.5113,5.17467,15.5716
4.07262,6.44937,4.29119,6.47573,4.13253,6.44869,5.16496,15.5265,5.15565,15.541,5.18378,15.5934
4.07897,6.45043,4.29909,6.47641,4.13986,6.44952,5.17377,15.5499,5.1651,15.5705,5.19299,15.6166
4.08533,6.45149,4.30698,6.47894,4.14719,6.45078,5.1828,15.573,5.17461,15.5944,5.20184,15.6365
4.09188,6.45226,4.31488,6.48138,4.15466,6.45125,5.19195,15.5948,5.18422,15.6178,5.21082,15.658
4.09862,6.45352,4.32288,6.48332,4.16214,6.45196,5.2012,15.6167,5.1939,15.64,5.21993,15.6759
4.10535,6.45436,4.33113,6.48573,4.16991,6.45233,5.21054,15.6368,5.20365,15.6616,5.2292,15.6959
4.11209,6.45523,4.33958,6.48814,4.17756,6.45306,5.22001,15.6571,5.21343,15.6821,5.23811,15.7131
4.11875,6.45625,4.34803,6.49058,4.18533,6.45383,5.22954,15.6753,5.22325,15.7021,5.24714,15.7302
4.12558,6.45718,4.35666,6.49307,4.1931,6.45404,5.2391,15.6939,5.23308,15.7208,5.25629,15.7456
4.13242,6.45785,4.3653,6.49555,4.20099,6.45482,5.2487,15.7105,5.24249,15.7386,5.26554,15.7607
4.13943,6.458,4.37409,6.49806,4.20889,6.45577,5.25839,15.727,5.25193,15.7553,5.27479,15.7739
4.14644,6.45877,4.38289,6.50059,4.21689,6.45664,5.26811,15.7416,5.26148,15.7711,5.28419,15.7871
4.15361,6.45963,4.39182,6.50308,4.2249,6.45636,5.27789,15.756,5.27108,15.7856,5.29365,15.7986
4.16078,6.45979,4.40076,6.50555,4.23301,6.45745,5.28769,15.7685,5.28073,15.7993,5.30198,15.8091
4.16795,6.46075,4.40982,6.50803,4.24098,6.45822,5.29753,15.7807,5.29045,15.8118,5.31051,15.8171
4.17512,6.46151,4.41888,6.51025,4.24906,6.45812,5.30739,15.7906,5.30022,15.8234,5.31873,15.8244
4.18229,6.46171,4.42806,6.51154,4.25714,6.45925,5.31553,15.7989,5.31004,15.8328,5.32704,15.8307
4.18946,6.46263,4.43723,6.51395,4.26545,6.46011,5.32339,15.806,5.31989,15.8417,5.33556,15.837
4.19678,6.46357,4.4464,6.51648,4.27375,6.4598,5.33151,15.813,5.32975,15.8497,5.34425,15.8424
4.2041,6.46345,4.45558,6.51727,4.28215,6.46078,5.33985,15.8193,5.33964,15.8576,5.35309,15.8475
4.21143,6.46473,4.46485,6.51941,4.29055,6.46213,5.34851,15.8254,5.34955,15.8646,5.36207,15.8508
4.2189,6.46543,4.47412,6.52039,4.29903,6.46395,5.35685,15.8298,5.35947,15.8706,5.37125,15.8536
4.2265,6.46557,4.48343,6.52241,4.30735,6.46617,5.36539,15.8338,5.3694,15.8754,5.38053,15.8547
4.23411,6.46639,4.49278,6.52347,4.31587,6.4685,5.3741,15.836,5.37934,15.8788,5.38995,15.855
4.24184,6.46762,4.50212,6.52536,4.32447,6.47074,5.38297,15.8376,5.38929,15.8808,5.39948,15.8538
4.24958,6.46717,4.51151,6.52639,4.33324,6.47345,5.39189,15.8377,5.39924,15.8821,5.40904,15.8513
4.25743,6.46857,4.52089,6.52837,4.342,6.47556,5.40095,15.8364,5.40921,15.8802,5.41864,15.8462
4.26541,6.46963,4.53035,6.52932,4.35092,6.47816,5.41018,15.8337,5.41918,15.8781,5.4283,15.8415
4.27338,6.4692,4.5398,6.53133,4.35983,6.48042,5.41957,15.8297,5.42915,15.8733,5.438,15.8342
4.28146,6.47055,4.54932,6.53216,4.36887,6.483,5.42907,15.8237,5.43913,15.8694,5.44775,15.8245
4.28965,6.4719,4.55884,6.53391,4.37772,6.4851,5.43868,15.8174,5.4491,15.8612,5.45754,15.8147
4.29793,6.47275,4.56842,6.53515,4.3867,6.48737,5.44836,15.8073,5.45909,15.8523,5.46735,15.8032
4.30631,6.47543,4.57802,6.53777,4.39569,6.48933,5.45807,15.7976,5.46907,15.8425,5.47719,15.7898
4.31477,6.47825,4.58764,6.53932,4.4048,6.49049,5.46785,15.7874,5.47906,15.8302,5.48706,15.7735
4.32332,6.48029,4.59728,6.54197,4.41391,6.49267,5.47766,15.7752,5.48905,15.8113,5.49695,15.7503
4.33204,6.4831,4.60694,6.54353,4.42301,6.49525,5.48752,15.7573,5.49904,15.791,5.50686,15.7279
4.34076,6.48549,4.61662,6.54627,4.43212,6.49646,5.4974,15.7369,5.50903,15.7683,5.51679,15.7041
4.34955,6.48829,4.62632,6.54811,4.44133,6.49807,5.50729,15.7153,5.51902,15.7447,5.52673,15.6789
4.3584,6.49066,4.63601,6.55061,4.45054,6.49935,5.51721,15.6917,5.52902,15.7208,5.53669,15.652
4.36732,6.49357,4.64573,6.55241,4.45985,6.50093,5.52714,15.6681,5.53901,15.6947,5.54665,15.6216
4.37624,6.49585,4.65544,6.55481,4.46915,6.50223,5.53708,15.6424,5.54901,15.6687,5.55662,15.5916
4.38521,6.49861,4.66517,6.55663,4.47854,6.50366,5.54703,15.6145,5.55901,15.6399,5.5666,15.5591
4.39419,6.50084,4.67449,6.55872,4.48793,6.50516,5.55699,15.5845,5.569,15.6102,5.57658,15.5279
4.40322,6.50349,4.68343,6.5602,4.49739,6.50647,5.56696,15.5537,5.579,15.5783,5.58656,15.4955
4.4123,6.50561,4.69145,6.56202,4.50688,6.50806,5.57693,15.522,5.589,15.5458,5.59654,15.4613
4.42138,6.50801,4.69958,6.56392,4.51643,6.51022,5.58691,15.4911,5.599,15.5124,5.60653,15.4265
4.43051,6.5091,4.70635,6.56414,4.52597,6.51092,5.59689,15.4566,5.609,15.4779,5.61652,15.3913
4.43965,6.51136,4.71285,6.56529,4.53558,6.5127,5.60687,15.4233,5.619,15.4426,5.6265,15.3544
4.44883,6.5124,4.71922,6.56673,4.5452,6.5136,5.61686,15.3888,5.629,15.4062,5.63606,15.3153
4.458,6.5146,4.72524,6.56763,4.55484,6.51509,5.62685,15.3534,5.63899,15.3684,5.6457,15.2732
4.46718,6.51552,4.73173,6.56892,4.56451,6.51601,5.63684,15.3154,5.64899,15.3273,5.65541,15.2293
4.47636,6.5177,4.73891,6.56939,4.57419,6.51829,5.64684,15.2751,5.65899,15.284,5.66518,15.1834
4.48559,6.5186,4.74642,6.57074,4.58389,6.52056,5.65683,15.2314,5.66899,15.2388,5.67497,15.1359
4.49481,6.52071,4.75292,6.57166,4.59362,6.52285,5.66683,15.1864,5.67899,15.1913,5.68481,15.0866
4.50408,6.52156,4.75914,6.57109,4.60337,6.52507,5.67683,15.1392,5.68899,15.1422,5.69468,15.0362
4.51334,6.52376,4.76613,6.5721,4.61315,6.52766,5.68682,15.0908,5.69899,15.0923,5.70457,14.9843
4.52265,6.52447,4.77293,6.57277,4.62294,6.52979,5.69682,15.0405,5.70899,15.04,5.71448,14.9313
4.53199,6.52682,4.77915,6.57177,4.63274,6.5324,5.70682,14.9893,5.71899,14.9874,5.72441,14.8775
4.54137,6.52745,4.78537,6.5719,4.64213,6.53465,5.71682,14.9366,5.72899,14.9331,5.73435,14.823
4.55078,6.52963,4.79159,6.57221,4.64918,6.5361,5.72682,14.8835,5.73899,14.8789,5.7443,14.7674
4.56019,6.53,4.79781,6.57153,4.65606,6.53707,5.73681,14.829,5.74899,14.8228,5.75426,14.7117
4.56964,6.53273,4.80363,6.57131,4.66193,6.53819,5.74681,14.7744,5.75899,14.7674,5.76423,14.6549
4.57911,6.53471,4.80968,6.57043,4.66772,6.53984,5.75681,14.7186,5.76899,14.7101,5.77377,14.5978
4.58861,6.53759,4.81594,6.56978,4.67308,6.54119,5.76681,14.6627,5.77899,14.6533,5.78291,14.5395
4.59812,6.53974,4.82241,6.56889,4.67934,6.54162,5.77638,14.6061,5.78899,14.5953,5.79222,14.4775
4.60765,6.54233,4.82929,6.56744,4.68519,6.54264,5.78596,14.5494,5.79899,14.5269,5.80166,14.405
4.61717,6.54434,4.83634,6.56604,4.69126,6.54426,5.7956,14.4842,5.80899,14.4569,5.81113,14.3328
4.62673,6.54631,4.84287,6.56448,4.69725,6.54499,5.80531,14.4147,5.81899,14.3868,5.82071,14.2598
4.63628,6.54849,4.8489,6.56139,4.70314,6.54603,5.81507,14.3423,5.82899,14.3155,5.83034,14.1867
4.64586,6.55162,4.85454,6.55886,4.70984,6.54782,5.82485,14.2689,5.83899,14.2431,5.84001,14.1132
4.65544,6.55381,4.86012,6.55644,4.71654,6.54889,5.83467,14.195,5.84899,14.1697,5.84974,14.0396
4.66334,6.55595,4.86563,6.5537,4.72309,6.54992,5.84452,14.1209,5.85899,14.0948,5.85951,13.9643
4.67098,6.55722,4.87114,6.55043,4.7295,6.55136,5.85441,14.0465,5.86899,14.0166,5.8693,13.8862
4.67875,6.55868,4.87649,6.54677,4.73611,6.55251,5.86431,13.9702,5.87899,13.9386,5.87912,13.807
4.68448,6.55933,4.88172,6.54344,4.74258,6.55333,5.87423,13.8936,5.88899,13.8608,5.88896,13.7273
4.68996,6.56065,4.88606,6.53945,4.74857,6.55431,5.88416,13.8162,5.89899,13.782,5.89883,13.6462
4.69569,6.56097,4.89106,6.53652,4.75477,6.55443,5.89409,13.7367,5.90899,13.7022,5.90871,13.5646
4.70126,6.56215,4.89606,6.53287,4.76088,6.55494,5.90403,13.6542,5.91876,13.6236,5.918,13.4852
4.70667,6.56359,4.90106,6.52882,4.76688,6.55548,5.91399,13.5726,5.92855,13.5442,5.92732,13.4064
4.71189,6.56387,4.90606,6.52577,4.7731,6.55523,5.92395,13.4915,5.93837,13.4645,5.93359,13.3333
4.717,6.56498,4.91106,6.52366,4.77879,6.55507,5.93348,13.4119,5.94823,13.384,5.93975,13.261
4.72212,6.56642,4.91633,6.52103,4.78441,6.55522,5.9431,13.3329,5.95733,13.3041,5.94577,13.1896
4.72718,6.56734,4.92156,6.51811,4.79003,6.5549,5.95276,13.2542,5.96654,13.2247,5.95157,13.1192
4.73224,6.56744,4.92678,6.51675,4.7956,6.55474,5.96245,13.1763,5.97434,13.1485,5.95738,13.0495
4.73729,6.56856,4.93198,6.51483,4.80141,6.55413,5.97213,13.0989,5.9819,13.0732,5.96311,12.9804
4.74232,6.56952,4.93716,6.51254,4.80715,6.55307,5.98183,13.0219,5.98975,12.9982,5.96884,12.9118
4.74734,6.57016,4.94261,6.50962,4.8128,6.55152,5.99157,12.9454,5.99785,12.9234,5.97454,12.8437
4.75236,6.57028,4.9483,6.5072,4.81896,6.55106,6.00134,12.8692,6.00617,12.8493,5.98018,12.776
4.75797,6.57132,4.95422,6.49309,4.82512,6.54948,6.01113,12.7942,6.01398,12.7764,5.98576,12.709
4.76353,6.57171,4.95967,6.49375,4.83203,6.54774,6.02097,12.7193,6.02223,12.7035,5.9912,12.6419
4.76903,6.57216,4.96508,6.49136,4.83877,6.54593,6.03083,12.645,6.03083,12.6306,5.99658,12.5732
4.77454,6.57218,4.97046,6.4898,4.84525,6.54299,6.04071,12.5701,6.03971,12.5563,6.00191,12.5055
4.77988,6.57236,4.97574,6.48739,4.85214,6.54038,6.0506,12.4942,6.0488,12.4813,6.00714,12.4388
4.78547,6.57209,4.98101,6.48517,4.8594,6.53787,6.06051,12.4191,6.05686,12.4091,6.01232,12.3727
4.79106,6.57254,4.98625,6.48331,4.8663,6.5353,6.07044,12.3289,6.06397,12.3356,6.01745,12.3074
4.79661,6.57158,4.99149,6.4798,4.87321,6.53033,6.07856,12.2429,6.07142,12.252,6.02257,12.2428
4.80212,6.57124,4.99664,6.47754,4.88029,6.52673,6.08595,12.1602,6.07917,12.1681,6.02764,12.1788
4.80764,6.57051,5.00273,6.47583,4.88795,6.52233,6.09365,12.0771,6.08536,12.0902,6.0327,12.1154
4.81315,6.56919,5.00958,6.47287,4.89451,6.51903,6.10111,11.9954,6.09156,12.013,6.03775,12.0526
4.81891,6.56783,5.01681,6.47127,4.90094,6.51576,6.10846,11.9148,6.09796,11.9356,6.04279,11.9904
4.8255,6.5669,5.02369,6.47015,4.90729,6.51228,6.11538,11.8362,6.10508,11.8563,6.04782,11.9286
4.83209,6.56508,5.03041,6.46836,4.91354,6.50846,6.12213,11.7588,6.1121,11.7779,6.05284,11.8673
4.83843,6.56346,5.03697,6.46578,4.91978,6.50612,6.12856,11.6831,6.11833,11.7027,6.05787,11.8066
4.84435,6.56134,5.04354,6.46356,4.92622,6.50402,6.13541,11.6064,6.12456,11.628,6.06288,11.7445
4.8502,6.55924,5.0496,6.45985,4.93286,6.50251,6.14158,11.5325,6.13152,11.5513,6.0679,11.6751
4.85604,6.55523,5.05556,6.45557,4.93968,6.49989,6.14746,11.46,6.1384,11.4754,6.07291,11.606
4.86151,6.55259,5.06148,6.45153,4.94667,6.49854,6.15309,11.3894,6.14511,11.4004,6.07791,11.5371
4.86608,6.54935,5.06719,6.44845,4.95382,6.4969,6.15847,11.3205,6.152,11.3256,6.08292,11.4686
4.87024,6.54666,5.07266,6.44328,4.96113,6.49445,6.16384,11.2519,6.15906,11.251,6.08792,11.4005
4.87524,6.5433,5.0781,6.44068,4.96824,6.49224,6.17011,11.1811,6.16612,11.1771,6.09293,11.3327
